chr	start	end	gene	raw_count	count
chr7	31050967	31053467	Fxyd7	0	0.0
chr7	45123939	45126439	Rps11	0	0.0
chr7	45713457	45715957	Rpl18	0	0.0
chr7	99483238	99485738	Rps3	0	0.0
chr7	100535071	100537571	Coa4	0	0.0
chr7	109174707	109177207	Lmo1	0	0.0
chr7	119184103	119186603	Gpr139	0	0.0
chr7	126693401	126695901	Bola2	0	0.0
chr7	127260209	127262709	Dctpp1	0	0.0
chr7	129255031	129257531	Plpp4	0	0.0
chr7	138909019	138911519	Bnip3	0	0.0
chr7	142530686	142533186	Mrpl23	0	0.0
chr8	27258329	27260829	Eif4ebp1	0	0.0
chr8	57487360	57489860	Sap30	0	0.0
chr8	57509907	57512407	Hmgb2	0	0.0
chr8	70510301	70512801	Uba52	6	33.34518940067579
chr8	70872990	70875490	Ccdc124	0	0.0
chr8	72132975	72135475	Tpm4	0	0.0
chr8	84249219	84251719	D8Ertd738e	0	0.0
chr9	20640878	20643378	Ubl5	0	0.0
chr9	35569898	35572398	Hyls1	0	0.0
chr9	53769535	53772035	Slc35f2	0	0.0
chr9	106427454	106429954	Rpl29	0	0.0
chr9	107549555	107552055	Rassf1	0	0.0
chr9	121838961	121841461	Ccdc13	0	0.0
chrX	36326353	36328853	Lonrf3	0	0.0
chrX	99134130	99136630	Efnb1	0	0.0
chrX	106185100	106187600	Pgk1	0	0.0
chrX	109012904	109015404	Hmgn5	0	0.0
chrX	136031367	136033867	Arxes1	0	0.0
chrX	155215949	155218449	Sat1	0	0.0
