Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
BM3_R1_001	(1, 0.0)	(2, 0.17286642822972856)	(3, 0.0)	(4, 0.0)	(5, 0.0006369485477186016)	(6, 0.0)	(7, 0.0009219918204545505)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 3.5190527498265283e-06)	(20, 0.03155112314439469)	(25, 0.05057160325720707)	(30, 0.03551498416179929)	(35, 0.033492232641199)	(40, 4.1524822447953035e-05)	(45, 0.034930821405328084)	(50, 0.0020333086788497682)	(55, 7.038105499653057e-05)	(60, 0.00046099591022727524)	(65, 0.00017243358474149987)	(70, 0.004061690683849779)	(75, 0.020446400287042095)	(80, 1.5483832099236727e-05)	(85, 0.0003561281382824447)	(90, 0.0171518631026545)	(95, 0.01943783976894181)	(100, 0.005669193979970537)	(105, 0.00043706635152845484)	(110, 0.01687878460926796)	(115, 1.759526374913264e-05)	(120, 0.016831629302420284)	(125, 0.0178232983673214)	(130, 0.0025808732867227758)	(135, 0.051521747499660236)	(140, 0.0037562369051648364)	(145, 0.035232052320713234)	(150, 0.0)
BM3_R2_001	(1, 0.04544152815850996)	(2, 0.00032727190573386716)	(3, 0.00024985274523768353)	(4, 7.038105499653057e-06)	(5, 0.0)	(6, 0.08558336287578117)	(7, 0.0)	(8, 0.0)	(9, 0.1676582301599853)	(10, 0.0683336701066815)	(15, 8.375345544587137e-05)	(20, 1.4076210999306115e-06)	(25, 0.017315850960796415)	(30, 0.00015483832099236726)	(35, 0.0003927262868806406)	(40, 0.033671000520890185)	(45, 0.01740523490064201)	(50, 0.00046521877352706704)	(55, 0.003690078713468098)	(60, 0.050944622848688684)	(65, 0.01985168037232141)	(70, 0.005540396649326887)	(75, 0.020458365066391503)	(80, 0.020259186680751322)	(85, 0.0044684931817297255)	(90, 0.0030728368611485242)	(95, 0.0047971727085635235)	(100, 0.002996825321752272)	(105, 0.03721046377666571)	(110, 0.005222978091292533)	(115, 0.037314627738060574)	(120, 0.01927174047915)	(125, 0.022397363131545923)	(130, 0.006810070881464298)	(135, 0.03827955200206301)	(140, 0.004282687196538885)	(145, 0.019718660178377968)	(150, 0.000186509795740806)
GFP-1_R1_001	(1, 6.170942656433862e-05)	(2, 0.1049723919011524)	(3, 0.01962476197626278)	(4, 0.0006578457737519117)	(5, 0.11826902683256273)	(6, 0.0002154008285736348)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00020422327206386784)	(15, 8.033868741395028e-05)	(20, 0.00012295312160743696)	(25, 0.008278377790046181)	(30, 0.006889100662186392)	(35, 0.024171698818131748)	(40, 0.00014134951669642846)	(45, 0.00010362526347596487)	(50, 0.024652100882291108)	(55, 0.0001068853841246469)	(60, 8.70917944719345e-05)	(65, 0.0004422120794176568)	(70, 0.0002461391089754941)	(75, 0.01810577861973757)	(80, 0.00011247416237953039)	(85, 0.00017837517263503164)	(90, 0.00011503568574635198)	(95, 0.009274344648218543)	(100, 0.00035698321103068344)	(105, 6.473668145240052e-05)	(110, 4.214870267224638e-05)	(115, 0.0001776765753531712)	(120, 0.0002915479322964225)	(125, 0.000461772803309749)	(130, 0.00035209303005766035)	(135, 1.2341885312867725e-05)	(140, 0.00042800726801982785)	(145, 0.00011876153791627432)	(150, 2.3286576062014575e-06)
GFP-1_R2_001	(1, 0.10937937642088866)	(2, 0.17553071736905657)	(3, 0.08332984810911605)	(4, 0.08380140127437186)	(5, 0.08332984810911605)	(6, 0.08365353151637805)	(7, 0.35191023043557357)	(8, 0.08334032706834396)	(9, 0.08332984810911605)	(10, 0.08387312392864285)	(15, 0.08371593954022424)	(20, 0.08392109427533061)	(25, 0.08366261328104224)	(30, 0.07485749314047328)	(35, 0.06627010248608417)	(40, 0.03988990479423096)	(45, 0.03993694367787624)	(50, 0.039892233451837164)	(55, 0.03998700981640956)	(60, 0.040390566179564276)	(65, 0.03983378414592151)	(70, 0.04018378138413359)	(75, 0.024206395816464152)	(80, 0.0242543661631519)	(85, 0.016044683772488664)	(90, 0.008487724108843691)	(95, 0.000124583181931778)	(100, 0.01626264612442912)	(105, 0.00806926433700929)	(110, 0.00019537437316030225)	(115, 0.01647199244322663)	(120, 0.0005502617923454044)	(125, 0.0081803413048251)	(130, 0.0007416774475751642)	(135, 0.00015043128136061414)	(140, 5.216193037891264e-05)	(145, 0.008142151320083396)	(150, 0.0)
GFP-2_R1_001	(1, 6.823070292931906e-05)	(2, 0.10622309901365587)	(3, 0.02029863412147242)	(4, 0.0006514931634541432)	(5, 0.11518993397281863)	(6, 0.00021019458483064417)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0002308838947511474)	(15, 8.077634830664546e-05)	(20, 0.00011973387868886958)	(25, 0.008508368655286086)	(30, 0.0072667899610141876)	(35, 0.024873832901445823)	(40, 0.0001459256646520598)	(45, 0.00011379120456276759)	(50, 0.025133989968744067)	(55, 0.00010366664864422348)	(60, 0.00010278625247739354)	(65, 0.0004454804604159412)	(70, 0.00025531488838067775)	(75, 0.01758921491805333)	(80, 0.000108949025645203)	(85, 0.00017960081803330435)	(90, 0.00011203041222910774)	(95, 0.00894922703582617)	(100, 0.0003728477766524725)	(105, 8.077634830664546e-05)	(110, 5.2163472884672957e-05)	(115, 0.00021063478291405917)	(120, 0.0003123205401829153)	(125, 0.00045758590770985264)	(130, 0.0003772497574866221)	(135, 1.2105447293911447e-05)	(140, 0.0004690310578786417)	(145, 0.00012655694898180148)	(150, 0.0)
GFP-2_R2_001	(1, 0.1110410670366326)	(2, 0.17694422259989506)	(3, 0.08491531078595464)	(4, 0.08531258955623663)	(5, 0.08491531078595464)	(6, 0.08534450391728422)	(7, 0.34528147217381905)	(8, 0.08493291870929123)	(9, 0.08491531078595464)	(10, 0.08546027601322237)	(15, 0.08534340342207569)	(20, 0.08552542532956778)	(25, 0.08524347845714049)	(30, 0.0763290270699041)	(35, 0.06762102858378932)	(40, 0.04086138709299381)	(45, 0.040904086307085065)	(50, 0.04085258313132552)	(55, 0.04096835522726365)	(60, 0.04132447547674636)	(65, 0.040788974508272055)	(70, 0.04114069277692061)	(75, 0.024805382099474797)	(80, 0.024836636163397256)	(85, 0.01645064257530053)	(90, 0.008691270958945002)	(95, 0.0001630933899052433)	(100, 0.016651593000379463)	(105, 0.008266259709407857)	(110, 0.00021987894266577333)	(115, 0.01691395105809478)	(120, 0.0005874443423172663)	(125, 0.008390615667972584)	(130, 0.0007868540741042439)	(135, 0.00017387824294890986)	(140, 5.370416617662532e-05)	(145, 0.008352758632798897)	(150, 0.0)
GFP-3_R1_001	(1, 8.54452900446286e-05)	(2, 0.10725487169278912)	(3, 0.020458231522531616)	(4, 0.0006073188307787448)	(5, 0.11784351494370424)	(6, 0.00019718143856452754)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00027158456804954263)	(15, 0.00012724775502030844)	(20, 0.00016037423669914907)	(25, 0.008808752132139327)	(30, 0.007425590067755354)	(35, 0.025872570916928787)	(40, 0.00018403600932689236)	(45, 0.00015301279632607337)	(50, 0.02629427628687212)	(55, 0.00014381099585972877)	(60, 0.00014065609284269633)	(65, 0.0005431691360990853)	(70, 0.00030891758708442645)	(75, 0.018145687611046835)	(80, 0.00016668404273321395)	(85, 0.00023504027476891682)	(90, 0.00015800805943637472)	(95, 0.009267790521117548)	(100, 0.0004624562005800053)	(105, 0.00011804595455396383)	(110, 7.492894665452046e-05)	(115, 0.00030760304416066296)	(120, 0.0004261748158841322)	(125, 0.0005450094961923542)	(130, 0.0004579867546392093)	(135, 1.2093794898624357e-05)	(140, 0.0006457034841526395)	(145, 0.00015432733924983688)	(150, 0.0)
GFP-3_R2_001	(1, 0.11665122451185073)	(2, 0.1829607132152538)	(3, 0.08890648156289795)	(4, 0.08936920067206269)	(5, 0.08890648156289795)	(6, 0.08952300219414304)	(7, 0.35187947891886573)	(8, 0.08892357062090687)	(9, 0.08890648156289795)	(10, 0.08959977150089082)	(15, 0.0894659510312517)	(20, 0.08969888803734259)	(25, 0.08931530441218839)	(30, 0.08003016192447716)	(35, 0.07097611608276357)	(40, 0.04304760003306864)	(45, 0.043126472608494455)	(50, 0.04302919643213596)	(55, 0.04316669762196161)	(60, 0.043587614266150695)	(65, 0.04294979803954063)	(70, 0.043364930694865154)	(75, 0.02623459603813326)	(80, 0.02622013606597186)	(85, 0.017375102549136663)	(90, 0.009280935950355182)	(95, 0.0002258384743025722)	(100, 0.017628283516253514)	(105, 0.008714893767382612)	(110, 0.0003039223239741251)	(115, 0.017844920190089743)	(120, 0.000764012347291356)	(125, 0.008877634181344535)	(130, 0.0009885362786701648)	(135, 0.00023950972070971278)	(140, 8.097584410383264e-05)	(145, 0.00884792551126748)	(150, 0.0)
YAF-1_R1_001	(1, 7.286190707960733e-05)	(2, 0.1080012177211816)	(3, 0.02036711096532842)	(4, 0.0006127024004421525)	(5, 0.11927825379418446)	(6, 0.00018657064085535817)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00027312175471961897)	(15, 9.86947650441954e-05)	(20, 0.00013556730589963303)	(25, 0.008542948208255052)	(30, 0.00732968705855068)	(35, 0.025038000796446885)	(40, 0.00015256841755154142)	(45, 0.0001254107976400514)	(50, 0.025356385251018982)	(55, 0.00011437111474920182)	(60, 0.00010863047964596002)	(65, 0.0004870708091442841)	(70, 0.00027378413569306996)	(75, 0.018088962003972697)	(80, 0.00012982667079639124)	(85, 0.00018436270427718823)	(90, 0.00012496921032441742)	(95, 0.009113699813711976)	(100, 0.0004241446166664415)	(105, 9.140857433623465e-05)	(110, 5.586079542769895e-05)	(115, 0.000245522547492495)	(120, 0.00034841239203521325)	(125, 0.00047912223746287246)	(130, 0.00041111779085523895)	(135, 1.1481270206483579e-05)	(140, 0.0005347622392327544)	(145, 0.00013291778200582913)	(150, 1.1039682890849595e-06)
YAF-1_R2_001	(1, 0.11290504486129699)	(2, 0.17946439697851826)	(3, 0.08588873289080985)	(4, 0.08627622576027867)	(5, 0.08588873289080985)	(6, 0.08637999877945265)	(7, 0.35552194781692037)	(8, 0.08590418844685704)	(9, 0.08588873289080985)	(10, 0.08648068068741721)	(15, 0.08634577576249103)	(20, 0.08657495957930506)	(25, 0.08623802845747633)	(30, 0.07721882832931003)	(35, 0.0684202010653029)	(40, 0.04135862639496329)	(45, 0.041412058460155006)	(50, 0.04134604115646772)	(55, 0.04145974989024347)	(60, 0.04187925784009576)	(65, 0.041282673376674246)	(70, 0.04162954021310474)	(75, 0.02514530651414594)	(80, 0.02515546302240552)	(85, 0.01667212910176106)	(90, 0.00884322758288616)	(95, 0.00018524587890845622)	(100, 0.016887623711790443)	(105, 0.00836388455176547)	(110, 0.00023845715044235126)	(115, 0.01714771864069886)	(120, 0.0006325738296456818)	(125, 0.008501439000585457)	(130, 0.0008423278045718242)	(135, 0.00018922016474916207)	(140, 5.9835081268404806e-05)	(145, 0.008455513919759522)	(150, 0.0)
YAF-2_R1_001	(1, 9.328047971081487e-05)	(2, 0.11322670486833306)	(3, 0.021109222106170774)	(4, 0.0006401749051121247)	(5, 0.11890477793976234)	(6, 0.00019859715035205745)	(7, 7.522619331517329e-07)	(8, 0.0)	(9, 0.0)	(10, 0.00043992277850713336)	(15, 0.00015692183925545145)	(20, 0.00018595914987510834)	(25, 0.009189782227768199)	(30, 0.007594836477099894)	(35, 0.0269898040900045)	(40, 0.000201004388538143)	(45, 0.00020115484092477333)	(50, 0.02749773134726855)	(55, 0.00016293993472066534)	(60, 0.00016233812517414393)	(65, 0.0006203151900769189)	(70, 0.0003440846082236026)	(75, 0.018144557827619794)	(80, 0.0002002521266049913)	(85, 0.0002584772002309354)	(90, 0.00017332114939815925)	(95, 0.00924274146786208)	(100, 0.0005112372097699176)	(105, 0.00014518655309828443)	(110, 8.876690811190448e-05)	(115, 0.0004190098967655151)	(120, 0.0005431331157355511)	(125, 0.0005855606887653088)	(130, 0.0004877666374555835)	(135, 1.6700214915968468e-05)	(140, 0.0008697652471100335)	(145, 0.00016399310142707773)	(150, 1.5045238663034658e-06)
YAF-2_R2_001	(1, 0.12399683896526642)	(2, 0.1911640501905852)	(3, 0.0945096757095848)	(4, 0.09500767310933124)	(5, 0.0945096757095848)	(6, 0.09537176788497669)	(7, 0.3577727663592315)	(8, 0.0945299867817799)	(9, 0.0945096757095848)	(10, 0.09527397383366695)	(15, 0.09518806552090103)	(20, 0.09547573048413825)	(25, 0.09495907698844963)	(30, 0.08498318104053788)	(35, 0.0752520711256737)	(40, 0.045239076778719016)	(45, 0.04538095337931143)	(50, 0.04524359035031793)	(55, 0.04538140473647133)	(60, 0.0458596928735692)	(65, 0.045132706941371364)	(70, 0.04560332200675108)	(75, 0.027704001569338756)	(80, 0.027551141944522323)	(85, 0.018315471738831867)	(90, 0.009818974108656307)	(95, 0.0003028606542868876)	(100, 0.018627509988703207)	(105, 0.009145699678485508)	(110, 0.00036334251371228696)	(115, 0.018803990638220604)	(120, 0.0009010593435291455)	(125, 0.00932488847096225)	(130, 0.001108382732305763)	(135, 0.0002649466528560403)	(140, 7.928840775419264e-05)	(145, 0.009326543447215183)	(150, 0.0)
YAF-3_R1_001	(1, 5.728343736606681e-05)	(2, 0.10980704540877176)	(3, 0.02037487002759343)	(4, 0.0006237529846527275)	(5, 0.11558736856076615)	(6, 0.0002089784659465771)	(7, 1.060804395667904e-06)	(8, 0.0)	(9, 0.0)	(10, 0.00030317789628188694)	(15, 0.00011202094418253066)	(20, 0.00014830045451437297)	(25, 0.008939186481414294)	(30, 0.007688073777163568)	(35, 0.02637202159806236)	(40, 0.00016845573803206314)	(45, 0.00014936125891004088)	(50, 0.0267810677730319)	(55, 0.00013238838857935442)	(60, 0.00012963029715061788)	(65, 0.0005354940589331579)	(70, 0.0002995711613366161)	(75, 0.017972996714922165)	(80, 0.00014745181099783865)	(85, 0.00022552701451899638)	(90, 0.00014893693715177373)	(95, 0.009069241100323177)	(100, 0.0004162596448600855)	(105, 0.0001126574268199314)	(110, 6.72549986853451e-05)	(115, 0.0002741118558405864)	(120, 0.00038337470859438046)	(125, 0.0005244616932182117)	(130, 0.0004024691877164028)	(135, 1.1668848352346945e-05)	(140, 0.0005993544835523658)	(145, 0.00013769241055769393)	(150, 0.0)
YAF-3_R2_001	(1, 0.1184250203191778)	(2, 0.1852769133341691)	(3, 0.09082607235708594)	(4, 0.09129388709557548)	(5, 0.09082607235708594)	(6, 0.09138299466481159)	(7, 0.3516142249880835)	(8, 0.09084092361862528)	(9, 0.09082607235708594)	(10, 0.09147952786481738)	(15, 0.09132677203184118)	(20, 0.09155038959844798)	(25, 0.09121135651359252)	(30, 0.08168108982291207)	(35, 0.07240180945224664)	(40, 0.04381313098899663)	(45, 0.04387083874812097)	(50, 0.04380634184086436)	(55, 0.04392366680702523)	(60, 0.044343957508588855)	(65, 0.043726781511189264)	(70, 0.04411673320703679)	(75, 0.02667116843764071)	(80, 0.02664698209741948)	(85, 0.017662605348749735)	(90, 0.009380693270891275)	(95, 0.00021407032704578302)	(100, 0.017914015990523027)	(105, 0.008850291073057324)	(110, 0.00026986863825791477)	(115, 0.018116841790974732)	(120, 0.0007001309011408167)	(125, 0.009000500975483898)	(130, 0.0009116552976369968)	(135, 0.00020070419166036744)	(140, 6.916444659754735e-05)	(145, 0.008971434935042598)	(150, 0.0)
