chr	start	end	gene	raw_count	count
chr1	153897944	153900444	Glul	350	32.01366892195342
chr1	155099136	155101636	Ier5	0	0.0
chr1	155243944	155246444	BC034090	114	10.427309306007684
chr1	156673856	156676356	Tor3a	122	11.15905030993805
chr1	158360273	158362773	Astn1	66	6.036863282425502
chr1	162477534	162480034	Dnm3	120	10.976115058955457
chr1	162740056	162742556	Prrc2c	104	9.51263305109473
chr1	164247046	164249546	Slc19a2	90	8.232086294216593
chr1	166252139	166254639	Ildr2	42	3.8416402706344104
chr1	171195768	171198268	Pcp4l1	10	0.9146762549129548
chr1	174499825	174502325	Fmn2	118	10.793179807972868
chr1	175692276	175694776	Opn3	404	36.952920698483375
chr1	186705489	186707989	Tgfb2	60	5.488057529477729
chr1	189726268	189728768	Ptpn14	10	0.9146762549129548
chr1	191904767	191907267	Slc30a1	360	32.92834517686637
chr1	192855256	192857756	Sertad4	83	7.591812915777525
chr1	194974375	194976875	A330023F24Rik	126	11.52492081190323
chr10	3738364	3740864	Plekhg1	0	0.0
chr10	5921900	5924400	Rgs17	94	8.597956796181775
chr10	7587800	7590300	Lrp11	286	26.15974089051051
chr10	7955730	7958230	Tab2	70	6.4027337843906835
chr10	8518325	8520825	Ust	222	20.305812859067597
chr10	8885570	8888070	Sash1	884	80.85738093430521
chr10	9674708	9677208	Samd5	106	9.695568302077321
chr10	10557733	10560233	Rab32	0	0.0
chr10	13058504	13061004	Plagl1	0	0.0
chr10	13473896	13476396	Phactr2	0	0.0
chr10	13964075	13966575	Hivep2	55	5.030719402021251
chr10	14544679	14547179	Adgrg6	192	17.561784094328733
chr10	18316985	18319485	Nhsl1	94	8.597956796181775
chr10	22148770	22151270	E030030I06Rik	88	8.049151043234003
chr10	22156586	22159086	H60b	0	0.0
chr10	26078552	26081052	Tmem200a	0	0.0
chr10	28072820	28075320	Ptprk	0	0.0
chr10	32889962	32892462	Nkain2	0	0.0
chr10	34207051	34209551	Dse	86	7.8662157922514115
chr10	42276255	42278755	Foxo3	524	47.92903575743883
chr10	43477140	43479640	Bend3	115	10.51877693149898
chr10	52688533	52691033	Slc35f1	2	0.18293525098259097
chr10	53750409	53752909	Fam184a	290	26.52561139247569
chr10	54075296	54077796	Man1a	0	0.0
chr10	58811359	58813859	Sh3rf3	370	33.84302143177933
chr10	58812642	58815142	Gm9987	375	34.30035955923581
chr10	60104219	60106719	Spock2	63	5.762460405951615
chr10	60275627	60278127	Psap	160	14.634820078607277
chr10	60752294	60754794	Slc29a3	52	4.756316525547365
chr10	61147203	61149703	Sgpl1	263	24.055985504210714
chr10	61272938	61275438	Adamts14	458	41.89217247501333
chr10	61452169	61454669	Eif4ebp2	102	9.32969780011214
chr10	61713263	61715763	Aifm2	284	25.976805639527917
chr10	70243100	70245600	Slc16a9	198	18.110589847276504
chr10	74965177	74967677	Gnaz	200	18.293525098259096
chr10	75035058	75037558	Rab36	119	10.884647433464163
chr10	75559830	75562330	Lrrc75b	137	12.531064692307481
chr10	75763857	75766357	Cabin1	92	8.415021545199185
chr10	77166048	77168548	Col18a1	729	66.6798989831544
chr10	78464475	78466975	Pdxk	38	3.4757697686692284
chr10	78572500	78575000	Ilvbl	108	9.878503553059913
chr10	79714634	79717134	Hcn2	104	9.51263305109473
chr10	79791572	79794072	Palm	0	0.0
chr10	79968715	79971215	Grin3b	22	2.012287760808501
chr10	80102198	80104698	Sbno2	134	12.256661815833596
chr10	80140335	80142835	Cbarp	240	21.952230117910915
chr10	80146272	80148772	Midn	423	38.69080558281799
chr10	80741711	80744211	Ap3d1	268	24.51332363166719
chr10	80753206	80755706	Dot1l	22	2.012287760808501
chr10	80796198	80798698	Sf3a2	170	15.549496333520231
chr10	81014445	81016945	Gng7	204	18.65939560022428
chr10	81430505	81433005	Nfic	409	37.410258825939856
chr10	81482209	81484709	Celf5	6	0.5488057529477729
chr10	81495892	81498392	Ncln	412	37.68466170241374
chr10	83337382	83339882	Slc41a2	22	2.012287760808501
chr10	84440097	84442597	Nuak1	316	28.903769655249373
chr10	84574626	84577126	Tcp11l2	220	20.122877608085005
chr10	85384814	85387314	Btbd11	0	0.0
chr10	87493160	87495660	Ascl1	238	21.769294866928327
chr10	89871509	89874009	Anks1b	240	21.952230117910915
chr10	91082270	91084770	Apaf1	108	9.878503553059913
chr10	95416680	95419180	Socs2	100	9.146762549129548
chr10	99106159	99108659	Galnt4	244	22.3181006198761
chr10	105571953	105574453	Gm15663	370	33.84302143177933
chr10	110455704	110458204	Nav3	0	0.0
chr10	115361762	115364262	Tmem19	326	29.81844591016233
chr10	117627500	117630000	Cpm	146	13.35427332172914
chr10	117710258	117712758	Mdm2	150	13.720143823694322
chr10	121363090	121365590	Gns	43	3.9331078961257058
chr10	122046815	122049315	Srgap1	94	8.597956796181775
chr10	122676762	122679262	Ppm1h	108	9.878503553059913
chr10	126976717	126979217	Ctdsp2	560	51.22187027512547
chr10	127059684	127062184	March9	0	0.0
chr10	127120660	127123160	Os9	77	7.043007162829753
chr10	127189554	127192054	Arhgef25	0	0.0
chr10	127195228	127197728	Dtx3	120	10.976115058955457
chr10	127288518	127291018	Mbd6	593	54.24030191633822
chr10	127378327	127380827	R3hdm2	274	25.062129384614963
chr10	127620648	127623148	Lrp1	398	36.4041149455356
chr10	128090783	128093283	Baz2a	320	29.269640157214553
chr10	128268576	128271076	Stat2	222	20.305812859067597
chr10	128375115	128377615	Ankrd52	264	24.147453129702008
chr10	128457236	128459736	Smarcc2	0	0.0
chr10	128525359	128527859	Esyt1	456	41.70923722403074
chr10	128803870	128806370	Tmem198b	240	21.952230117910915
chr10	128891218	128893718	Gdf11	140	12.805467568781367
chr10	128922388	128924888	Rdh5	382	34.94063293767488
chr11	3286874	3289374	Patz1	305	27.89762577484512
chr11	3647494	3649994	Morc2a	274	25.062129384614963
chr11	3893240	3895740	Dusp18	2	0.18293525098259097
chr11	4133202	4135702	Rnf215	83	7.591812915777525
chr11	4159793	4162293	Ccdc157	162	14.817755329589868
chr11	4635747	4638247	Ascc2	126	11.52492081190323
chr11	4984824	4987324	Ap1b1	0	0.0
chr11	5444347	5446847	Znrf3	50	4.573381274564774
chr11	6289633	6292133	Ogdh	400	36.58705019651819
chr11	6475417	6477917	Purb	70	6.4027337843906835
chr11	7061489	7063989	Adcy1	65	5.945395656934206
chr11	7213423	7215923	Igfbp3	88	8.049151043234003
chr11	8664035	8666535	Tns3	0	0.0
chr11	11112223	11114723	Vwc2	306	27.98909340033642
chr11	16750203	16752703	Egfr	392	35.85530919258783
chr11	16950782	16953282	Eldr	202	18.476460349241687
chr11	19018485	19020985	Meis1	170	15.549496333520231
chr11	20332213	20334713	Slc1a4	1450	132.62805696237845
chr11	22002397	22004897	Otx1	200	18.293525098259096
chr11	28583824	28586324	Ccdc85a	0	0.0
chr11	30267675	30270175	Sptbn1	18	1.6464172588433188
chr11	31870211	31872711	Cpeb4	325	29.72697828467103
chr11	32221800	32224300	Rhbdf1	6	0.5488057529477729
chr11	32345820	32348320	Sh3pxd2b	22	2.012287760808501
chr11	35980027	35982527	Wwc1	140	12.805467568781367
chr11	40754811	40757311	Ccng1	570	52.13654653003842
chr11	46312359	46314859	Cyfip2	56	5.122187027512547
chr11	51857153	51859653	Jade2	0	0.0
chr11	52002221	52004721	Cdkl3	90	8.232086294216593
chr11	52282514	52285014	Tcf7	166	15.18362583155505
chr11	53768014	53770514	Irf1	36	3.2928345176866376
chr11	53891160	53893660	Slc22a5	77	7.043007162829753
chr11	55032945	55035445	Anxa6	132	12.073726564851004
chr11	55202350	55204850	Slc36a1	262	23.964517878719416
chr11	57643442	57645942	Galnt10	242	22.135165368893507
chr11	58007064	58009564	Larp1	0	0.0
chr11	58976093	58978593	Trim11	48	4.390446023582183
chr11	59163239	59165739	Iba57	200	18.293525098259096
chr11	60103013	60105513	Rai1	136	12.439597066816185
chr11	60114730	60117230	4930412M03Rik	0	0.0
chr11	60222081	60224581	Srebf1	4	0.36587050196518195
chr11	60352405	60354905	Tom1l2	462	42.258042976978516
chr11	60415145	60417645	Gid4	14	1.2805467568781368
chr11	61854573	61857073	Ulk2	8	0.7317410039303639
chr11	64433332	64435832	Hs3st3a1	283	25.885338014036623
chr11	65162461	65164961	Arhgap44	0	0.0
chr11	66166035	66168535	Gm12296	203	18.56792797473298
chr11	66525464	66527964	Shisa6	0	0.0
chr11	68689559	68692059	Myh10	473	43.26418685738276
chr11	68966131	68968631	Slc25a35	50	4.573381274564774
chr11	69057717	69060217	Borcs6	474	43.35565448287406
chr11	69086490	69088990	Vamp2	216	19.757007106119826
chr11	69368906	69371406	Chd3	10	0.9146762549129548
chr11	69605442	69607942	Atp1b2	266	24.3303883806846
chr11	69758137	69760637	Polr2a	404	36.952920698483375
chr11	69763912	69766412	Zbtb4	30	2.7440287647388644
chr11	69837284	69839784	Nlgn2	916	83.78434495002666
chr11	69880906	69883406	Kctd11	298	27.257352396406056
chr11	69979156	69981656	Ctdnep1	172	15.732431584502823
chr11	70560881	70563381	Mink1	372	34.02595668276192
chr11	70645235	70647735	Rnf167	158	14.451884827624687
chr11	70687605	70690105	Camta2	146	13.35427332172914
chr11	70698548	70701048	Kif1c	0	0.0
chr11	71033013	71035513	6330403K07Rik	220	20.122877608085005
chr11	73017008	73019508	Camkk1	72	6.585669035373275
chr11	73197460	73199960	Shpk	40	3.658705019651819
chr11	73198542	73201042	Ctns	40	3.658705019651819
chr11	74647495	74649995	Cluh	0	0.0
chr11	74828920	74831420	Mnt	326	29.81844591016233
chr11	74896560	74899060	Sgsm2	20	1.8293525098259096
chr11	75191783	75194283	Rtn4rl1	278	25.427999886580146
chr11	75454217	75456717	Wdr81	192	17.561784094328733
chr11	75484816	75487316	Prpf8	12	1.0976115058955458
chr11	75529694	75532194	Slc43a2	703	64.30174072038072
chr11	76179147	76181647	Vps53	144	13.17133807074655
chr11	76398640	76401140	Nxn	83	7.591812915777525
chr11	76621814	76624314	Abr	292	26.70854664345828
chr11	77489178	77491678	Ankrd13b	420	38.4164027063441
chr11	77491562	77494062	Git1	115	10.51877693149898
chr11	77761246	77763746	Myo18a	56	5.122187027512547
chr11	77928800	77931300	Sez6	3	0.27440287647388645
chr11	77980754	77983254	Phf12	290	26.52561139247569
chr11	78245487	78247987	Supt6	138	12.622532317798777
chr11	78463697	78466197	Slc46a1	114	10.427309306007684
chr11	78497254	78499754	Sarm1	105	9.604100676586025
chr11	78535832	78538332	Tnfaip1	148	13.537208572711732
chr11	79337693	79340193	Nf1	120	10.976115058955457
chr11	80298912	80301412	Rhbdl3	0	0.0
chr11	83407137	83409637	Rasl10b	0	0.0
chr11	83462571	83465071	Mmp28	538	49.20958251431697
chr11	84878148	84880648	Myo19	0	0.0
chr11	85351167	85353667	Bcas3	296	27.074417145423464
chr11	85830551	85833051	Tbx2	4	0.36587050196518195
chr11	87590162	87592662	Mtmr4	1192	109.02940958562422
chr11	87987033	87989533	Dynll2	286	26.15974089051051
chr11	88864086	88866586	Akap1	34	3.1098992667040464
chr11	88997376	88999876	Trim25	8	0.7317410039303639
chr11	93096028	93098528	Car10	10	0.9146762549129548
chr11	94473698	94476198	Cacna1g	117	10.701712182481572
chr11	94601371	94603871	Acsf2	100	9.146762549129548
chr11	95007879	95010379	Samd14	146	13.35427332172914
chr11	95040854	95043354	Pdk2	282	25.793870388545326
chr11	95335018	95337518	Fam117a	278	25.427999886580146
chr11	96829468	96831968	Nfe2l1	357	32.65394230039249
chr11	97150995	97153495	Tbkbp1	2	0.18293525098259097
chr11	97413533	97416033	Arhgap23	130	11.890791313868412
chr11	97699997	97702497	Pcgf2	120	10.976115058955457
chr11	97797000	97799500	Lasp1	218	19.939942357102414
chr11	98022534	98025034	Cacnb1	242	22.135165368893507
chr11	98149903	98152403	Fbxl20	106	9.695568302077321
chr11	98201059	98203559	Cdk12	108	9.878503553059913
chr11	98399990	98402490	Pgap3	170	15.549496333520231
chr11	98410470	98412970	Erbb2	12	1.0976115058955458
chr11	98586868	98589368	Ormdl3	66	6.036863282425502
chr11	99039244	99041744	Igfbp4	196	17.927654596293916
chr11	100355628	100358128	Hap1	288	26.3426761414931
chr11	100711965	100714465	Kat2a	404	36.952920698483375
chr11	101007452	101009952	Atp6v0a1	116	10.610244556990276
chr11	101068012	101070512	Naglu	228	20.85461861201537
chr11	101784871	101787371	Etv4	356	32.56247467490119
chr11	102088015	102090515	Mpp2	304	27.806158149353827
chr11	102229666	102232166	Hdac5	0	0.0
chr11	102407446	102409946	Slc25a39	176	16.098302086468006
chr11	102447182	102449682	Fam171a2	454	41.52630197304815
chr11	102555892	102558392	Gpatch8	142	12.988402819763959
chr11	102819200	102821700	Gjc1	138	12.622532317798777
chr11	103412187	103414687	Plekhm1	2	0.18293525098259097
chr11	105180933	105183433	1700052K11Rik	118	10.793179807972868
chr11	105587986	105590486	Tanc2	174	15.915366835485415
chr11	106034872	106037372	Dcaf7	294	26.891481894440872
chr11	107131627	107134127	Bptf	126	11.52492081190323
chr11	107545930	107548430	Helz	0	0.0
chr11	108918349	108920849	Axin2	210	19.20820135317205
chr11	114066546	114069046	Sdk2	271	24.787726508141077
chr11	114673431	114675931	Ttyh2	30	2.7440287647388644
chr11	114763388	114765888	Kif19a	126	11.52492081190323
chr11	115185487	115187987	Tmem104	148	13.537208572711732
chr11	115473667	115476167	Armc7	540	49.39251776529956
chr11	115763433	115765933	Tmem94	557	50.94746739865158
chr11	115813139	115815639	Caskin2	446	40.79456096911778
chr11	116334899	116337399	Foxj1	300	27.440287647388644
chr11	116580947	116583447	Ube2o	20	1.8293525098259096
chr11	116916863	116919363	Mgat5b	110	10.061438804042503
chr11	117652289	117654789	Tnrc6c	180	16.464172588433186
chr11	117969547	117972047	Socs3	332	30.3672516631101
chr11	117984292	117986792	Pgs1	108	9.878503553059913
chr11	118355240	118357740	Timp2	42	3.8416402706344104
chr11	119265887	119268387	Gaa	120	10.976115058955457
chr11	119353557	119356057	Slc26a11	0	0.0
chr11	119355036	119357536	Sgsh	0	0.0
chr11	120230947	120233447	Bahcc1	148	13.537208572711732
chr11	120465635	120468135	Hgs	128	11.707856062885822
chr11	120631768	120634268	Gm17586	0	0.0
chr11	120719470	120721970	Rac3	0	0.0
chr11	120726781	120729281	Dcxr	244	22.3181006198761
chr11	120783707	120786207	Rfng	74	6.768604286355866
chr11	120824047	120826547	Fasn	404	36.952920698483375
chr12	4038415	4040915	Efr3b	236	21.586359615945735
chr12	8311433	8313933	Hs1bp3	0	0.0
chr12	14151538	14154038	Fam84a	140	12.805467568781367
chr12	16999908	17002408	Pqlc3	0	0.0
chr12	17688814	17691314	Hpcal1	373	34.11742430825321
chr12	21109748	21112248	Asap2	146	13.35427332172914
chr12	24972932	24975432	Kidins220	154	14.086014325659505
chr12	26467204	26469704	Cmpk2	0	0.0
chr12	29936036	29938536	Pxdn	80	7.317410039303638
chr12	30909668	30912168	Sh3yl1	338	30.916057416057875
chr12	35534538	35537038	Ahr	0	0.0
chr12	40444053	40446553	Dock4	420	38.4164027063441
chr12	44209568	44212068	Dnajb9	260	23.781582627736825
chr12	53246677	53249177	Npas3	206	18.84233085120687
chr12	67222049	67224549	Mdga2	29	2.652561139247569
chr12	70347114	70349614	Trim9	74	6.768604286355866
chr12	71829078	71831578	Daam1	196	17.927654596293916
chr12	72408554	72411054	Rtn1	126	11.52492081190323
chr12	74282242	74284742	1700086L19Rik	102	9.32969780011214
chr12	79007127	79009627	Tmem229b	0	0.0
chr12	80112513	80115013	Zfp36l1	218	19.939942357102414
chr12	80436101	80438601	Dcaf5	246	22.50103587085869
chr12	80516990	80519490	Galnt16	86	7.8662157922514115
chr12	80788532	80791032	Susd6	56	5.122187027512547
chr12	81332680	81335180	Slc8a3	154	14.086014325659505
chr12	81858030	81860530	Pcnx	38	3.4757697686692284
chr12	82168016	82170516	Sipa1l1	10	0.9146762549129548
chr12	83921434	83923934	Numb	318	29.086704906231965
chr12	84994321	84996821	Ylpm1	130	11.890791313868412
chr12	86884314	86886814	Irf2bpl	238	21.769294866928327
chr12	86945043	86947543	Cipc	229	20.946086237506666
chr12	98736905	98739405	Ptpn21	264	24.147453129702008
chr12	100907698	100910198	Gpr68	0	0.0
chr12	102704430	102706930	Itpk1	116	10.610244556990276
chr12	102946859	102949359	Unc79	79	7.225942413812343
chr12	103425367	103427867	Ddx24	0	0.0
chr12	103530283	103532783	Ppp4r4	74	6.768604286355866
chr12	108332377	108334877	Cyp46a1	738	67.50310761257607
chr12	110599452	110601952	Dync1h1	0	0.0
chr12	111164370	111166870	Traf3	433	39.60548183773094
chr12	111377218	111379718	Cdc42bpb	36	3.2928345176866376
chr12	111573902	111576402	2810029C07Rik	12	1.0976115058955458
chr12	111671838	111674338	Ckb	2	0.18293525098259097
chr12	112586784	112589284	Inf2	0	0.0
chr12	112720174	112722674	Cep170b	4	0.36587050196518195
chr12	113012508	113015008	Pacs2	314	28.720834404266782
chr12	113096278	113098778	Mta1	2	0.18293525098259097
chr12	113138236	113140736	Crip2	301	27.53175527287994
chr12	116483720	116486220	Ptprn2	2	0.18293525098259097
chr13	6648277	6650777	Pfkp	185	16.921510715889664
chr13	12106445	12108945	Ryr2	0	0.0
chr13	12257613	12260113	Mtr	341	31.19046029253176
chr13	15461235	15463735	Gli3	22	2.012287760808501
chr13	18946351	18948851	Amph	58	5.305122278495138
chr13	20088596	20091096	Elmo1	123	11.250517935429345
chr13	24799657	24802157	BC005537	812	74.27171189893193
chr13	34002294	34004794	Serpinb6a	136	12.439597066816185
chr13	34344682	34347182	Slc22a23	0	0.0
chr13	42050021	42052521	Hivep1	23	2.103755386299796
chr13	43613710	43616210	Rnf182	182	16.647107839415778
chr13	45505444	45507944	Gmpr	140	12.805467568781367
chr13	45964491	45966991	Atxn1	608	55.612316298707654
chr13	48259427	48261927	Id4	353	32.2880717984273
chr13	48625073	48627573	Ptpdc1	316	28.903769655249373
chr13	48870385	48872885	Phf2	176	16.098302086468006
chr13	49147514	49150014	Wnk2	38	3.4757697686692284
chr13	51566584	51569084	Shc3	106	9.695568302077321
chr13	51793247	51795747	Sema4d	48	4.390446023582183
chr13	51844678	51847178	Gadd45g	526	48.11197100842143
chr13	54369349	54371849	Cplx2	185	16.921510715889664
chr13	54693407	54695907	Rnf44	812	74.27171189893193
chr13	54749374	54751874	Gprin1	2	0.18293525098259097
chr13	54787377	54789877	Tspan17	363	33.20274805334026
chr13	54947411	54949911	Unc5a	230	21.03755386299796
chr13	55103311	55105811	Zfp346	112	10.244374055025094
chr13	55462267	55464767	Prr7	161	14.726287704098572
chr13	55487611	55490111	Dbn1	166	15.18362583155505
chr13	55513176	55515676	Pdlim7	80	7.317410039303638
chr13	60599947	60602447	Dapk1	102	9.32969780011214
chr13	64159866	64162366	Habp4	22	2.012287760808501
chr13	73761697	73764197	Slc12a7	0	0.0
chr13	74007407	74009907	Tppp	20	1.8293525098259096
chr13	74637872	74640372	Erap1	330	30.184316412127508
chr13	74807421	74809921	Cast	64	5.853928031442911
chr13	76382535	76385035	Mctp1	22	2.012287760808501
chr13	78199257	78201757	Nr2f1	59	5.396589903986434
chr13	80960888	80963388	9330111N05Rik	62	5.67099278046032
chr13	91223487	91225987	Atg10	121	11.067582684446753
chr13	93769679	93772179	Arsb	102	9.32969780011214
chr13	94055796	94058296	Lhfpl2	112	10.244374055025094
chr13	96541985	96544485	Polk	75	6.860071911847161
chr13	97239105	97241605	Enc1	432	39.51401421223965
chr13	99516102	99518602	Map1b	18	1.6464172588433188
chr13	112462070	112464570	Il6st	174	15.915366835485415
chr13	117025016	117027516	Parp8	20	1.8293525098259096
chr14	7815957	7818457	Flnb	2	0.18293525098259097
chr14	11551532	11554032	Ptprg	15	1.3720143823694322
chr14	12822579	12825079	Cadps	96	8.780892047164366
chr14	17658960	17661460	Thrb	418	38.23346745536151
chr14	19749257	19751757	Nid2	228	20.85461861201537
chr14	20672321	20674821	Sec24c	71	6.494201409881979
chr14	20705552	20708052	Zswim8	54	4.939251776529956
chr14	21989101	21991601	Zfp503	32	2.9269640157214556
chr14	24004359	24006859	Kcnma1	152	13.903079074676914
chr14	24245420	24247920	Dlg5	82	7.50034529028623
chr14	25457185	25459685	Zmiz1	102	9.32969780011214
chr14	25460628	25463128	Zmiz1os1	304	27.806158149353827
chr14	25768539	25771039	Zcchc24	68	6.219798533408093
chr14	27620428	27622928	Erc2	128	11.707856062885822
chr14	28502750	28505250	Wnt5a	118	10.793179807972868
chr14	30712849	30715349	Sfmbt1	132	12.073726564851004
chr14	32320019	32322519	Ogdhl	184	16.83004309039837
chr14	34817825	34820325	Grid1	0	0.0
chr14	46880854	46883354	Samd4	104	9.51263305109473
chr14	48444128	48446628	Tmem260	536	49.02664726333438
chr14	51982719	51985219	Arhgef40	218	19.939942357102414
chr14	54252188	54254688	Abhd4	86	7.8662157922514115
chr14	54462164	54464664	Lrp10	0	0.0
chr14	54577161	54579661	Ajuba	44	4.024575521617002
chr14	54912632	54915132	Slc22a17	144	13.17133807074655
chr14	61046355	61048855	Tnfrsf19	95	8.68942442167307
chr14	62553737	62556237	Fam124a	238	21.769294866928327
chr14	63434394	63436894	Fam167a	2	0.18293525098259097
chr14	63543453	63545953	Mtmr9	108	9.878503553059913
chr14	63604503	63607003	Xkr6	350	32.01366892195342
chr14	64650531	64653031	Kif13b	178	16.281237337450595
chr14	65261963	65264463	Fzd3	70	6.4027337843906835
chr14	67933072	67935572	Dock5	177	16.1897697119593
chr14	69765472	69767972	Tnfrsf10b	0	0.0
chr14	70075445	70077945	Egr3	0	0.0
chr14	70350925	70353425	Slc39a14	184	16.83004309039837
chr14	70519760	70522260	Bmp1	354	32.3795394239186
chr14	70599335	70601835	Fam160b2	188	17.19591359236355
chr14	70888130	70890630	Gfra2	0	0.0
chr14	73325322	73327822	Rb1	172	15.732431584502823
chr14	74947377	74949877	Lrch1	194	17.744719345311324
chr14	77034772	77037272	Ccdc122	232	21.220489113980552
chr14	77154763	77157263	Enox1	86	7.8662157922514115
chr14	78847178	78849678	Vwa8	132	12.073726564851004
chr14	84441563	84444063	Pcdh17	71	6.494201409881979
chr14	102982137	102984637	Kctd12	478	43.72152498483924
chr14	111673115	111675615	Slitrk5	86	7.8662157922514115
chr14	118236530	118239030	Sox21	0	0.0
chr14	118924814	118927314	Dzip1	192	17.561784094328733
chr14	120476461	120478961	Rap2a	1267	115.88948149747138
chr14	122473435	122475935	Zic2	280	25.610935137562734
chr14	122983535	122986035	Tmtc4	0	0.0
chr15	3582992	3585492	Ghr	68	6.219798533408093
chr15	6874469	6876969	Osmr	0	0.0
chr15	12739424	12741924	Pdzd2	360	32.92834517686637
chr15	13173139	13175639	Cdh6	140	12.805467568781367
chr15	25620525	25623025	Myo10	429	39.239611335765765
chr15	26894549	26897049	Fbxl7	132	12.073726564851004
chr15	30170593	30173093	Ctnnd2	238	21.769294866928327
chr15	32242813	32245313	Sema5a	230	21.03755386299796
chr15	32918723	32921223	Sdc2	124	11.34198556092064
chr15	39196332	39198832	Rims2	34	3.1098992667040464
chr15	53345659	53348159	Ext1	286	26.15974089051051
chr15	53902037	53904537	Samd12	164	15.00069058057246
chr15	55906449	55908949	Sntb1	0	0.0
chr15	57692665	57695165	Zhx2	166	15.18362583155505
chr15	58214392	58216892	Fbxo32	280	25.610935137562734
chr15	59081526	59084026	Mtss1	32	2.9269640157214556
chr15	61983341	61985841	Myc	420	38.4164027063441
chr15	62035986	62038486	Pvt1	244	22.3181006198761
chr15	64382419	64384919	Asap1	346	31.647798419988238
chr15	64921796	64924296	Adcy8	47	4.298978398090887
chr15	66285724	66288224	Kcnq3	0	0.0
chr15	72809824	72812324	Peg13	192	17.561784094328733
chr15	73060704	73063204	Trappc9	218	19.939942357102414
chr15	73184340	73186840	Ago2	114	10.427309306007684
chr15	73645262	73647762	Slc45a4	316	28.903769655249373
chr15	74514195	74516695	Adgrb1	0	0.0
chr15	74719204	74721704	Them6	20	1.8293525098259096
chr15	75702280	75704780	Rhpn1	186	17.01297834138096
chr15	75841415	75843915	Zc3h3	203	18.56792797473298
chr15	76069284	76071784	Scrib	284	25.976805639527917
chr15	76232074	76234574	Plec	70	6.4027337843906835
chr15	76244807	76247307	Grina	352	32.19660417293601
chr15	76327515	76330015	Oplah	156	14.268949576642095
chr15	76378261	76380761	Mroh1	198	18.110589847276504
chr15	76639458	76641958	Tonsl	246	22.50103587085869
