chr	start	end	gene	raw_count	count
chr11	8664035	8666535	Tns3	0	0.0
chr11	11112223	11114723	Vwc2	0	0.0
chr11	16750203	16752703	Egfr	0	0.0
chr11	16950782	16953282	Eldr	0	0.0
chr11	19018485	19020985	Meis1	0	0.0
chr11	20332213	20334713	Slc1a4	22	48.3588756121794
chr11	22002397	22004897	Otx1	14	30.773829935023254
chr11	28583824	28586324	Ccdc85a	0	0.0
chr11	30267675	30270175	Sptbn1	8	17.585045677156145
chr11	31870211	31872711	Cpeb4	20	43.96261419289036
chr11	32221800	32224300	Rhbdf1	0	0.0
chr11	32345820	32348320	Sh3pxd2b	1	2.198130709644518
chr11	35980027	35982527	Wwc1	0	0.0
chr11	40754811	40757311	Ccng1	0	0.0
chr11	46312359	46314859	Cyfip2	0	0.0
chr11	51857153	51859653	Jade2	0	0.0
chr11	52002221	52004721	Cdkl3	20	43.96261419289036
chr11	52282514	52285014	Tcf7	8	17.585045677156145
chr11	53768014	53770514	Irf1	0	0.0
chr11	53891160	53893660	Slc22a5	24	52.755137031468436
chr11	55032945	55035445	Anxa6	14	30.773829935023254
chr11	55202350	55204850	Slc36a1	8	17.585045677156145
chr11	57643442	57645942	Galnt10	36	79.13270554720266
chr11	58007064	58009564	Larp1	0	0.0
chr11	58976093	58978593	Trim11	0	0.0
chr11	59163239	59165739	Iba57	7	15.386914967511627
chr11	60103013	60105513	Rai1	0	0.0
chr11	60114730	60117230	4930412M03Rik	0	0.0
chr11	60222081	60224581	Srebf1	0	0.0
chr11	60352405	60354905	Tom1l2	2	4.396261419289036
chr11	60415145	60417645	Gid4	0	0.0
chr11	61854573	61857073	Ulk2	1	2.198130709644518
chr11	64433332	64435832	Hs3st3a1	2	4.396261419289036
chr11	65162461	65164961	Arhgap44	0	0.0
chr11	66166035	66168535	Gm12296	0	0.0
chr11	66525464	66527964	Shisa6	0	0.0
chr11	68689559	68692059	Myh10	33	72.5383134182691
chr11	68966131	68968631	Slc25a35	0	0.0
chr11	69057717	69060217	Borcs6	6	13.188784257867109
chr11	69086490	69088990	Vamp2	7	15.386914967511627
chr11	69368906	69371406	Chd3	0	0.0
chr11	69605442	69607942	Atp1b2	16	35.17009135431229
chr11	69758137	69760637	Polr2a	42	92.32148980506977
chr11	69763912	69766412	Zbtb4	2	4.396261419289036
chr11	69837284	69839784	Nlgn2	10	21.98130709644518
chr11	69880906	69883406	Kctd11	10	21.98130709644518
chr11	69979156	69981656	Ctdnep1	8	17.585045677156145
chr11	70560881	70563381	Mink1	0	0.0
chr11	70645235	70647735	Rnf167	0	0.0
chr11	70687605	70690105	Camta2	1	2.198130709644518
chr11	70698548	70701048	Kif1c	2	4.396261419289036
chr11	71033013	71035513	6330403K07Rik	0	0.0
chr11	73017008	73019508	Camkk1	4	8.792522838578073
chr11	73197460	73199960	Shpk	18	39.56635277360133
chr11	73198542	73201042	Ctns	18	39.56635277360133
chr11	74647495	74649995	Cluh	16	35.17009135431229
chr11	74828920	74831420	Mnt	4	8.792522838578073
chr11	74896560	74899060	Sgsm2	1	2.198130709644518
chr11	75191783	75194283	Rtn4rl1	0	0.0
chr11	75454217	75456717	Wdr81	16	35.17009135431229
chr11	75484816	75487316	Prpf8	0	0.0
chr11	75529694	75532194	Slc43a2	12	26.377568515734218
chr11	76179147	76181647	Vps53	0	0.0
chr11	76398640	76401140	Nxn	0	0.0
chr11	76621814	76624314	Abr	0	0.0
chr11	77489178	77491678	Ankrd13b	6	13.188784257867109
chr11	77491562	77494062	Git1	12	26.377568515734218
chr11	77761246	77763746	Myo18a	12	26.377568515734218
chr11	77928800	77931300	Sez6	0	0.0
chr11	77980754	77983254	Phf12	62	136.28410399796013
chr11	78245487	78247987	Supt6	0	0.0
chr11	78463697	78466197	Slc46a1	0	0.0
chr11	78497254	78499754	Sarm1	16	35.17009135431229
chr11	78535832	78538332	Tnfaip1	0	0.0
chr11	79337693	79340193	Nf1	0	0.0
chr11	80298912	80301412	Rhbdl3	0	0.0
chr11	83407137	83409637	Rasl10b	0	0.0
chr11	83462571	83465071	Mmp28	26	57.151398450757476
chr11	84878148	84880648	Myo19	4	8.792522838578073
chr11	85351167	85353667	Bcas3	28	61.54765987004651
chr11	85830551	85833051	Tbx2	0	0.0
chr11	87590162	87592662	Mtmr4	0	0.0
chr11	87987033	87989533	Dynll2	0	0.0
chr11	88864086	88866586	Akap1	0	0.0
chr11	88997376	88999876	Trim25	0	0.0
chr11	93096028	93098528	Car10	0	0.0
chr11	94473698	94476198	Cacna1g	0	0.0
chr11	94601371	94603871	Acsf2	4	8.792522838578073
chr11	95007879	95010379	Samd14	0	0.0
chr11	95040854	95043354	Pdk2	0	0.0
chr11	95335018	95337518	Fam117a	0	0.0
chr11	96829468	96831968	Nfe2l1	96	211.02054812587374
chr11	97150995	97153495	Tbkbp1	31	68.14205199898007
chr11	97413533	97416033	Arhgap23	2	4.396261419289036
chr11	97699997	97702497	Pcgf2	15	32.971960644667774
chr11	97797000	97799500	Lasp1	2	4.396261419289036
chr11	98022534	98025034	Cacnb1	8	17.585045677156145
chr11	98149903	98152403	Fbxl20	2	4.396261419289036
chr11	98201059	98203559	Cdk12	12	26.377568515734218
chr11	98399990	98402490	Pgap3	2	4.396261419289036
chr11	98410470	98412970	Erbb2	0	0.0
chr11	98586868	98589368	Ormdl3	0	0.0
chr11	99039244	99041744	Igfbp4	0	0.0
chr11	100355628	100358128	Hap1	3	6.5943921289335545
chr11	100711965	100714465	Kat2a	0	0.0
chr11	101007452	101009952	Atp6v0a1	0	0.0
chr11	101068012	101070512	Naglu	0	0.0
chr11	101784871	101787371	Etv4	0	0.0
chr11	102088015	102090515	Mpp2	2	4.396261419289036
chr11	102229666	102232166	Hdac5	0	0.0
chr11	102407446	102409946	Slc25a39	2	4.396261419289036
chr11	102447182	102449682	Fam171a2	4	8.792522838578073
chr11	102555892	102558392	Gpatch8	0	0.0
chr11	102819200	102821700	Gjc1	0	0.0
chr11	103412187	103414687	Plekhm1	0	0.0
chr11	105180933	105183433	1700052K11Rik	0	0.0
chr11	105587986	105590486	Tanc2	0	0.0
chr11	106034872	106037372	Dcaf7	0	0.0
chr11	107131627	107134127	Bptf	0	0.0
chr11	107545930	107548430	Helz	0	0.0
chr11	108918349	108920849	Axin2	4	8.792522838578073
chr11	114066546	114069046	Sdk2	0	0.0
chr11	114673431	114675931	Ttyh2	32	70.34018270862458
chr11	114763388	114765888	Kif19a	34	74.73644412791363
chr11	115185487	115187987	Tmem104	4	8.792522838578073
chr11	115473667	115476167	Armc7	0	0.0
chr11	115763433	115765933	Tmem94	18	39.56635277360133
chr11	115813139	115815639	Caskin2	16	35.17009135431229
chr11	116334899	116337399	Foxj1	24	52.755137031468436
chr11	116580947	116583447	Ube2o	8	17.585045677156145
chr11	116916863	116919363	Mgat5b	0	0.0
chr11	117652289	117654789	Tnrc6c	0	0.0
chr11	117969547	117972047	Socs3	6	13.188784257867109
chr11	117984292	117986792	Pgs1	0	0.0
chr11	118355240	118357740	Timp2	0	0.0
chr11	119265887	119268387	Gaa	18	39.56635277360133
chr11	119353557	119356057	Slc26a11	0	0.0
chr11	119355036	119357536	Sgsh	0	0.0
chr11	120230947	120233447	Bahcc1	8	17.585045677156145
chr11	120465635	120468135	Hgs	10	21.98130709644518
chr11	120631768	120634268	Gm17586	0	0.0
chr11	120719470	120721970	Rac3	0	0.0
chr11	120726781	120729281	Dcxr	18	39.56635277360133
chr11	120783707	120786207	Rfng	0	0.0
chr11	120824047	120826547	Fasn	2	4.396261419289036
chr12	4038415	4040915	Efr3b	16	35.17009135431229
chr12	8311433	8313933	Hs1bp3	18	39.56635277360133
chr12	14151538	14154038	Fam84a	0	0.0
chr12	16999908	17002408	Pqlc3	6	13.188784257867109
chr12	17688814	17691314	Hpcal1	0	0.0
chr12	21109748	21112248	Asap2	0	0.0
chr12	24972932	24975432	Kidins220	8	17.585045677156145
chr12	26467204	26469704	Cmpk2	2	4.396261419289036
chr12	29936036	29938536	Pxdn	12	26.377568515734218
chr12	30909668	30912168	Sh3yl1	0	0.0
chr12	35534538	35537038	Ahr	0	0.0
chr12	40444053	40446553	Dock4	26	57.151398450757476
chr12	44209568	44212068	Dnajb9	0	0.0
chr12	53246677	53249177	Npas3	24	52.755137031468436
chr12	67222049	67224549	Mdga2	8	17.585045677156145
chr12	70347114	70349614	Trim9	4	8.792522838578073
chr12	71829078	71831578	Daam1	52	114.30279690151495
chr12	72408554	72411054	Rtn1	0	0.0
chr12	74282242	74284742	1700086L19Rik	0	0.0
chr12	79007127	79009627	Tmem229b	0	0.0
chr12	80112513	80115013	Zfp36l1	18	39.56635277360133
chr12	80436101	80438601	Dcaf5	0	0.0
chr12	80516990	80519490	Galnt16	12	26.377568515734218
chr12	80788532	80791032	Susd6	16	35.17009135431229
chr12	81332680	81335180	Slc8a3	21	46.16074490253489
chr12	81858030	81860530	Pcnx	36	79.13270554720266
chr12	82168016	82170516	Sipa1l1	22	48.3588756121794
chr12	83921434	83923934	Numb	2	4.396261419289036
chr12	84994321	84996821	Ylpm1	0	0.0
chr12	86884314	86886814	Irf2bpl	0	0.0
chr12	86945043	86947543	Cipc	38	83.5289669664917
chr12	98736905	98739405	Ptpn21	0	0.0
chr12	100907698	100910198	Gpr68	0	0.0
chr12	102704430	102706930	Itpk1	14	30.773829935023254
chr12	102946859	102949359	Unc79	0	0.0
chr12	103425367	103427867	Ddx24	2	4.396261419289036
chr12	103530283	103532783	Ppp4r4	0	0.0
chr12	108332377	108334877	Cyp46a1	0	0.0
chr12	110599452	110601952	Dync1h1	0	0.0
chr12	111164370	111166870	Traf3	2	4.396261419289036
chr12	111377218	111379718	Cdc42bpb	16	35.17009135431229
chr12	111573902	111576402	2810029C07Rik	16	35.17009135431229
chr12	111671838	111674338	Ckb	2	4.396261419289036
chr12	112586784	112589284	Inf2	0	0.0
chr12	112720174	112722674	Cep170b	2	4.396261419289036
chr12	113012508	113015008	Pacs2	13	28.575699225378738
chr12	113096278	113098778	Mta1	0	0.0
chr12	113138236	113140736	Crip2	6	13.188784257867109
chr12	116483720	116486220	Ptprn2	0	0.0
chr13	6648277	6650777	Pfkp	1	2.198130709644518
chr13	12106445	12108945	Ryr2	9	19.783176386800665
chr13	12257613	12260113	Mtr	14	30.773829935023254
chr13	15461235	15463735	Gli3	20	43.96261419289036
chr13	18946351	18948851	Amph	0	0.0
chr13	20088596	20091096	Elmo1	0	0.0
chr13	24799657	24802157	BC005537	10	21.98130709644518
chr13	34002294	34004794	Serpinb6a	4	8.792522838578073
chr13	34344682	34347182	Slc22a23	0	0.0
chr13	42050021	42052521	Hivep1	56	123.09531974009302
chr13	43613710	43616210	Rnf182	0	0.0
chr13	45505444	45507944	Gmpr	39	85.72709767613621
chr13	45964491	45966991	Atxn1	21	46.16074490253489
chr13	48259427	48261927	Id4	0	0.0
chr13	48625073	48627573	Ptpdc1	0	0.0
chr13	48870385	48872885	Phf2	0	0.0
chr13	49147514	49150014	Wnk2	0	0.0
chr13	51566584	51569084	Shc3	0	0.0
chr13	51793247	51795747	Sema4d	6	13.188784257867109
chr13	51844678	51847178	Gadd45g	82	180.2467181908505
chr13	54369349	54371849	Cplx2	9	19.783176386800665
chr13	54693407	54695907	Rnf44	32	70.34018270862458
chr13	54749374	54751874	Gprin1	8	17.585045677156145
chr13	54787377	54789877	Tspan17	20	43.96261419289036
chr13	54947411	54949911	Unc5a	4	8.792522838578073
chr13	55103311	55105811	Zfp346	20	43.96261419289036
chr13	55462267	55464767	Prr7	0	0.0
chr13	55487611	55490111	Dbn1	6	13.188784257867109
chr13	55513176	55515676	Pdlim7	0	0.0
chr13	60599947	60602447	Dapk1	0	0.0
chr13	64159866	64162366	Habp4	0	0.0
chr13	73761697	73764197	Slc12a7	0	0.0
chr13	74007407	74009907	Tppp	34	74.73644412791363
chr13	74637872	74640372	Erap1	0	0.0
chr13	74807421	74809921	Cast	0	0.0
chr13	76382535	76385035	Mctp1	26	57.151398450757476
chr13	78199257	78201757	Nr2f1	0	0.0
chr13	80960888	80963388	9330111N05Rik	2	4.396261419289036
chr13	91223487	91225987	Atg10	0	0.0
chr13	93769679	93772179	Arsb	18	39.56635277360133
chr13	94055796	94058296	Lhfpl2	22	48.3588756121794
chr13	96541985	96544485	Polk	0	0.0
chr13	97239105	97241605	Enc1	12	26.377568515734218
chr13	99516102	99518602	Map1b	0	0.0
chr13	112462070	112464570	Il6st	16	35.17009135431229
chr13	117025016	117027516	Parp8	0	0.0
chr14	7815957	7818457	Flnb	0	0.0
chr14	11551532	11554032	Ptprg	3	6.5943921289335545
chr14	12822579	12825079	Cadps	0	0.0
chr14	17658960	17661460	Thrb	30	65.94392128933555
chr14	19749257	19751757	Nid2	28	61.54765987004651
chr14	20672321	20674821	Sec24c	20	43.96261419289036
chr14	20705552	20708052	Zswim8	4	8.792522838578073
chr14	21989101	21991601	Zfp503	0	0.0
chr14	24004359	24006859	Kcnma1	0	0.0
chr14	24245420	24247920	Dlg5	0	0.0
chr14	25457185	25459685	Zmiz1	20	43.96261419289036
chr14	25460628	25463128	Zmiz1os1	0	0.0
chr14	25768539	25771039	Zcchc24	26	57.151398450757476
chr14	27620428	27622928	Erc2	18	39.56635277360133
chr14	28502750	28505250	Wnt5a	18	39.56635277360133
chr14	30712849	30715349	Sfmbt1	0	0.0
chr14	32320019	32322519	Ogdhl	0	0.0
chr14	34817825	34820325	Grid1	2	4.396261419289036
chr14	46880854	46883354	Samd4	0	0.0
chr14	48444128	48446628	Tmem260	4	8.792522838578073
chr14	51982719	51985219	Arhgef40	42	92.32148980506977
chr14	54252188	54254688	Abhd4	0	0.0
chr14	54462164	54464664	Lrp10	8	17.585045677156145
chr14	54577161	54579661	Ajuba	0	0.0
chr14	54912632	54915132	Slc22a17	0	0.0
chr14	61046355	61048855	Tnfrsf19	8	17.585045677156145
chr14	62553737	62556237	Fam124a	4	8.792522838578073
chr14	63434394	63436894	Fam167a	0	0.0
chr14	63543453	63545953	Mtmr9	18	39.56635277360133
chr14	63604503	63607003	Xkr6	0	0.0
chr14	64650531	64653031	Kif13b	7	15.386914967511627
chr14	65261963	65264463	Fzd3	0	0.0
chr14	67933072	67935572	Dock5	4	8.792522838578073
chr14	69765472	69767972	Tnfrsf10b	0	0.0
chr14	70075445	70077945	Egr3	0	0.0
chr14	70350925	70353425	Slc39a14	0	0.0
chr14	70519760	70522260	Bmp1	20	43.96261419289036
chr14	70599335	70601835	Fam160b2	2	4.396261419289036
chr14	70888130	70890630	Gfra2	14	30.773829935023254
chr14	73325322	73327822	Rb1	0	0.0
chr14	74947377	74949877	Lrch1	6	13.188784257867109
chr14	77034772	77037272	Ccdc122	0	0.0
chr14	77154763	77157263	Enox1	10	21.98130709644518
chr14	78847178	78849678	Vwa8	0	0.0
chr14	84441563	84444063	Pcdh17	4	8.792522838578073
chr14	102982137	102984637	Kctd12	11	24.1794378060897
chr14	111673115	111675615	Slitrk5	0	0.0
chr14	118236530	118239030	Sox21	8	17.585045677156145
chr14	118924814	118927314	Dzip1	0	0.0
chr14	120476461	120478961	Rap2a	86	189.03924102942858
chr14	122473435	122475935	Zic2	24	52.755137031468436
chr14	122983535	122986035	Tmtc4	0	0.0
chr15	3582992	3585492	Ghr	1	2.198130709644518
chr15	6874469	6876969	Osmr	0	0.0
chr15	12739424	12741924	Pdzd2	34	74.73644412791363
chr15	13173139	13175639	Cdh6	22	48.3588756121794
chr15	25620525	25623025	Myo10	8	17.585045677156145
chr15	26894549	26897049	Fbxl7	0	0.0
chr15	30170593	30173093	Ctnnd2	8	17.585045677156145
chr15	32242813	32245313	Sema5a	3	6.5943921289335545
chr15	32918723	32921223	Sdc2	4	8.792522838578073
chr15	39196332	39198832	Rims2	0	0.0
chr15	53345659	53348159	Ext1	8	17.585045677156145
chr15	53902037	53904537	Samd12	0	0.0
chr15	55906449	55908949	Sntb1	0	0.0
chr15	57692665	57695165	Zhx2	0	0.0
chr15	58214392	58216892	Fbxo32	0	0.0
chr15	59081526	59084026	Mtss1	0	0.0
chr15	61983341	61985841	Myc	14	30.773829935023254
chr15	62035986	62038486	Pvt1	18	39.56635277360133
chr15	64382419	64384919	Asap1	0	0.0
chr15	64921796	64924296	Adcy8	26	57.151398450757476
chr15	66285724	66288224	Kcnq3	0	0.0
chr15	72809824	72812324	Peg13	11	24.1794378060897
chr15	73060704	73063204	Trappc9	12	26.377568515734218
chr15	73184340	73186840	Ago2	10	21.98130709644518
chr15	73645262	73647762	Slc45a4	0	0.0
chr15	74514195	74516695	Adgrb1	0	0.0
chr15	74719204	74721704	Them6	12	26.377568515734218
chr15	75702280	75704780	Rhpn1	0	0.0
chr15	75841415	75843915	Zc3h3	0	0.0
chr15	76069284	76071784	Scrib	0	0.0
chr15	76232074	76234574	Plec	28	61.54765987004651
chr15	76244807	76247307	Grina	0	0.0
chr15	76327515	76330015	Oplah	0	0.0
chr15	76378261	76380761	Mroh1	10	21.98130709644518
chr15	76639458	76641958	Tonsl	0	0.0
chr15	76669615	76672115	Ppp1r16a	6	13.188784257867109
chr15	77841675	77844175	Myh9	32	70.34018270862458
chr15	78840647	78843147	Cdc42ep1	0	0.0
chr15	78875190	78877690	Gga1	52	114.30279690151495
chr15	78945724	78948224	Triobp	0	0.0
chr15	79106972	79109472	Micall1	28	61.54765987004651
chr15	79402803	79405303	Tmem184b	0	0.0
chr15	79504741	79507241	Kcnj4	0	0.0
chr15	79658456	79660956	Fam227a	0	0.0
chr15	79804266	79806766	Nptxr	12	26.377568515734218
chr15	79834188	79836688	Cbx6	22	48.3588756121794
chr15	80171721	80174221	Mgat3	0	0.0
chr15	80709319	80711819	Tnrc6b	128	281.3607308344983
chr15	81583351	81585851	Ep300	26	57.151398450757476
chr15	82272935	82275435	Sept3	0	0.0
chr15	82338326	82340826	Naga	2	4.396261419289036
chr15	84855549	84858049	Phf21b	23	50.55700632182392
chr15	85203949	85206449	Fbln1	6	13.188784257867109
chr15	85857707	85860207	Gtse1	0	0.0
chr15	86033277	86035777	Celsr1	2	4.396261419289036
chr15	88953918	88956418	Ttll8	0	0.0
chr15	89170620	89173120	Plxnb2	0	0.0
chr15	89355159	89357659	Lmf2	6	13.188784257867109
chr15	89497623	89500123	Shank3	8	17.585045677156145
chr15	91572761	91575261	Slc2a13	0	0.0
chr15	95528206	95530706	Nell2	2	4.396261419289036
chr15	98165806	98168306	Ccdc184	0	0.0
chr15	98762714	98765214	Arf3	0	0.0
chr15	98870704	98873204	Kmt2d	8	17.585045677156145
chr15	99457248	99459748	Nckap5l	0	0.0
