chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr9	108806368	108808868	2.896130636730008	0.0	1.448065318365004	-8.182955746402202	1.0	Nckipsd	0.003441001541228734
chr4	147904204	147906704	2.896130636730008	0.0	1.448065318365004	-8.182955746402202	1.0	Mfn2	0.003441001541228734
chr18	52765709	52768209	2.855906600108758	0.0	1.427953300054379	-8.162847782711976	1.0	Sncaip	0.0034892972435391014
chr3	108415052	108417552	2.8357945817981327	0.0	1.4178972908990664	-8.152687717234052	1.0	Celsr2	0.0035139570733462577
chr15	55906449	55908949	2.7754585268662577	0.0	1.3877292634331289	-8.12177102541387	1.0	Sntb1	0.003590073197481911
chr5	110877803	110880303	2.7754585268662577	0.0	1.3877292634331289	-8.12177102541387	1.0	Ttc28	0.003590073197481911
chr19	55098951	55101451	2.755346508555633	0.0	1.3776732542778165	-8.111316456800148	1.0	Gpam	0.003616183349559002
chr4	43379979	43382479	2.7352344902450074	0.0	1.3676172451225037	-8.10078557524016	1.0	Rusc2	0.003642676075772134
chrX	73671150	73673650	2.695010453623757	0.0	1.3475052268118786	-8.0794903591917	1.0	Slc6a8	0.0036968433843216886
chr9	57262099	57264599	2.6748984353131324	0.0	1.3374492176565662	-8.068723704562151	1.0	1700017B05Rik	0.00372453567273718
chr7	30362272	30364772	2.6748984353131324	0.0	1.3374492176565662	-8.068723704562151	1.0	Lrfn3	0.00372453567273718
chr16	35938651	35941151	2.654786417002508	0.0	1.327393208501254	-8.057876095187128	1.0	Parp9	0.003752645966744506
chr2	29617720	29620220	2.654786417002508	0.0	1.327393208501254	-8.057876095187128	1.0	Rapgef1	0.003752645966744506
chr10	32889962	32892462	2.654786417002508	0.0	1.327393208501254	-8.057876095187128	1.0	Nkain2	0.003752645966744506
chr6	90809623	90812123	2.654786417002508	0.0	1.327393208501254	-8.057876095187128	1.0	Iqsec1	0.003752645966744506
chr12	35534538	35537038	2.614562380381257	0.0	1.3072811901906285	-8.03593307758715	1.0	Ahr	0.0038101590096507277
chr4	119106711	119109211	2.614562380381257	0.0	1.3072811901906285	-8.03593307758715	1.0	Slc2a1	0.0038101590096507277
chr2	156611705	156614205	2.614562380381257	0.0	1.3072811901906285	-8.03593307758715	1.0	Dlgap4	0.0038101590096507277
chr2	31972436	31974936	2.614562380381257	0.0	1.3072811901906285	-8.03593307758715	1.0	Nup214	0.0038101590096507277
chr12	100907698	100910198	2.574338343760007	0.0	1.2871691718800036	-8.013651151025716	1.0	Gpr68	0.003869462380630392
chr2	42653124	42655624	2.574338343760007	0.0	1.2871691718800036	-8.013651151025716	1.0	Lrp1b	0.003869462380630392
chr3	141463216	141465716	2.574338343760007	0.0	1.2871691718800036	-8.013651151025716	1.0	Unc5c	0.003869462380630392
chr16	18234636	18237136	2.574338343760007	0.0	1.2871691718800036	-8.013651151025716	1.0	Zdhhc8	0.003869462380630392
chr9	30425329	30427829	2.534114307138757	0.0	1.2670571535693784	-7.991019682188445	1.0	Snx19	0.00393064099829953
chr7	66387850	66390350	2.514002288828132	0.0	1.257001144414066	-7.9795694083675714	1.0	Lrrk1	0.003961961541898163
chr4	11154431	11156931	2.4938902705175066	0.0	1.2469451352587533	-7.968027529341999	1.0	Trp53inp1	0.003993785238014121
chr14	54462164	54464664	2.473778252206882	0.0	1.236889126103441	-7.956392567551411	1.0	Lrp10	0.0040261243092513666
chr4	122993652	122996152	2.4536662338962567	0.0	1.2268331169481284	-7.944663009395831	1.0	Mycl	0.004058991377328384
chr2	28190992	28193492	2.4134421972750064	0.0	1.2067210986375032	-7.920913862252547	1.0	Olfm1	0.004126362085815091
chr17	30482661	30485161	2.4134421972750064	0.0	1.2067210986375032	-7.920913862252547	1.0	Btbd9	0.004126362085815091
chr2	167492387	167494887	2.373218160653757	0.0	1.1866090803268785	-7.896767212174574	1.0	Spata2	0.004196006964489072
chr3	89764132	89766632	2.3329941240325063	0.0	1.1664970620162531	-7.872209525862331	1.0	Chrnb2	0.004268043140795032
chr10	10557733	10560233	2.3329941240325063	0.0	1.1664970620162531	-7.872209525862331	1.0	Rab32	0.004268043140795032
chr11	102229666	102232166	2.252546050790006	0.0	1.126273025395003	-7.821803346200512	1.0	Hdac5	0.004419799542426257
chr15	78945724	78948224	2.252546050790006	0.0	1.126273025395003	-7.821803346200512	1.0	Triobp	0.004419799542426257
chr13	73761697	73764197	2.232434032479381	0.0	1.1162170162396905	-7.808921734600552	1.0	Slc12a7	0.0044594399902784885
chr2	181592303	181594803	2.212322014168756	0.0	1.106161007084378	-7.795924067971034	1.0	Zfp512b	0.0044997979303824836
chr5	29193992	29196492	2.212322014168756	0.0	1.106161007084378	-7.795924067971034	1.0	Rnf32	0.0044997979303824836
chr11	119353557	119356057	2.212322014168756	0.0	1.106161007084378	-7.795924067971034	1.0	Sgsh	0.0044997979303824836
chr2	25704739	25707239	2.172097977547506	0.0	1.086048988773753	-7.769572070789346	1.0	Bmyc	0.004582745643364355
chr10	110455704	110458204	2.172097977547506	0.0	1.086048988773753	-7.769572070789346	1.0	Nav3	0.004582745643364355
chr12	103425367	103427867	2.172097977547506	0.0	1.086048988773753	-7.769572070789346	1.0	Ddx24	0.004582745643364355
chr6	121243906	121246406	2.131873940926256	0.0	1.065936970463128	-7.742729763162505	1.0	Usp18	0.004668808844873236
chr16	16868736	16871236	2.1117619226156306	0.0	1.0558809613078153	-7.729118974052301	1.0	Top3b	0.0047130641253436975
chr16	32641874	32644374	2.091649904305006	0.0	1.045824952152503	-7.715378552990498	1.0	Tnk2	0.004758166419400333
chr9	65030458	65032958	2.091649904305006	0.0	1.045824952152503	-7.715378552990498	1.0	Dpp8	0.004758166419400333
chr7	109082831	109085331	2.091649904305006	0.0	1.045824952152503	-7.715378552990498	1.0	Ric3	0.004758166419400333
chr2	26380153	26382653	2.091649904305006	0.0	1.045824952152503	-7.715378552990498	1.0	Gm13563	0.004758166419400333
chr4	133756269	133758769	2.091649904305006	0.0	1.045824952152503	-7.715378552990498	1.0	Arid1a	0.004758166419400333
chr5	117387139	117389639	2.051425867683756	0.0	1.025712933841878	-7.687498770210963	1.0	Gm15728	0.0048510112135325655
chr13	34344682	34347182	2.051425867683756	0.0	1.025712933841878	-7.687498770210963	1.0	Slc22a23	0.0048510112135325655
chr11	51857153	51859653	2.0313138493731304	0.0	1.0156569246865652	-7.673354201701731	1.0	Jade2	0.004898805738799507
chr9	95749875	95752375	2.0313138493731304	0.0	1.0156569246865652	-7.673354201701731	1.0	Trpc1	0.004898805738799507
chr2	92024002	92026502	2.0313138493731304	0.0	1.0156569246865652	-7.673354201701731	1.0	Creb3l1	0.004898805738799507
chr11	84878148	84880648	2.0112018310625053	0.0	1.0056009155312526	-7.659069581821062	1.0	Myo19	0.004947551425254352
chr17	57087282	57089782	2.0112018310625053	0.0	1.0056009155312526	-7.659069581821062	1.0	Tubb4a	0.004947551425254352
chr14	122983535	122986035	2.0112018310625053	0.0	1.0056009155312526	-7.659069581821062	1.0	Tmtc4	0.004947551425254352
chr8	66858217	66860717	1.970977794441256	0.0	0.9854888972206278	-7.6300688983569795	1.0	Naf1	0.005048012162509145
chr9	49798425	49800925	1.970977794441256	0.0	0.9854888972206278	-7.6300688983569795	1.0	Ncam1	0.005048012162509145
chr16	34743210	34745710	1.9307537578200047	0.0	0.9653768789100023	-7.600473270779349	1.0	Mylk	0.005152637195577415
chr5	17572281	17574781	1.9307537578200047	0.0	0.9653768789100023	-7.600473270779349	1.0	Sema3c	0.005152637195577415
chr17	25570186	25572686	1.91064173950938	0.0	0.95532086975469	-7.585444625573791	1.0	Sox8	0.00520659308516041
chr6	122817914	122820414	1.890529721198755	0.0	0.9452648605993776	-7.570257776558805	1.0	Foxj2	0.005261690931985281
chr4	123181227	123183727	1.890529721198755	0.0	0.9452648605993776	-7.570257776558805	1.0	Hpcal4	0.005261690931985281
chr4	141299240	141301740	1.890529721198755	0.0	0.9452648605993776	-7.570257776558805	1.0	Epha2	0.005261690931985281
chr16	18426352	18428852	1.890529721198755	0.0	0.9452648605993776	-7.570257776558805	1.0	Comt	0.005261690931985281
chr7	16173090	16175590	1.87041770288813	0.0	0.935208851444065	-7.554909357501916	1.0	Meis3	0.005317967377482683
chrX	152768965	152771465	1.87041770288813	0.0	0.935208851444065	-7.554909357501916	1.0	Shroom2	0.005317967377482683
chr5	92681435	92683935	1.850305684577505	0.0	0.9251528422887524	-7.539395893575133	1.0	Shroom3	0.005375460647625287
chr4	56989891	56992391	1.850305684577505	0.0	0.9251528422887524	-7.539395893575133	1.0	Frrs1l	0.005375460647625287
chr11	83407137	83409637	1.83019366626688	0.0	0.91509683313344	-7.523713796633031	1.0	Rasl10b	0.005434210639517395
chr11	28583824	28586324	1.810081647956255	0.0	0.9050408239781276	-7.507859360231376	1.0	Ccdc85a	0.005494259013725493
chr5	115427599	115430099	1.810081647956255	0.0	0.9050408239781276	-7.507859360231376	1.0	Msi1	0.005494259013725493
chr15	66285724	66288224	1.7899696296456298	0.0	0.8949848148228149	-7.491828754368965	1.0	Kcnq3	0.005555649292798766
chr4	118408773	118411273	1.7899696296456298	0.0	0.8949848148228149	-7.491828754368965	1.0	Szt2	0.005555649292798766
chr6	55449978	55452478	1.7698576113350049	0.0	0.8849288056675024	-7.4756180199340445	1.0	Adcyap1r1	0.005618426966469174
chr18	66456604	66459104	1.7698576113350049	0.0	0.8849288056675024	-7.4756180199340445	1.0	Pmaip1	0.005618426966469174
chr17	35909575	35912075	1.7296335747137548	0.0	0.8648167873568774	-7.442639647794659	1.0	Atat1	0.005748336974724941
chr16	11982113	11984613	1.7296335747137548	0.0	0.8648167873568774	-7.442639647794659	1.0	Shisa9	0.005748336974724941
chr8	69789163	69791663	1.7095215564031296	0.0	0.8547607782015648	-7.425863391781307	1.0	Atp13a1	0.005815571176041465
chr2	26379526	26382026	1.7095215564031296	0.0	0.8547607782015648	-7.425863391781307	1.0	Snapc4	0.005815571176041465
chr4	43056953	43059453	1.6894095380925045	0.0	0.8447047690462522	-7.408889757056571	1.0	Unc13b	0.0058843967718484515
chr16	16600049	16602549	1.6894095380925045	0.0	0.8447047690462522	-7.408889757056571	1.0	Fgd4	0.0058843967718484515
chr6	86847517	86850017	1.6894095380925045	0.0	0.8447047690462522	-7.408889757056571	1.0	Aak1	0.0058843967718484515
chr14	69765472	69767972	1.6692975197818796	0.0	0.8346487598909398	-7.391714043806931	1.0	Tnfrsf10b	0.005954870939902822
chr18	74960763	74963263	1.6491855014712544	0.0	0.8245927507356272	-7.3743313823323104	1.0	Lipg	0.006027053630309976
chr1	61636824	61639324	0.0	1.6464172588433188	0.8232086294216594	7.371922329663464	1.0	Pard3b	165.64172588433186
chr2	71115923	71118423	1.6290734831606295	0.0	0.8145367415803147	-7.35673672475815	1.0	Cybrd1	0.0061010077356123
chr4	143212495	143214995	1.6089614648500044	0.0	0.8044807324250022	-7.338924836235813	1.0	Prdm2	0.00617679927355559
chr3	152667860	152670360	1.5687374282287545	0.0	0.7843687141143773	-7.302627435392147	1.0	Ak5	0.006334175538752747
chr1	152952993	152955493	1.5687374282287545	0.0	0.7843687141143773	-7.302627435392147	1.0	Nmnat2	0.006334175538752747
chr5	114705760	114708260	1.5687374282287545	0.0	0.7843687141143773	-7.302627435392147	1.0	Tchp	0.006334175538752747
chr15	103537492	103539992	1.5687374282287545	0.0	0.7843687141143773	-7.302627435392147	1.0	Ppp1r1a	0.006334175538752747
chr12	79007127	79009627	1.5687374282287545	0.0	0.7843687141143773	-7.302627435392147	1.0	Tmem229b	0.006334175538752747
chr18	37753731	37756231	1.508401373296879	0.0	0.7542006866484395	-7.24640939207232	1.0	Pcdhgb4	0.006585873917044196
chr7	89630392	89632892	1.488289354986254	0.0	0.744144677493127	-7.227172458892695	1.0	Me3	0.006674278213831228
chr4	100774675	100777175	1.488289354986254	0.0	0.744144677493127	-7.227172458892695	1.0	Cachd1	0.006674278213831228
chr5	128597456	128599956	1.448065318365004	0.0	0.724032659182502	-7.187911540695049	1.0	Gm42498	0.006858403306110773
chr11	66525464	66527964	1.448065318365004	0.0	0.724032659182502	-7.187911540695049	1.0	Shisa6	0.006858403306110773
chr3	32365514	32368014	1.448065318365004	0.0	0.724032659182502	-7.187911540695049	1.0	Zmat3	0.006858403306110773
chr2	24762652	24765152	1.448065318365004	0.0	0.724032659182502	-7.187911540695049	1.0	Cacna1b	0.006858403306110773
chr7	5049538	5052038	1.448065318365004	0.0	0.724032659182502	-7.187911540695049	1.0	Zfp580	0.006858403306110773
chr14	70075445	70077945	1.427953300054379	0.0	0.7139766500271895	-7.16787301237114	1.0	Egr3	0.006954328766881256
chr19	41895653	41898153	1.4078412817437538	0.0	0.7039206408718769	-7.147552230915451	1.0	Rrp12	0.0070529756248184205
chr1	54194668	54197168	1.4078412817437538	0.0	0.7039206408718769	-7.147552230915451	1.0	Hecw2	0.0070529756248184205
chr11	70698548	70701048	1.4078412817437538	0.0	0.7039206408718769	-7.147552230915451	1.0	Kif1c	0.0070529756248184205
chr16	35152877	35155377	1.3676172451225037	0.0	0.6838086225612519	-7.106031297506696	1.0	Adcy5	0.00725891029268493
chr2	119286740	119289240	1.3676172451225037	0.0	0.6838086225612519	-7.106031297506696	1.0	Vps18	0.00725891029268493
chr12	112586784	112589284	1.3676172451225037	0.0	0.6838086225612519	-7.106031297506696	1.0	Inf2	0.00725891029268493
chrX	140600159	140602659	1.3676172451225037	0.0	0.6838086225612519	-7.106031297506696	1.0	Tsc22d3	0.00725891029268493
chr1	134558171	134560671	1.3475052268118786	0.0	0.6737526134059393	-7.084813942633872	1.0	Kdm5b	0.0073664541413848905
chr1	134403559	134406059	1.3072811901906285	0.0	0.6536405950953142	-7.041419529592865	1.0	Cyb5r1	0.007591393602570809
chr12	26467204	26469704	1.2871691718800036	0.0	0.6435845859400018	-7.019222832445859	1.0	Cmpk2	0.007709094709294451
chr12	16999908	17002408	1.2871691718800036	0.0	0.6435845859400018	-7.019222832445859	1.0	Pqlc3	0.007709094709294451
chr10	22156586	22159086	1.2871691718800036	0.0	0.6435845859400018	-7.019222832445859	1.0	H60b	0.007709094709294451
chr10	28072820	28075320	1.2871691718800036	0.0	0.6435845859400018	-7.019222832445859	1.0	Ptprk	0.007709094709294451
chr1	64956324	64958824	1.2871691718800036	0.0	0.6435845859400018	-7.019222832445859	1.0	Plekhm3	0.007709094709294451
chr17	44186572	44189072	1.2670571535693784	0.0	0.6335285767846892	-6.996679282807515	1.0	Clic5	0.007830503100076587
chr4	127167204	127169704	1.2469451352587533	0.0	0.6234725676293766	-6.973777868317888	1.0	Dlgap3	0.007955796732481415
chr10	128457236	128459736	1.2469451352587533	0.0	0.6234725676293766	-6.973777868317888	1.0	Smarcc2	0.007955796732481415
chr18	12305220	12307720	1.2268331169481284	0.0	0.6134165584740642	-6.950507043691836	1.0	Ankrd29	0.008085165139072995
chr3	25143761	25146261	1.2268331169481284	0.0	0.6134165584740642	-6.950507043691836	1.0	Naaladl2	0.008085165139072995
chr9	40530883	40533383	1.2067210986375032	0.0	0.6033605493187516	-6.9268546957677115	1.0	Gramd1b	0.008218810384070848
chr1	75373297	75375797	1.2067210986375032	0.0	0.6033605493187516	-6.9268546957677115	1.0	Speg	0.008218810384070848
chr10	26078552	26081052	1.2067210986375032	0.0	0.6033605493187516	-6.9268546957677115	1.0	Tmem200a	0.008218810384070848
chr10	79791572	79794072	1.2067210986375032	0.0	0.6033605493187516	-6.9268546957677115	1.0	Palm	0.008218810384070848
chr6	28214305	28216805	1.1664970620162531	0.0	0.5832485310081266	-6.87835390760011	1.0	Gm42547	0.008499808731236638
chrX	161715069	161717569	1.1664970620162531	0.0	0.5832485310081266	-6.87835390760011	1.0	Rai2	0.008499808731236638
chr8	83698679	83701179	1.1664970620162531	0.0	0.5832485310081266	-6.87835390760011	1.0	Pkn1	0.008499808731236638
chr10	127059684	127062184	1.1664970620162531	0.0	0.5832485310081266	-6.87835390760011	1.0	March9	0.008499808731236638
chr2	166155163	166157663	1.1664970620162531	0.0	0.5832485310081266	-6.87835390760011	1.0	Sulf2	0.008499808731236638
chr18	37804364	37806864	1.1463850437056282	0.0	0.5731925218528141	-6.853478044491622	1.0	Pcdhgb4	0.008647638651530001
chr17	45686405	45688905	1.126273025395003	0.0	0.5631365126975015	-6.828165719209828	1.0	Tmem63b	0.008800701747296778
chr11	8664035	8666535	1.126273025395003	0.0	0.5631365126975015	-6.828165719209828	1.0	Tns3	0.008800701747296778
chr13	12106445	12108945	1.126273025395003	0.0	0.5631365126975015	-6.828165719209828	1.0	Ryr2	0.008800701747296778
chr11	65162461	65164961	1.126273025395003	0.0	0.5631365126975015	-6.828165719209828	1.0	Arhgap44	0.008800701747296778
chr9	51763337	51765837	1.126273025395003	0.0	0.5631365126975015	-6.828165719209828	1.0	Arhgap20	0.008800701747296778
chr8	70766163	70768663	1.126273025395003	0.0	0.5631365126975015	-6.828165719209828	1.0	Ifi30	0.008800701747296778
chr11	107545930	107548430	1.086048988773753	0.0	0.5430244943868765	-6.776168471906624	1.0	Helz	0.009123679782951935
chr2	179973993	179976493	1.086048988773753	0.0	0.5430244943868765	-6.776168471906624	1.0	Taf4	0.009123679782951935
chr8	125993102	125995602	1.065936970463128	0.0	0.532968485231564	-6.749449755528294	1.0	Kcnk1	0.009294224731115599
chrX	162643149	162645649	1.045824952152503	0.0	0.5229124760762515	-6.72222685629399	1.0	Reps2	0.009471266974334213
chr5	26815203	26817703	1.045824952152503	0.0	0.5229124760762515	-6.72222685629399	1.0	Dpp6	0.009471266974334213
chr5	113220736	113223236	1.0056009155312526	0.0	0.5028004577656263	-6.666189790416108	1.0	2900026A02Rik	0.009846387342777334
chr4	107683730	107686230	0.9653768789100026	0.0	0.4826884394550013	-6.607887868904333	1.0	Dmrtb1	0.010252447250108224
chr3	124318855	124321355	0.9653768789100026	0.0	0.4826884394550013	-6.607887868904333	1.0	Tram1l1	0.010252447250108224
chr16	33055718	33058218	0.9251528422887524	0.0	0.4625764211443762	-6.547130274637667	1.0	Iqcg	0.010693439133997997
chr4	123663881	123666381	0.9251528422887524	0.0	0.4625764211443762	-6.547130274637667	1.0	Macf1	0.010693439133997997
chr1	89930679	89933179	0.9251528422887524	0.0	0.4625764211443762	-6.547130274637667	1.0	Gbx2	0.010693439133997997
chr11	69368906	69371406	0.0	0.9146762549129548	0.4573381274564774	6.530876436531578	1.0	Chd3	92.46762549129546
chr9	85840380	85842880	0.8849288056675024	0.0	0.4424644028337512	-6.48370101101192	1.0	Tpbg	0.011174073218641428
chr11	120631768	120634268	0.8849288056675024	0.0	0.4424644028337512	-6.48370101101192	1.0	Gm17586	0.011174073218641428
chr10	127189554	127192054	0.8447047690462522	0.0	0.4223523845231261	-6.417354267182747	1.0	Dtx3	0.01169994641677125
chr7	128235342	128237842	0.8447047690462522	0.0	0.4223523845231261	-6.417354267182747	1.0	9130023H24Rik	0.01169994641677125
chr7	27337192	27339692	0.8447047690462522	0.0	0.4223523845231261	-6.417354267182747	1.0	Ltbp4	0.01169994641677125
chr2	180595790	180598290	0.8245927507356272	0.0	0.4122963753678136	-6.383000484308247	1.0	Col9a3	0.011981891756411489
chr10	13473896	13476396	0.7843687141143771	0.0	0.3921843570571885	-6.3117368989207465	1.0	Phactr2	0.012588612595536024
chrX	8206025	8208525	0.7642566958037521	0.0	0.382128347901876	-6.2747400493273044	1.0	Porcn	0.012915613199339591
chr7	64499706	64502206	0.7642566958037521	0.0	0.382128347901876	-6.2747400493273044	1.0	Apba2	0.012915613199339591
chr6	116673452	116675952	0.7240326591825019	0.0	0.3620163295912509	-6.197772348953712	1.0	Rassf4	0.013623372032433922
chr11	4984824	4987324	0.7240326591825019	0.0	0.3620163295912509	-6.197772348953712	1.0	Ap1b1	0.013623372032433922
chr2	164958802	164961302	0.7039206408718769	0.0	0.3519603204359384	-6.157691808660303	1.0	Slc12a5	0.014007159097946068
chr19	29522659	29525159	0.7039206408718769	0.0	0.3519603204359384	-6.157691808660303	1.0	A930007I19Rik	0.014007159097946068
chr2	163201125	163203625	0.7039206408718769	0.0	0.3519603204359384	-6.157691808660303	1.0	Tox2	0.014007159097946068
chr15	88953918	88956418	0.6838086225612519	0.0	0.3419043112806259	-6.116465865245093	1.0	Mlc1	0.014413196485054014
chr11	58007064	58009564	0.6435845859400018	0.0	0.3217922929700009	-6.03030205442643	1.0	Larp1	0.015300238431446095
chrX	8175681	8178181	0.6234725676293766	0.0	0.3117362838146883	-5.985210240059332	1.0	Tbc1d25	0.015786003232030502
chr10	13058504	13061004	0.5832485310081266	0.0	0.2916242655040633	-5.890564717934205	1.0	Plagl1	0.01685634178142283
chr2	162660647	162663147	0.5631365126975015	0.0	0.2815682563487507	-5.840806903564126	1.0	Ptprt	0.01744785016912358
chr3	134234484	134236984	0.5631365126975015	0.0	0.2815682563487507	-5.840806903564126	1.0	Cxxc4	0.01744785016912358
chr3	93518488	93520988	0.5631365126975015	0.0	0.2815682563487507	-5.840806903564126	1.0	S100a11	0.01744785016912358
chr12	8311433	8313933	0.5631365126975015	0.0	0.2815682563487507	-5.840806903564126	1.0	Hs1bp3	0.01744785016912358
chrX	101847385	101849885	0.5229124760762515	0.0	0.2614562380381257	-5.7358267034828625	1.0	Nhsl2	0.018764807447610127
