chr	start	end	bg_mean	bm_mean	log2_fold_change	gene	fold_change
chr1	36943166	36945666	2.8508581529997103	0.0	-1.945179982201934	Gria4	0.25968237734776806
chr13	94055796	94058296	2.049557626944707	10.590854423410525	1.9263150353504452	Grk3	3.800831412726303
chr10	56375330	56377830	1.9488917317116663	10.201484775491018	1.925445216523038	Gucy1a2	3.798540534748349
chrX	168793099	168795599	2.7985118874785293	0.0	-1.9254343361784496	Gulp1	0.2632609899935853
chr7	141265981	141268481	2.1824366086523206	11.058098000913928	1.9217986775821985	H2-T10	3.788951512225163
chr1	89930679	89933179	3.342107721736949	0.1557478591678018	-1.9095688274603708	Hectd4	0.26617208352110494
chr14	24013991	24016491	2.734085714529383	0.0	-1.9007550444648056	Hexa	0.26780317230238854
chr11	84068761	84071261	2.7220058071014184	0.0	-1.89608030630246	Hs3st3a1	0.26867233739722957
chr10	34207215	34209715	1.1153781191820902	6.775031873799379	1.8779330246358648	Hsdl2	3.675480900221087
chr1	21961442	21963942	2.496514201779408	11.681089437585136	1.8586894232213589	Hunk	3.626780475003252
chr4	115826092	115828592	4.320580223402104	0.4672435775034054	-1.858475190943357	Ifit1bl2	0.27576758847650934
chr6	85069013	85071513	2.3596085842624723	11.058098000913928	1.8436372951148376	Ifitm2	3.5891377517601546
chr9	51763337	51765837	2.862938060427675	0.0778739295839009	-1.8415100978337176	Igfbp2	0.27902956576646915
chr7	140955487	140957987	5.242679823736755	21.33745670598885	1.839227553598607	Igfbp3	3.578183942904515
chr7	126246862	126249362	3.6441054074360704	0.3114957183356036	-1.824187619861669	Igfbp4	0.28240007563903624
chr8	105496402	105498902	2.532753924063302	0.0	-1.82079326100395	Igfbp5	0.2830652860332316
chr7	80404936	80407436	2.5166473808260155	0.0	-1.8142006811565925	Igsf9b	0.28436174904892303
chr8	122550829	122553329	3.708531580385217	15.49691198719628	1.8088468844969512	Il1r1	3.5036213956637883
chr9	37432746	37435246	2.822671702334459	12.381954803840244	1.8076356673456024	Il6ra	3.500681158590744
chr6	121243906	121246406	2.4884609301607643	0.0	-1.8025906759299768	Inhbb	0.28665936641403506
chr11	4159793	4162293	3.1770156535547622	13.394315888430956	1.7849547690849887	Insm1	3.4460765968595237
chr11	118401592	118404092	4.445405933491074	17.677382015545504	1.7781807432456864	Insyn2a	3.4299338274624
chr6	56651987	56654487	0.5274892910211328	4.205192197530649	1.768789169281636	Irf7	3.407678356979482
chr2	92024002	92026502	2.40390157816501	0.0	-1.767189322938666	Kank4	0.29378052714999014
chr2	113216596	113219096	1.888492194571842	8.799754042980803	1.7624289443504626	Kcnd3os	3.39268842803067
chr4	43056953	43059453	2.3596085842624723	0.0	-1.7482931596595797	Kcng1	0.2976537221283258
chr14	63543482	63545982	1.872385651334556	8.644006183813	1.747383115177274	Kcng3	3.3574900290050675
chr8	128356604	128359104	5.065507848126604	19.312734536807422	1.743684122541338	Kcnma1	3.3488926311555636
chr4	155692342	155694842	2.347528676834507	0.0	-1.7430964145487564	Kcnq5	0.29872783672330505
chr4	124861671	124864171	2.3757151274997588	10.27935870507492	1.7404199777363665	Kif19a	3.341324216960522
chr3	108086151	108088651	3.640078771626749	0.3893696479195045	-1.7397188115003377	Kirrel3	0.29942803049276906
chr12	112718455	112720955	2.319342226169256	0.0	-1.730897379806254	Klc2	0.3012645072014968
chr2	24762652	24765152	2.55288710310991	0.0778739295839009	-1.720803398885571	Klrg2	0.30337972986544304
chr6	23132486	23134986	2.271022596457396	0.0	-1.709741725695355	Kmt2d	0.30571479423071746
chr12	79007127	79009627	2.25491605322011	0.0	-1.702620335659793	Lasp1	0.30722758548893864
chrX	141473576	141476076	2.25491605322011	0.0	-1.702620335659793	Kmt2e	0.30722758548893864
chr4	155837680	155840180	6.454697202342564	1.3238568029263154	-1.6816285817949943	Layn	0.31173054248213683
chr11	120230947	120233447	5.536624237817234	19.85785204389473	1.6739729253793665	Lgals3bp	3.190921075625385
chr14	54912632	54915132	2.9756838630886806	11.447467648833433	1.6465773189211168	Lhfpl2	3.1308997590072676
chr7	16127826	16130326	5.544677509435878	19.390608466391324	1.63951081688114	Lrp2	3.1156017140635095
chr5	136170213	136172713	4.775590069855447	0.85661322542291	-1.6372950481420134	Lrp4	0.3214586220571879
chr17	36120965	36123465	3.168962381936119	11.914711226336838	1.6312551257194103	Lrrk2	3.097823881140199
chr1	158360273	158362773	0.9824991374744764	5.13967935253746	1.6308430739216102	Lurap1	3.096939230126906
chr11	99039244	99041744	4.332660130830068	15.49691198719628	1.6292687074810277	Lypd1	3.093561483849602
chr2	152960485	152962985	2.085797349228601	0.0	-1.6256433202162393	Mafb	0.32406535064591446
chr3	25143761	25146261	2.0656641701819933	0.0	-1.61619966485401	Mamdc2	0.3261935895413603
chr17	32534558	32537058	2.778378708431921	10.43510656424272	1.5976305943526383	Mamld1	3.026458554491602
chr10	86498396	86500896	3.917916642469941	13.70581160676656	1.580267221164784	Maneal	2.990252311267482
chr3	54753582	54756082	2.794485251669208	10.201484775491018	1.5617138841873457	Mapre3	2.9520433029917417
chr11	114763388	114765888	2.6978459922454885	9.889989057155416	1.5582454585625798	Mctp1	2.9449547331046517
chr1	153549545	153552045	2.951524048232751	10.590854423410525	1.5525058256957005	Me3	2.933261769871888
chr14	55488651	55491151	3.036083400228505	10.824476212162226	1.5507483868228062	Micall1	2.929690752052541
chr3	90389438	90391938	3.402507258876773	11.836837296752938	1.543892511269271	Mob3c	2.9158015062598777
chr3	89912696	89915196	3.7326913952411465	12.693450522175848	1.5327532712084626	Mpp2	2.8933749062837686
chr3	32815546	32818046	2.085797349228601	7.865266887973991	1.5225207437515744	Mtmr9	2.8729258226209065
chr7	143756485	143758985	3.3662675365928783	11.447467648833433	1.511379828664455	Mx1	2.850825686816833
chr2	118777719	118780219	6.511070103673068	20.40296955098204	1.51072060841679	Mxra8	2.8495233376287556
chr17	83631395	83633895	1.340869724504101	5.529049000456964	1.4798282219689836	Myo19	2.7891552153078933
chr13	74808310	74810810	0.5677556491143491	3.348578972107739	1.4718433162607365	Naaladl2	2.7737606779247277
chr4	46649709	46652209	2.118010435703175	7.631645099222289	1.4690097912365587	Nanos1	2.768318219972756
chr13	12106445	12108945	1.7676931202921933	0.0	-1.4686839869136947	Natd1	0.36131173382922854
chr8	95674980	95677480	3.2454684623132297	0.5451175070873063	-1.4582071953185551	Nav3	0.3639451148449746
chr5	88884486	88886986	1.952918367520988	0.0778739295839009	-1.4539530268901322	Ndp	0.3650198872543806
chr7	134937930	134940430	2.794485251669208	0.3893696479195045	-1.449473701527845	Ndrg4	0.3661549738026563
chr8	117156135	117158635	2.093850620847245	7.398023310470586	1.4406462512798224	Neu3	2.7144243015103307
chr11	120726781	120729281	6.378191121965454	18.84549095930402	1.4274721880613557	Nfkbie	2.6897501882571775
chr8	90347843	90350343	5.1460405643130365	15.49691198719628	1.424466801552987	Nisch	2.684152799606553
chr17	46545888	46548388	3.962209636372479	12.304080874256345	1.422814253214061	Npdc1	2.6810799722645373
chr17	46282526	46285026	3.54343951220303	0.7008653662551081	-1.4175159245567406	Npl	0.3743563354781827
chr3	123235649	123238149	3.446800252779311	10.824476212162226	1.4109367716533043	Nrp1	2.6590976747317954
chr15	98870704	98873204	3.821277383046222	11.758963367169036	1.4040237786607266	Ntng2	2.646386497494478
chr9	34483894	34486394	2.275049232266718	7.631645099222289	1.3981189536865588	Ntrk3	2.635577204208371
chr9	58249286	58251786	2.959577319851394	9.344871550068108	1.3854973940260833	Nuak2	2.61262016483526
chr5	121218219	121220719	2.4200081214022964	0.3114957183356036	-1.3827866534274442	Ogfr	0.3834773695794192
chr7	126200001	126202501	3.1246693880335807	9.734241197987611	1.379869820687937	Orai2	2.6024488724186243
chr2	121270907	121273407	3.2213086474573	0.6229914366712073	-1.3790349301448823	Osbpl5	0.3844758988776654
chr17	32809431	32811931	3.144802567080189	0.6229914366712073	-1.3526479943646614	Parp9	0.39157267696215625
chr8	105965597	105968097	5.713796213427385	1.635352521261919	-1.349132788296638	Pcdh19	0.39252792868381897
chr5	21370642	21373142	3.809197475618257	11.13597193049783	1.3354215812750327	Pde1b	2.5234921194284423
chr6	90484427	90486927	3.2253352832666216	9.50061940923591	1.313336702022274	Pde1c	2.4851564917986444
chr17	78906492	78908992	1.4495888913557848	0.0	-1.2925396454853404	Pdgfa	0.4082317663706115
chr15	32242810	32245310	7.8197267417025955	20.480843480565937	1.2842447811170032	Pdlim7	2.435545239627139
chr7	99827917	99830417	2.017344540470134	6.229914366712072	1.260699117155237	Peg13	2.396118265494989
chr11	77724783	77727283	3.3743208082115217	9.189123690900306	1.21989904361348	Phyhipl	2.3293041680375093
chr19	60753987	60756487	2.1421702505591043	6.307788296295973	1.2176734887355076	Pid1	2.3257136671686256
chrX	16911274	16913774	1.5059617926862876	0.0778739295839009	-1.2171759713888637	Pidd1	0.43012384814872395
chr18	72350569	72353069	1.3126832738388496	0.0	-1.2095676998046645	Piezo1	0.4323981633421373
chr18	79108891	79111391	2.560940374728553	7.164401521718883	1.197088856171958	Pla2g7	2.2927655794689468
chr4	116150838	116153338	5.383612077063012	1.7911003804297208	-1.1935389726273198	Plbd2	0.43722900870785003
chr17	26939253	26941753	6.672135536045932	2.414091817100928	-1.1681263491499323	Plxna2	0.4449988925587314
chr7	31126503	31129003	3.442773616969989	8.955501902148605	1.1640334203927605	Pml	2.2408303371843528
chr3	137619612	137622112	1.2281239218430955	0.0	-1.155829473457453	Podn	0.44880807130906974
chr1	119421748	119424248	4.066902167414841	10.201484775491018	1.144514098144587	Ppp1r13b	2.210716608567572
chr1	125912601	125915101	1.1918841995592009	0.0	-1.1321715806274852	Ppp1r1a	0.45622848150513834
chr17	32916842	32919342	1.9488917317116663	5.451175070873063	1.1293891140316503	Prelp	2.187660876626528
chr7	141443525	141446025	4.260180686262279	10.35723263465882	1.110427080912878	Prkg1	2.15909553531495
chr1	194616218	194618718	1.1516178414659848	0.0	-1.1054218570851548	Prr5	0.46476654949034035
chr4	108095945	108098445	1.1234313908007334	0.0	-1.0863974951931523	Prrx1	0.4709358655675265
chr19	23447942	23450442	3.144802567080189	7.70951902880619	1.0712896679441903	Ptprk	2.101310952174405
chr19	34640243	34642743	1.083165032707517	0.0	-1.0587771372361696	Rab32	0.4800387795969707
chr15	103501034	103503534	4.167568062647882	9.734241197987611	1.0546628200951238	Rapgef4	2.07723266880153
chr4	98817037	98819537	4.33668676663939	10.045736916323216	1.0494734304254012	Rassf4	2.0697742624454087
chr13	74007407	74009907	4.2843405011182085	1.557478591678018	-1.0470012674932352	Reln	0.4839730882475941
chr3	54915387	54917887	1.6187075953472931	4.360940056698451	1.0336310262254491	Rhbdf1	2.047170163718673
chr1	40223080	40225580	1.018738859758371	0.0	-1.013454298436557	Rims2	0.4953587707325816
chr6	148443889	148446389	1.1757776563219144	0.0778739295839009	-1.0133426871859508	Robo2	0.4953970946672988
chr7	45333280	45335780	3.680345129719965	8.410384395061298	1.007638736921897	Robo3	2.010617622043685
chr10	117627500	117630000	5.1983868298342175	11.369593719249533	0.9968334168352914	Ryr2	1.9956149977139086
chr1	131137840	131140340	3.032056764419184	7.008653662551081	0.9900437814275728	Ryr3	1.9862452664911143
chr18	24706623	24709123	3.499146518300492	1.3238568029263154	-0.953130178217238	S100a10	0.516510585613053
chr14	31216446	31218946	5.234626552118113	11.058098000913928	0.9516273081184844	Samd9l	1.9340529701522198
chr7	142387538	142390038	6.503016832054424	2.8813353946043336	-0.9509176898290876	Sbk1	0.5173033036554675
chr6	8192117	8194617	0.8576734273855061	0.0	-0.8934969031727704	Scaf1	0.538307748422392
chr17	43566098	43568598	2.25491605322011	4.983931493369658	0.8784733230648192	Scg3	1.8384288244391789
chr11	98410470	98412970	2.4924875659700856	0.9344871550068108	-0.8523038300107386	Scn1b	0.5538995110121404
chr1	106859173	106861673	0.7892206186270385	0.0	-0.8393312888852755	Sdc4	0.5589025688555678
chr18	9210163	9212663	2.7461656219573483	5.529049000456964	0.801458184847508	Sec14l5	1.742861811071123
chr6	38636742	38639242	3.092456301559008	6.074166507544271	0.7895931647718029	Sema5a	1.7285869380815113
chr6	37299684	37302184	4.5259386496775065	8.488258324645198	0.7799237437408211	Serpinb5	1.7170401132120663
chr11	78463697	78466197	4.840016242804593	8.955501902148605	0.7695216689299955	Sertm1	1.7047044885216966
chr6	3399072	3401572	0.6603682727287464	0.0	-0.7315032694715143	Setbp1	0.6022760229912979
chr2	165234353	165236853	5.375558805444369	9.578493338819811	0.730510461548203	Sh3rf3	1.6592260634136684
chr4	128805545	128808045	4.646737723957156	2.414091817100928	-0.7259157654032289	Sirpa	0.6046131384172699
chr19	31764533	31767033	1.8683590155252336	3.737948620027244	0.7240369446301824	Slc12a4	1.6517976286729452
chrX	58020700	58023200	0.64426172949146	0.0	-0.7174399619060958	Slc16a2	0.6081756827784842
chr10	28072820	28075320	0.6402350936821384	0.0	-0.7139026100761758	Slc22a17	0.6096687016707559
chr11	60914250	60916750	3.7407446668597895	6.619284014631577	0.6845417411717458	Slc27a3	1.6071913908155058
chr7	74554280	74556780	3.3098946352623755	1.71322645084582	-0.6676431373172861	Slc29a3	0.6295342880651758
chr2	27027498	27029998	3.265601641359838	5.762670789208667	0.6648438835532336	Slc2a6	1.5853967055050138
chr3	105452455	105454955	3.5353862405843866	6.152040437128171	0.65712947528815	Slc37a2	1.5769418650894498
chr10	110455704	110458204	0.5677556491143491	0.0	-0.6487007180744386	Slc46a1	0.6378545027504232
chr2	69585565	69588065	4.280313865308887	7.164401521718883	0.6287234483614494	Slc49a4	1.5461962546124672
chr1	72822503	72825003	4.227967599787706	7.008653662551081	0.6153095309805552	Slc4a3	1.5318866289217805
chr8	3351415	3353915	1.9972113614235256	3.582200760859441	0.6124198437395354	Slc4a4	1.5288213636969281
chr5	3802425	3804925	2.782405344241243	1.4796046620941172	-0.609193857424392	Slc8a2	0.655562912068466
chr11	7213423	7215923	4.759483526618161	7.70951902880619	0.5966536043071504	Slco3a1	1.5122048684667777
chr10	60752294	60754794	4.31252695178346	6.9307797329671805	0.5780644594943436	Smad9	1.4928450820009018
chr1	84695721	84698221	2.500540837588729	4.127318267946748	0.5506266155786296	Snap91	1.4647217403921473
chr19	5118060	5120560	2.7179791712920967	4.438813986282352	0.548773396736913	Srxn1	1.4628414350132628
chr6	83163920	83166420	3.0964829373683296	4.983931493369658	0.5467078529873705	Stard10	1.4607485457302714
chr4	59579563	59582063	5.57689059591045	3.5043268312755407	-0.5460941594750296	Sult6b1	0.6848717894252883
chr5	113015291	113017791	5.911101368084145	3.737948620027244	-0.5446530863686566	Sv2a	0.6855562330350641
chr13	55513176	55515676	3.34613435754627	5.217553282121361	0.5166141907911792	Syn3	1.4305938957744628
chr7	128521616	128524116	5.605077046575702	8.410384395061298	0.5106782650674158	Syngap1	1.4247198524262428
chr16	35936470	35938970	2.0737174418006368	3.270705042523838	0.4744897130447006	Synpo2	1.3894266871915153
chrX	71048240	71050740	2.6374464551056644	3.893696479195045	0.4279986131533569	Tbc1d2	1.3453659152359638
chr10	70655465	70657965	0.3382374079830165	0.0	-0.420334077815676	Tcp11l1	0.7472515669003709
chr13	76382535	76385035	2.6253665476777	1.71322645084582	-0.4181174055573813	Tent5c	0.7484005865789849
chr7	57417692	57420192	0.3342107721736949	0.0	-0.4159865945209535	Tjap1	0.7495067652397986
chr16	74411325	74413825	6.132566337596835	4.360940056698451	-0.4119352561804638	Tlr3	0.7516144684754106
chr2	152103516	152106016	2.6454997267243074	3.737948620027244	0.3781459601867754	Tmc3	1.299670545932139
chr3	124318855	124321355	0.9986056807117628	1.557478591678018	0.3557283029298354	Tmem131	1.2796314032126759
chr2	168281236	168283736	2.343502041025185	1.635352521261919	-0.3433640393083569	Tmem131l	0.7882012599142506
chr2	164443387	164445887	2.5126207450166937	1.7911003804297208	-0.3317138071940608	Tmem229b	0.7945920106488626
chr7	97079586	97082086	4.151461519410595	5.451175070873063	0.3245801720955679	Tmtc1	1.2522999631396208
chr7	101315086	101317586	4.892362508325774	3.737948620027244	-0.3145836366234473	Tox3	0.8040830165035893
chr7	110625661	110628161	5.818488744469748	4.516687915866252	-0.3056496463607811	Tppp	0.8090778063307146
chr9	90161069	90163569	5.05745457650796	6.385662225879874	0.2860156029093274	Tram1l1	1.219268280528751
chr15	39196261	39198761	2.122037071512496	2.8034614650204324	0.2848253201951433	Trp53bp1	1.2182627489358462
chr9	59537540	59540040	6.845280875846762	5.529049000456964	-0.2649522304033813	Trpm4	0.832226290400631
chr5	138996870	138999370	7.674767852567017	6.229914366712072	-0.2628465903557107	Ttll9	0.8334418268694779
chrX	103821483	103823983	4.143408247791952	5.13967935253746	0.2554386428955361	Unc13b	1.1936986248706203
chr2	27884425	27886925	5.72587612085535	7.008653662551081	0.2518375239394616	Usp13	1.190722742828721
chr16	90384013	90386513	3.213255375838657	3.971570408778946	0.2387662752612752	Usp18	1.179983163918552
chr17	45553703	45556203	3.825304018855544	4.672435775034054	0.2333485269601134	Vasn	1.1755602865370192
chr1	133920914	133923414	4.582311551008009	5.529049000456964	0.2260102248873162	Vegfc	1.1695959533605753
chr9	3530778	3533278	2.854884788809032	3.348578972107739	0.1738562914705266	Xpo6	1.1280697635197636
chr4	63212004	63214504	3.2776815487878026	3.737948620027244	0.1474334682382749	Zdhhc1	1.1075973201815061
chr2	129590835	129593335	2.60120673282177	2.9592093241882345	0.1367319229221403	Zdhhc24	1.0994118410652718
chr14	54577058	54579558	3.527332968965744	3.971570408778946	0.1350402236394614	Zdhhc9	1.0981234300322926
chr5	120503125	120505625	4.248100778834314	4.750309704617955	0.1318442357599271	Zfp362	1.095693460729462
chr16	4637941	4640441	4.469565748347003	4.983931493369658	0.1296673627407024	Zfp811	1.0940414227908504
chr2	104711669	104714169	2.9958170421352888	2.7255875354365315	-0.1010225669566144	Zfp946	0.9323719019541616
chr1	163313210	163315710	2.226729602554858	2.414091817100928	0.0814291719390983	Zfp949	1.058065669462269
chr12	79295804	79298304	2.4844342943514426	2.6477136058526307	0.0660680127949528	Zfyve26	1.0468596327862683
chr8	45410580	45413080	1.4536155271651066	1.557478591678018	0.0598129618837905	Zgpat	1.042330619187479
chrX	82946870	82949370	0.032213086474573	0.0	-0.0457408264459831	Zic3	0.9687922126771384
