chr	start	end	gene	raw_count	count
chr14	63543453	63545953	Mtmr9	111	8.644006183813
chr14	70888130	70890630	Gfra2	9	0.7008653662551081
chr14	77034772	77037272	Ccdc122	234	18.222499522632813
chr15	32242813	32245313	Sema5a	263	20.480843480565937
chr15	39196332	39198832	Rims2	36	2.8034614650204324
chr15	64921796	64924296	Adcy8	113	8.799754042980803
chr15	72809824	72812324	Peg13	194	15.107542339276776
chr15	79106972	79109472	Micall1	360	28.034614650204325
chr15	79658456	79660956	Fam227a	339	26.399262128942407
chr15	98870704	98873204	Kmt2d	151	11.758963367169036
chr15	103501298	103503798	Pde1b	125	9.734241197987613
chr15	103537492	103539992	Ppp1r1a	0	0.0
chr16	4637941	4640441	Vasn	64	4.983931493369658
chr16	35936470	35938970	Parp9	42	3.270705042523838
chr16	90384397	90386897	Hunk	51	3.971570408778946
chr17	26939253	26941753	Syngap1	31	2.4140918171009282
chr17	45553716	45556216	Nfkbie	60	4.672435775034054
chr17	46545888	46548388	Cul9	158	12.304080874256343
chr17	83631395	83633895	Kcng3	71	5.529049000456964
chr18	9210856	9213356	Fzd8	135	10.512980493826623
chr18	24707445	24709945	Fhod3	22	1.71322645084582
chr18	79108891	79111391	Setbp1	92	7.164401521718883
chr19	4876668	4879168	Zdhhc24	192	14.951794480108974
chr19	5118060	5120560	Klc2	57	4.4388139862823515
chr19	31764533	31767033	Prkg1	48	3.7379486200272436
chr19	60753987	60756487	Nanos1	81	6.307788296295973
chr2	24762652	24765152	Cacna1b	1	0.07787392958390091
chr2	27027498	27029998	Slc2a6	74	5.762670789208667
chr2	27884425	27886925	Col5a1	90	7.008653662551081
chr2	29252505	29255005	Ntng2	304	23.673674593505876
chr2	69585565	69588065	Lrp2	92	7.164401521718883
chr2	71979240	71981740	Rapgef4	248	19.312734536807426
chr2	91455511	91458011	Lrp4	0	0.0
chr2	92024002	92026502	Creb3l1	0	0.0
chr2	104711669	104714169	Tcp11l1	35	2.7255875354365315
chr2	113216596	113219096	Ryr3	113	8.799754042980803
chr2	121270907	121273407	Trp53bp1	8	0.6229914366712073
chr2	129590835	129593335	Sirpa	38	2.9592093241882345
chr2	130397074	130399574	Cpxm1	1	0.07787392958390091
chr2	146219921	146222421	Insm1	313	24.374539959760984
chr2	152103516	152106016	Srxn1	48	3.7379486200272436
chr2	160366565	160369065	Mafb	313	24.374539959760984
chr2	165234353	165236853	Cdh22	123	9.578493338819811
chr2	168281236	168283736	Kcng1	21	1.635352521261919
chr2	180587245	180589745	Ogfr	312	24.296666030177082
chr2	181362928	181365428	Zgpat	0	0.0
chr3	25143761	25146261	Naaladl2	0	0.0
chr3	32815546	32818046	Usp13	101	7.865266887973991
chr3	54753582	54756082	Smad9	131	10.201484775491018
chr3	54915387	54917887	Sertm1	56	4.360940056698451
chr3	89912696	89915196	Il6ra	163	12.693450522175848
chr3	90389438	90391938	Slc27a3	152	11.836837296752938
chr3	93553080	93555580	S100a10	199	15.49691198719628
chr3	105452455	105454955	Kcnd3os	79	6.152040437128171
chr3	108086151	108088651	Ampd2	5	0.3893696479195045
chr3	124318855	124321355	Tram1l1	20	1.557478591678018
chr4	43056953	43059453	Unc13b	0	0.0
chr4	46649709	46652209	Tbc1d2	98	7.631645099222289
chr4	59579563	59582063	Hsdl2	45	3.5043268312755407
chr4	63212004	63214504	Col27a1	48	3.7379486200272436
chr4	98817037	98819537	Kank4	129	10.045736916323216
chr4	115826092	115828592	Mob3c	6	0.46724357750340545
chr4	124861671	124864171	Maneal	132	10.27935870507492
chr4	127167204	127169704	Dlgap3	0	0.0
chr5	3802425	3804925	Ankib1	19	1.4796046620941172
chr5	22344202	22346702	Reln	197	15.341164128028478
chr5	23432441	23434941	Kmt2e	764	59.49568220210029
chr5	30812641	30815141	Mapre3	0	0.0
chr5	88884818	88887318	Slc4a4	7	0.5451175070873063
chr5	96371955	96374455	Fras1	232	18.06675166346501
chr5	120503125	120505625	Plbd2	61	4.750309704617955
chr5	132542844	132545344	Auts2	351	27.333749283949217
chr5	136170213	136172713	Orai2	11	0.85661322542291
chr5	138996870	138999370	Pdgfa	80	6.229914366712072
chr5	139905943	139908443	Elfn1	0	0.0
chr6	37299684	37302184	Dgki	109	8.488258324645198
chr6	38636742	38639242	Klrg2	78	6.074166507544271
chr6	55449978	55452478	Adcyap1r1	2	0.15574785916780182
chr6	56568603	56571103	Pde1c	212	16.509273071786993
chr6	83163920	83166420	Dctn1	64	4.983931493369658
chr6	85069013	85071513	Exoc6b	142	11.058098000913928
chr6	116673452	116675952	Rassf4	0	0.0
chr6	121243906	121246406	Usp18	0	0.0
chr6	148443889	148446389	Tmtc1	1	0.07787392958390091
chr7	31126445	31128945	Scn1b	115	8.955501902148605
chr7	45015863	45018363	Scaf1	912	71.02102378051762
chr7	45333280	45335780	Trpm4	108	8.410384395061298
chr7	74554280	74556780	Slco3a1	22	1.71322645084582
chr7	84086002	84088502	Cemip	0	0.0
chr7	89630392	89632892	Me3	0	0.0
chr7	97079586	97082086	Gab2	70	5.451175070873063
chr7	99827917	99830417	Neu3	80	6.229914366712072
chr7	126200001	126202501	Xpo6	125	9.734241197987613
chr7	126270619	126273119	Sbk1	463	36.05562939734612
chr7	128521616	128524116	Bag3	108	8.410384395061298
chr7	142095343	142097843	Dusp8	341	26.555009988110207
chr7	142387538	142390038	Ctsd	37	2.8813353946043336
chr8	54075606	54078106	Vegfc	251	19.546356325559127
chr8	90347843	90350343	Tox3	199	15.49691198719628
chr8	105878881	105881381	Edc4	0	0.0
chr8	105965615	105968115	Slc12a4	21	1.635352521261919
chr8	117156135	117158635	Gan	95	7.398023310470586
chr8	122550829	122553329	Piezo1	199	15.49691198719628
chr8	128357073	128359573	Nrp1	410	31.928311129399372
chr9	3530354	3532854	Gucy1a2	39	3.0370832537721353
chr9	14380742	14383242	Endod1	401	31.227445763144264
chr9	27297228	27299728	Igsf9b	211	16.43139914220309
chr9	34483894	34486394	Kirrel3	98	7.631645099222289
chr9	35419128	35421628	Cdon	345	26.86650570644581
chr9	37255238	37257738	Slc37a2	223	17.3658862972099
chr9	37432663	37435163	Robo3	159	12.381954803840244
chr9	51763337	51765837	Arhgap20	1	0.07787392958390091
chr9	59537667	59540167	Hexa	71	5.529049000456964
chr9	75683496	75685996	Scg3	155	12.07045908550464
chr9	86880154	86882654	Snap91	179	13.939433395518263
chr9	90161069	90163569	Adamts7	82	6.385662225879874
chr9	108824320	108826820	Celsr3	247	19.234860607223524
chrX	71048256	71050756	Mamld1	50	3.8936964791950452
chrX	129747742	129750242	Diaph2	134	10.435106564242721
chrX	133688487	133690987	Pcdh19	247	19.234860607223524
chrX	151342175	151344675	Fam120c	343	26.71075784727801
