chr	start	end	bg_mean	bm_mean	log2_fold_change	gene	fold_change
chr2	27884425	27886925	4.521307726498235	0.0	-2.46501001104127	Col4a6	0.1811165125248738
chr12	79295804	79298304	4.32922602569929	0.0	-2.4139260226720363	Col5a1	0.18764450882317046
chr13	55513176	55515676	4.181470871238564	0.0	-2.373361695869935	Cpm	0.19299539162727414
chr15	72809824	72812324	4.04849123222391	0.0	-2.3358522953864456	Cpxm1	0.19807898122455292
chr2	118777719	118780219	4.018940201331764	0.0	-2.327382757064535	Creb3l1	0.19924525096645948
chr10	117627500	117630000	3.915511593209256	0.0	-2.297341576194806	Cryba1	0.20343762414913083
chr15	32242810	32245310	3.885960562317112	0.0	-2.2886422187465625	Ctsd	0.20466804577025927
chr5	139905943	139908443	3.871185046871038	0.0	-2.284272789405491	Cul9	0.20528885484289724
chr7	80404936	80407436	1.7435108226365743	12.295837858884768	2.276879521745243	Cyp4f14	4.846285915543491
chr7	110625661	110628161	3.812082985086747	0.0	-2.26666152221906	Cyp4f16	0.20781021505637498
chr5	121218219	121220719	3.812082985086747	0.0	-2.26666152221906	Dcc	0.20781021505637498
chr16	74411325	74413825	3.782531954194602	0.0	-2.257774607882225	Dctn1	0.2090942642051629
chr1	72822503	72825003	3.708654376964239	0.0	-2.2353148303164923	Dcxr	0.21237489948130775
chr9	14381007	14383507	3.679103346072093	0.0	-2.2262320934597457	Ddit4l	0.21371616013556466
chr4	115826092	115828592	3.649552315179948	0.0	-2.2170918121856404	Dgki	0.21507447001621655
chr1	131137840	131140340	3.6200012842878015	0.0	-2.207893252687953	Diaph2	0.21645015628045552
chr1	132314126	132316626	3.516572676165294	0.0	-2.175228423374622	Disp2	0.22140682143280155
chr3	90389438	90391938	3.4574706143810032	0.0	-2.1562252869974285	Dlgap3	0.22434247727258821
chr17	45553703	45556203	3.4426950989349305	0.0	-2.151435132941751	Dmd	0.22508859548784588
chr15	91671175	91673675	3.427919583488858	0.0	-2.146629021226212	Dner	0.2258396931436766
chr9	75683556	75686056	3.427919583488858	0.0	-2.146629021226212	Dnhd1	0.2258396931436766
chr8	122550829	122553329	3.38359303715064	0.0	-2.132113867975139	Dse	0.2281233662717024
chr7	74554280	74556780	3.38359303715064	0.0	-2.132113867975139	Dtna	0.2281233662717024
chr9	37432746	37435246	3.3097154599202767	0.0	-2.107592621492329	Dusp14	0.23203388003218625
chr7	126200001	126202501	3.294939944474204	0.0	-2.1026379585080948	Dusp8	0.23283212639249656
chr10	60752294	60754794	3.280164429028132	0.0	-2.0976662210158623	Edc4	0.23363588399034083
chr18	79108891	79111391	3.280164429028132	0.0	-2.0976662210158623	Dyrk3	0.23363588399034083
chr16	97462407	97464907	3.250613398135986	0.0	-2.0876710489193546	Elfn1	0.2352601627893349
chr8	117156135	117158635	3.206286851797768	0.0	-2.072547239407469	Endod1	0.23773937328420672
chr6	37299684	37302184	3.191511336351695	0.0	-2.067470531351521	Erbb2	0.2385774294172381
chr2	146219921	146222421	3.16196030545955	0.0	-2.0572632054889737	Erich3	0.2402713929511116
chr2	180587245	180589745	3.117633759121332	0.0	-2.0418155158864604	Fam120c	0.24285792727068362
chr9	59537540	59540040	3.117633759121332	0.0	-2.0418155158864604	Exoc6b	0.24285792727068362
chr2	181362928	181365428	3.1028582436752594	0.0	-2.036629309073326	Fgl2	0.24373252513453153
chr2	129590835	129593335	3.1028582436752594	0.0	-2.036629309073326	Fam227a	0.24373252513453153
chr2	27027498	27029998	3.073307212783114	0.0	-2.0262006279049043	Fhod3	0.24550075596108636
chr4	155692342	155694842	3.0142051509988232	0.0	-2.0051143493277195	Fndc10	0.24911531981647175
chr18	24706623	24709123	3.0142051509988232	0.0	-2.0051143493277195	Fras1	0.24911531981647175
chr10	58811359	58813859	3.0142051509988232	0.0	-2.0051143493277195	Fndc5	0.24911531981647175
chr12	111907610	111910110	2.955103089214533	0.0	-1.9837152988346776	Furin	0.2528379102752024
chr13	74007407	74009907	2.9255520583223875	0.0	-1.9728955573923035	Fzd8	0.25474124024923944
chr2	165234353	165236853	2.8664499965380967	0.0	-1.951009555291896	Gab2	0.2586351823754012
chr17	32534558	32537058	2.851674481092024	0.0	-1.9454857809699173	Gabrb3	0.2596273399813581
chr11	78463697	78466197	2.807347934753806	0.0	-1.9287864167105704	Gan	0.2626500170556812
chr7	134937930	134940430	2.7925724193077333	0.0	-1.9231767290493975	Gbp6	0.2636732775118721
chr3	54915387	54917887	2.748245872969516	0.0	-1.9062155922925408	Gbx2	0.2667914629644503
chr8	105878881	105881381	2.689143811185225	0.0	-1.88328602965072	Gfra2	0.27106560524099665
chrX	129747742	129750242	2.6152662339548614	0.0	-1.8541018934456563	Gja1	0.27660480177308167
chr16	5145109	5147609	2.6152662339548614	0.0	-1.8541018934456563	Gria4	0.27660480177308167
chr3	84039675	84042175	2.6004907185087887	0.0	-1.8481935479195108	Grk3	0.27773991885588556
chr2	104711669	104714169	2.511837625832353	0.0	-1.812226141621017	Gucy1a2	0.28475120621870614
chr6	83163920	83166420	2.49706211038628	0.0	-1.8061434195845372	H2-T10	0.28595431491765577
chr5	113015291	113017791	2.49706211038628	0.0	-1.8061434195845372	Gulp1	0.28595431491765577
chr11	102088015	102090515	2.452735564048062	0.0	-1.7877398461967502	Hectd4	0.28962542350841897
chr2	25397351	25399851	2.437960048601989	0.0	-1.7815527798309012	Hexa	0.2908701630801788
chr2	152103516	152106016	2.4231845331559168	0.0	-1.7753390656148007	Hs3st3a1	0.29212564800825264
chr14	24013991	24016491	2.408409017709844	0.0	-1.769098473009231	Hsdl2	0.29339201803658926
chr15	79658456	79660956	2.393633502263772	0.0	-1.762830768470269	Ifit1bl2	0.29466941534285757
chr9	3530778	3533278	2.393633502263772	0.0	-1.762830768470269	Hunk	0.29466941534285757
chr1	72874384	72876884	2.3493069559255537	0.0	-1.7438626016338086	Ifitm2	0.2985692303390742
chr16	4637941	4640441	2.3197559250334083	0.0	-1.7310771757022971	Igfbp2	0.3012269644461698
chr5	96371955	96374455	2.304980409587336	0.0	-1.7246417201217827	Igfbp3	0.3025736543245838
chr2	91455511	91458011	2.304980409587336	0.0	-1.7246417201217827	Igfbp4	0.3025736543245838
chr7	78737512	78740012	2.290204894141263	0.0	-1.71817742911469	Igfbp5	0.3039324395209126
chr4	124861671	124864171	2.245878347803045	0.0	-1.698608930166189	Igsf9b	0.30808301878499067
chr4	116150838	116153338	2.231102832356972	0.0	-1.69202666622403	Il1r1	0.3094918521273234
chr7	101315086	101317586	2.231102832356972	0.0	-1.69202666622403	Il6ra	0.3094918521273234
chr10	110455704	110458204	2.2163273169108995	0.0	-1.685414233150903	Inhbb	0.31091362957438157
chr18	9210163	9212663	2.2163273169108995	0.0	-1.685414233150903	Insm1	0.31091362957438157
chr11	84878148	84880648	2.2163273169108995	0.0	-1.685414233150903	Insyn2a	0.31091362957438157
chr19	4876668	4879168	5.688573446737975	20.49306309814128	1.6841006563569128	Irf7	3.2134001770771423
chr3	154661859	154664359	2.1720007705726814	0.0	-1.6653931215151736	Kank4	0.3152584353942188
chr2	92024002	92026502	2.1720007705726814	0.0	-1.6653931215151736	Kcnd3os	0.3152584353942188
chr14	55488651	55491151	2.112898708788391	0.0	-1.6382586334385856	Kcng1	0.3212439894612639
chr7	143756485	143758985	2.0981231933423183	0.0	-1.631394512394222	Kcnma1	0.3227760607289408
chr1	75544266	75546766	2.0981231933423183	0.0	-1.631394512394222	Kcng3	0.3227760607289408
chr11	114763388	114765888	2.068572162450173	0.0	-1.617567511187613	Kif19a	0.3258844658231947
chr11	99039244	99041744	2.068572162450173	0.0	-1.617567511187613	Kcnq5	0.3258844658231947
chr5	120503125	120505625	2.0537966470041003	0.0	-1.610603995950575	Kirrel3	0.3274612279704481
chr11	7213423	7215923	2.009470100665882	0.0	-1.5895094835160033	Klc2	0.3322844110591887
chr13	76382535	76385035	1.9946945852198097	0.0	-1.582408876851647	Klrg2	0.33392386820861747
chr16	35768856	35771356	1.950368038881592	0.0	-1.5608949323560335	Kmt2d	0.3389407649559118
chr2	121270907	121273407	1.935592523435519	0.0	-1.5536517279848066	Kmt2e	0.3406467321390033
chr8	90347843	90350343	1.9060414925433733	0.0	-1.5390553019587814	Lasp1	0.34411070955659273
chr7	83582927	83585427	1.9060414925433733	0.0	-1.5390553019587814	Layn	0.34411070955659273
chr4	46649709	46652209	1.891265977097301	0.0	-1.531701333197084	Lgals3bp	0.3458692517123431
chr10	70655465	70657965	1.8764904616512283	0.0	-1.524309686300272	Lrp2	0.3476458598878709
chr6	85069013	85071513	1.8764904616512283	0.0	-1.524309686300272	Lhfpl2	0.3476458598878709
chrX	141473576	141476076	1.846939430759083	0.0	-1.5094117997633396	Lrp4	0.3512543994423403
chr6	121243906	121246406	1.8321639153130105	0.0	-1.5019047657619344	Lrrk2	0.3530869080681299
chr11	4159793	4162293	1.8321639153130105	0.0	-1.5019047657619344	Lurap1	0.3530869080681299
chr1	133920914	133923414	1.8321639153130105	0.0	-1.5019047657619344	Lypd1	0.3530869080681299
chr10	10557765	10560265	1.8026128844208649	0.0	-1.48677248347292	Mafb	0.35680989178305345
chr7	16127826	16130326	1.8026128844208649	0.0	-1.48677248347292	Mamdc2	0.35680989178305345
chr5	132542844	132545344	1.8026128844208649	0.0	-1.48677248347292	Mamld1	0.35680989178305345
chr12	79007127	79009627	1.7730618535287197	0.0	-1.4714797962489854	Maneal	0.3606122231739983
chr5	138996870	138999370	1.7730618535287197	0.0	-1.4714797962489854	Mapre3	0.3606122231739983
chr1	119421748	119424248	1.758286338082647	0.0	-1.4637722309959118	Mctp1	0.36254394121210953
chr5	21370642	21373142	1.758286338082647	0.0	-1.4637722309959118	Me3	0.36254394121210953
chr14	54577058	54579558	1.7435108226365743	0.0	-1.456023266980856	Micall1	0.3644964662610582
chrX	48208378	48210878	1.7287353071905016	0.0	-1.4482324570803018	Mob3c	0.36647013631732467
chr7	142095343	142097843	1.6991842762983562	0.0	-1.4325234745544848	Mpp2	0.3704823004420408
chr1	21961442	21963942	1.6991842762983562	0.0	-1.4325234745544848	Mtmr9	0.3704823004420408
chr15	84667620	84670120	1.669633245406211	0.0	-1.416641557876512	Mx1	0.37458328844261907
chrX	151342175	151344675	1.669633245406211	0.0	-1.416641557876512	Mxra8	0.37458328844261907
chr9	86880154	86882654	1.6400822145140657	0.0	-1.4005828570931589	Myo19	0.3787760829956048
chr7	99827917	99830417	1.6105311836219205	0.0	-1.3843433922380337	Nanos1	0.38306380183230504
chr2	69585565	69588065	1.6105311836219205	0.0	-1.3843433922380337	Naaladl2	0.38306380183230504
chr11	120726781	120729281	1.5957556681758476	0.0	-1.3761545925434064	Nav3	0.38524427096897923
chr6	90484427	90486927	1.5957556681758476	0.0	-1.3761545925434064	Natd1	0.38524427096897923
chr15	39196261	39198761	1.580980152729775	0.0	-1.3679190474107972	Ndp	0.3874497054703615
chr3	123235649	123238149	1.5662046372837024	0.0	-1.359636220085744	Ndrg4	0.38968053656799895
chr17	22422222	22424722	1.5514291218376297	0.0	-1.3513055645154524	Nfkbie	0.3919372054826138
chr11	64433332	64435832	1.5514291218376297	0.0	-1.3513055645154524	Neu3	0.3919372054826138
chr7	140955487	140957987	1.536653606391557	0.0	-1.342926525132774	Nisch	0.3942201637150297
chr4	128805545	128808045	1.536653606391557	0.0	-1.342926525132774	Npdc1	0.3942201637150297
chr8	86580186	86582686	1.5218780909454843	0.0	-1.3344985366338833	Npl	0.3965298733473223
chr7	142387538	142390038	1.5218780909454843	0.0	-1.3344985366338833	Nrp1	0.3965298733473223
chr7	105648827	105651327	1.492327060053339	0.0	-1.3174934010088366	Ntng2	0.40123144992800375
chr1	106859173	106861673	1.492327060053339	0.0	-1.3174934010088366	Ntrk3	0.40123144992800375
chr6	55449978	55452478	1.4775515446072665	0.0	-1.3089150724978311	Nuak2	0.4036242968089355
chr2	168281236	168283736	1.4775515446072665	0.0	-1.3089150724978311	Orai2	0.4036242968089355
chr17	46545888	46548388	1.4775515446072665	0.0	-1.3089150724978311	Osbpl5	0.4036242968089355
chr7	97079586	97082086	1.4775515446072665	0.0	-1.3089150724978311	Ogfr	0.4036242968089355
chr3	32815546	32818046	1.4627760291611938	0.0	-1.3002854316083976	Parp9	0.4060458556357615
chr1	153549545	153552045	1.448000513715121	0.0	-1.2916038607814553	Pcdh19	0.4084966463027352
chr19	5118060	5120560	1.4332249982690484	0.0	-1.2828697312416435	Pde1b	0.4109772013321339
chr16	35936470	35938970	1.4184494828229757	0.0	-1.2740824027240507	Pdgfa	0.4134880662600127
chr14	63543482	63545982	1.4184494828229757	0.0	-1.2740824027240507	Pde1c	0.4134880662600127
chr13	74808310	74810810	1.403673967376903	0.0	-1.2652412231925685	Pdlim7	0.4160298000361864
chr6	23132486	23134986	1.3888984519308305	0.0	-1.2563455285495593	Peg13	0.41860297543905584
chr1	44549511	44552011	1.3741229364847578	0.0	-1.2473946423365232	Phyhipl	0.4212081795059226
chr7	31126503	31129003	1.3445719055926124	0.0	-1.2293245257002745	Pid1	0.42651709577115327
chr10	56375330	56377830	1.3297963901465395	0.0	-1.220203877728772	Pidd1	0.4292220574421535
chr4	43056953	43059453	1.3297963901465395	0.0	-1.220203877728772	Piezo1	0.4292220574421535
chr4	63212004	63214504	1.3002453592543943	0.0	-1.2017877566914077	Pla2g7	0.4347362319314239
chr3	137619612	137622112	1.2854698438083216	0.0	-1.1924907830744302	Plbd2	0.43754679271273206
chr15	103537503	103540003	1.2854698438083216	0.0	-1.1924907830744302	Plxna2	0.43754679271273206
chr9	51763337	51765837	1.2706943283622492	0.0	-1.1831335093751414	Pml	0.44039393039804503
chr11	97797000	97799500	1.2559188129161765	0.0	-1.1737151482726889	Podn	0.4432783636869103
chr10	14545159	14547659	1.2411432974701038	0.0	-1.1642348969251035	Ppp1r1a	0.4462008302319811
chr15	79106898	79109398	1.2411432974701038	0.0	-1.1642348969251035	Ppp1r13b	0.4462008302319811
chr13	102691558	102694058	1.2411432974701038	0.0	-1.1642348969251035	Prelp	0.4462008302319811
chr16	90384013	90386513	1.226367782024031	0.0	-1.1546919365586268	Prkg1	0.4491620872679365
chr3	25143761	25146261	1.182041235685813	0.0	-1.1256783656199565	Prr5	0.45828648132110167
chr11	60914250	60916750	1.182041235685813	0.0	-1.1256783656199565	Prrx1	0.45828648132110167
chr1	125912601	125915101	1.1672657202397403	0.0	-1.1158760476495977	Ptprk	0.46141088776570566
chr2	24762652	24765152	1.1672657202397403	0.0	-1.1158760476495977	Rapgef4	0.46141088776570566
chr4	127167204	127169704	1.1672657202397403	0.0	-1.1158760476495977	Rassf4	0.46141088776570566
chr2	113216596	113219096	1.1672657202397403	0.0	-1.1158760476495977	Rab32	0.46141088776570566
chr11	32221800	32224300	1.1377146893475951	0.0	-1.0960693162341042	Reln	0.46778927280758315
chr7	126246862	126249362	1.1377146893475951	0.0	-1.0960693162341042	Rhbdf1	0.46778927280758315
chr1	84363680	84366180	1.1229391739015224	0.0	-1.086063035978209	Robo3	0.47104505503198535
chr8	95674980	95677480	1.1229391739015224	0.0	-1.086063035978209	Robo2	0.47104505503198535
chr3	89912696	89915196	1.1229391739015224	0.0	-1.086063035978209	Rims2	0.47104505503198535
chr14	54912632	54915132	1.1081636584554495	0.0	-1.0759868689092658	Ryr2	0.4743464749471358
chr17	43566098	43568598	1.093388143009377	0.0	-1.06583983193682	Ryr3	0.4776944989104777
chr7	89630392	89632892	1.0786126275633043	0.0	-1.055620921079852	Samd9l	0.48109012075630003
chr10	28072820	28075320	1.0786126275633043	0.0	-1.055620921079852	S100a10	0.48109012075630003
chr1	84695721	84698221	1.063837112117232	0.0	-1.0453291108706584	Sbk1	0.48453436277930295
chr5	105293198	105295698	1.063837112117232	0.0	-1.0453291108706584	Scg3	0.48453436277930295
chr2	148443063	148445563	1.063837112117232	0.0	-1.0453291108706584	Scaf1	0.48453436277930295
chr14	31216446	31218946	1.0490615966711592	0.0	-1.034963353737309	Scn1b	0.48802827676072236
chr11	77724783	77727283	1.0490615966711592	0.0	-1.034963353737309	Sec14l5	0.48802827676072236
chr6	56651987	56654487	1.0490615966711592	0.0	-1.034963353737309	Sdc4	0.48802827676072236
chr9	37255238	37257738	0.9899595348868684	0.0	-0.9927390943811872	Sertm1	0.5025227812267304
chr17	32916842	32919342	0.9899595348868684	0.0	-0.9927390943811872	Serpinb5	0.5025227812267304
chr1	158360273	158362773	0.9899595348868684	0.0	-0.9927390943811872	Sema5a	0.5025227812267304
chr19	34640243	34642743	0.9751840194407958	0.0	-0.9819870692731724	Setbp1	0.5062819414077252
chr7	57417692	57420192	0.9456329885486504	0.0	-0.9602395952490256	Sirpa	0.5139715485323635
chr9	108824320	108826820	0.9456329885486504	0.0	-0.9602395952490256	Sh3rf3	0.5139715485323635
chr8	105496402	105498902	0.9456329885486504	0.0	-0.9602395952490256	Slc12a4	0.5139715485323635
chr3	105452455	105454955	0.9308574731025778	0.0	-0.9492416751963948	Slc16a2	0.5179046169540212
chr5	88884486	88886986	0.9160819576565052	0.0	-0.9381592716042582	Slc27a3	0.5218983436507413
chr1	89930679	89933179	0.9160819576565052	0.0	-0.9381592716042582	Slc22a17	0.5218983436507413
chr17	78906492	78908992	0.9013064422104324	0.0	-0.9269910764512452	Slc37a2	0.5259541427932122
chr17	36120965	36123465	0.9013064422104324	0.0	-0.9269910764512452	Slc2a6	0.5259541427932122
chr1	40223080	40225580	0.9013064422104324	0.0	-0.9269910764512452	Slc29a3	0.5259541427932122
chr7	45333280	45335780	0.8865309267643599	0.0	-0.9157357511015608	Slc46a1	0.5300734728558768
chr13	12106445	12108945	0.8717554113182872	0.0	-0.904391925342086	Slc49a4	0.5342578383655878
chr1	36943166	36945666	0.8569798958722145	0.0	-0.8929581963813252	Slc4a3	0.538508791733744
chr11	98410470	98412970	0.8422043804261419	0.0	-0.881433127808366	Slc4a4	0.5428279351765944
chr5	3802425	3804925	0.8274288649800692	0.0	-0.8698152485099211	Slco3a1	0.547216922728703
chr3	54753582	54756082	0.8274288649800692	0.0	-0.8698152485099211	Slc8a2	0.547216922728703
chr1	163313210	163315710	0.7978778340879238	0.0	-0.8462949929639183	Smad9	0.5562113181662908
chr8	3351415	3353915	0.7683268031957785	0.0	-0.8223849227952484	Snap91	0.5655063295951671
chr7	141265981	141268481	0.7535512877497058	0.0	-0.8102796270549872	Srxn1	0.5702713156928979
chr4	98817037	98819537	0.7387757723036332	0.0	-0.7980718986922235	Stard10	0.5751172841999868
chr4	129134999	129137499	0.7092247414114878	0.0	-0.7733421056171029	Sult6b1	0.5850605691409511
chr9	58249286	58251786	0.6944492259654151	0.0	-0.7608164072288843	Sv2a	0.5901622690584005
chr3	124318855	124321355	0.6796737105193426	0.0	-0.7481810056619311	Syn3	0.5953537247962328
chr7	141443525	141446025	0.6648981950732699	0.0	-0.7354339623095478	Syngap1	0.6006373260294101
chr6	38636742	38639242	0.6353471641811246	0.0	-0.7095969347302951	Synpo2	0.6114909555004089
chr6	8192117	8194617	0.6353471641811246	0.0	-0.7095969347302951	Tbc1d2	0.6114909555004089
chr9	90161069	90163569	0.6353471641811246	0.0	-0.7095969347302951	Tcp11l1	0.6114909555004089
chr4	108095945	108098445	0.6205716487350519	0.0	-0.6965028065179404	Tent5c	0.6170662067182014
chr11	84068761	84071261	0.6057961332889792	0.0	-0.6832887445598929	Tjap1	0.6227440577726437
chr17	83631395	83633895	0.5910206178429065	0.0	-0.6699525314998731	Tmc3	0.6285273671410948
chr2	164443387	164445887	0.5910206178429065	0.0	-0.6699525314998731	Tmem131	0.6285273671410948
chr5	22344202	22346702	0.5910206178429065	0.0	-0.6699525314998731	Tlr3	0.6285273671410948
chr6	116673452	116675952	0.5319185560586159	0.0	-0.6153395988988482	Tmem131l	0.652776217146192
chr19	31764533	31767033	0.4875920097203979	0.0	-0.572978903958131	Tmem229b	0.6722273267573925
chr17	46282526	46285026	0.4875920097203979	0.0	-0.572978903958131	Tmtc1	0.6722273267573925
chr6	3399072	3401572	0.4875920097203979	0.0	-0.572978903958131	Tox3	0.6722273267573925
chrX	103821483	103823983	0.4580409788282525	0.0	-0.5440312677591561	Tppp	0.685851779559478
chr9	88546020	88548520	0.4432654633821799	0.0	-0.5293366826990843	Tram1l1	0.6928732276712131
chr19	23447942	23450442	0.4137144324900346	0.0	-0.4994907280412823	Trp53bp1	0.7073564342401584
chr18	23413135	23415635	0.4137144324900346	0.0	-0.4994907280412823	Trpm4	0.7073564342401584
chr14	77034772	77037272	0.3989389170439619	0.0	-0.4843329703642489	Ttll9	0.7148274937643864
chr15	64921796	64924296	0.3841634015978892	0.0	-0.4690142643328968	Usp13	0.722458055779825
chr3	108086151	108088651	0.3841634015978892	0.0	-0.4690142643328968	Unc13b	0.722458055779825
chr8	45410580	45413080	0.3546123707057439	0.0	-0.4378800760320704	Usp18	0.7382185646798772
chr2	71979240	71981740	0.3250613398135986	0.0	-0.4060591465411627	Vasn	0.7546820437314047
chr11	118401592	118404092	0.2955103089214532	0.0	-0.3735204956960725	Xpo6	0.7718965978993455
chr17	32809431	32811931	0.2955103089214532	0.0	-0.3735204956960725	Zdhhc1	0.7718965978993455
chr2	152960485	152962985	0.2955103089214532	0.0	-0.3735204956960725	Vegfc	0.7718965978993455
chr9	34483894	34486394	0.2659592780293079	0.0	-0.3402309985023876	Zdhhc24	0.7899148237664319
chrX	16911274	16913774	0.2511837625832352	0.0	-0.3232936950975386	Zdhhc9	0.7992431087303812
chrX	58020700	58023200	0.2364082471371626	0.0	-0.3061551824600231	Zfp362	0.8087943462973873
chr3	96179151	96181651	0.2068572162450173	0.0	-0.27125500036772	Zfp811	0.8285984344621751
chr1	194616218	194618718	0.1625306699067993	0.0	-0.2172687779314403	Zfp946	0.860192359553121
chr12	112718455	112720955	0.1329796390146539	0.0	-0.1801219344536326	Zfp949	0.8826283946900356
chrX	82946870	82949370	0.0591020617842906	0.0	-0.0828416232633453	Zfyve26	0.9441960657835751
chrX	168793099	168795599	0.0591020617842906	0.0	-0.0828416232633453	Zgpat	0.9441960657835751
chr18	72350569	72353069	0.0	0.0	0.0	Zic3	1.0
