chr	start	end	gene	raw_count	count
chr7	89630392	89632892	Me3	735	2.959577319851394
chr7	97079586	97082086	Gab2	1031	4.151461519410595
chr7	99827917	99830417	Neu3	501	2.017344540470134
chr7	126200001	126202501	Xpo6	776	3.1246693880335807
chr7	126270619	126273119	Sbk1	1450	5.838621923516356
chr7	128521616	128524116	Bag3	1392	5.605077046575702
chr7	142095343	142097843	Dusp8	1393	5.609103682385023
chr7	142387538	142390038	Ctsd	1615	6.503016832054424
chr8	54075606	54078106	Vegfc	312	1.2563103725083469
chr8	90347843	90350343	Tox3	1278	5.1460405643130365
chr8	105878881	105881381	Edc4	749	3.015950221181897
chr8	105965615	105968115	Slc12a4	1409	5.673529855334169
chr8	117156135	117158635	Gan	520	2.093850620847245
chr8	122550829	122553329	Piezo1	921	3.7085315803852166
chr8	128357073	128359573	Nrp1	1095	4.409166211207179
chr9	3530354	3532854	Gucy1a2	439	1.7676931202921933
chr9	14380742	14383242	Endod1	819	3.2978147278344108
chr9	27297228	27299728	Igsf9b	524	2.1099571640845314
chr9	34483894	34486394	Kirrel3	565	2.275049232266718
chr9	35419128	35421628	Cdon	636	2.5609403747285535
chr9	37255238	37257738	Slc37a2	893	3.595785777724211
chr9	37432663	37435163	Robo3	727	2.9273642333768213
chr9	51763337	51765837	Arhgap20	711	2.862938060427675
chr9	59537667	59540167	Hexa	1696	6.829174332609476
chr9	75683496	75685996	Scg3	532	2.1421702505591043
chr9	86880154	86882654	Snap91	533	2.146196886368426
chr9	90161069	90163569	Adamts7	1256	5.05745457650796
chr9	108824320	108826820	Celsr3	907	3.652158679054714
chrX	71048256	71050756	Mamld1	697	2.8065651590971723
chrX	129747742	129750242	Diaph2	470	1.8925188303811638
chrX	133688487	133690987	Pcdh19	751	3.0240034928005404
chrX	151342175	151344675	Fam120c	806	3.2454684623132297
