chr	start	end	bg_mean	bm_mean	log2_fold_change	gene	fold_change
chr1	125912601	125915101	1.1672657202397403	0.0	-1.1158760476495977	Ptprk	0.4614108877657056
chr2	113216596	113219096	1.1672657202397403	0.0	-1.1158760476495977	Rab32	0.4614108877657056
chr4	127167204	127169704	1.1672657202397403	0.0	-1.1158760476495977	Rassf4	0.4614108877657056
chr2	24762652	24765152	1.1672657202397403	0.0	-1.1158760476495977	Rapgef4	0.4614108877657056
chr3	25143761	25146261	1.182041235685813	0.0	-1.1256783656199565	Prr5	0.4582864813211016
chr11	60914250	60916750	1.182041235685813	0.0	-1.1256783656199565	Prrx1	0.4582864813211016
chr16	90384013	90386513	1.226367782024031	0.0	-1.1546919365586268	Prkg1	0.4491620872679365
chr13	102691558	102694058	1.2411432974701038	0.0	-1.1642348969251035	Prelp	0.4462008302319811
chr15	79106898	79109398	1.2411432974701038	0.0	-1.1642348969251035	Ppp1r13b	0.4462008302319811
chr10	14545159	14547659	1.2411432974701038	0.0	-1.1642348969251035	Ppp1r1a	0.4462008302319811
chr11	97797000	97799500	1.2559188129161765	0.0	-1.1737151482726889	Podn	0.4432783636869103
chr9	51763337	51765837	1.2706943283622492	0.0	-1.1831335093751414	Pml	0.440393930398045
chr3	137619612	137622112	1.2854698438083216	0.0	-1.1924907830744302	Plbd2	0.437546792712732
chr15	103537503	103540003	1.2854698438083216	0.0	-1.1924907830744302	Plxna2	0.437546792712732
chr4	63212004	63214504	1.3002453592543943	0.0	-1.2017877566914077	Pla2g7	0.4347362319314239
chr10	56375330	56377830	1.3297963901465395	0.0	-1.220203877728772	Pidd1	0.4292220574421535
chr4	43056953	43059453	1.3297963901465395	0.0	-1.220203877728772	Piezo1	0.4292220574421535
chr7	31126503	31129003	1.3445719055926124	0.0	-1.2293245257002745	Pid1	0.4265170957711532
chr1	44549511	44552011	1.3741229364847578	0.0	-1.2473946423365232	Phyhipl	0.4212081795059226
chr6	23132486	23134986	1.3888984519308305	0.0	-1.2563455285495593	Peg13	0.4186029754390558
chr13	74808310	74810810	1.403673967376903	0.0	-1.2652412231925685	Pdlim7	0.4160298000361864
chr14	63543482	63545982	1.4184494828229757	0.0	-1.2740824027240507	Pde1c	0.4134880662600127
chr16	35936470	35938970	1.4184494828229757	0.0	-1.2740824027240507	Pdgfa	0.4134880662600127
chr19	5118060	5120560	1.4332249982690484	0.0	-1.2828697312416435	Pde1b	0.4109772013321339
chr1	153549545	153552045	1.448000513715121	0.0	-1.2916038607814553	Pcdh19	0.4084966463027352
chr3	32815546	32818046	1.4627760291611938	0.0	-1.3002854316083976	Parp9	0.4060458556357615
chr2	168281236	168283736	1.4775515446072665	0.0	-1.3089150724978311	Orai2	0.4036242968089355
chr17	46545888	46548388	1.4775515446072665	0.0	-1.3089150724978311	Osbpl5	0.4036242968089355
chr6	55449978	55452478	1.4775515446072665	0.0	-1.3089150724978311	Nuak2	0.4036242968089355
chr7	97079586	97082086	1.4775515446072665	0.0	-1.3089150724978311	Ogfr	0.4036242968089355
chr7	105648827	105651327	1.492327060053339	0.0	-1.3174934010088366	Ntng2	0.4012314499280037
chr1	106859173	106861673	1.492327060053339	0.0	-1.3174934010088366	Ntrk3	0.4012314499280037
chr7	142387538	142390038	1.5218780909454843	0.0	-1.3344985366338833	Nrp1	0.3965298733473223
chr8	86580186	86582686	1.5218780909454843	0.0	-1.3344985366338833	Npl	0.3965298733473223
chr7	140955487	140957987	1.536653606391557	0.0	-1.342926525132774	Nisch	0.3942201637150297
chr4	128805545	128808045	1.536653606391557	0.0	-1.342926525132774	Npdc1	0.3942201637150297
chr17	22422222	22424722	1.5514291218376297	0.0	-1.3513055645154524	Nfkbie	0.3919372054826138
chr11	64433332	64435832	1.5514291218376297	0.0	-1.3513055645154524	Neu3	0.3919372054826138
chr3	123235649	123238149	1.5662046372837024	0.0	-1.359636220085744	Ndrg4	0.3896805365679989
chr15	39196261	39198761	1.580980152729775	0.0	-1.3679190474107972	Ndp	0.3874497054703615
chr6	90484427	90486927	1.5957556681758476	0.0	-1.3761545925434064	Natd1	0.3852442709689792
chr11	120726781	120729281	1.5957556681758476	0.0	-1.3761545925434064	Nav3	0.3852442709689792
chr7	99827917	99830417	1.6105311836219205	0.0	-1.3843433922380337	Nanos1	0.383063801832305
chr2	69585565	69588065	1.6105311836219205	0.0	-1.3843433922380337	Naaladl2	0.383063801832305
chr9	86880154	86882654	1.6400822145140657	0.0	-1.4005828570931589	Myo19	0.3787760829956048
chrX	151342175	151344675	1.669633245406211	0.0	-1.416641557876512	Mxra8	0.374583288442619
chr15	84667620	84670120	1.669633245406211	0.0	-1.416641557876512	Mx1	0.374583288442619
chr7	142095343	142097843	1.6991842762983562	0.0	-1.4325234745544848	Mpp2	0.3704823004420408
chr1	21961442	21963942	1.6991842762983562	0.0	-1.4325234745544848	Mtmr9	0.3704823004420408
chrX	48208378	48210878	1.7287353071905016	0.0	-1.4482324570803018	Mob3c	0.3664701363173246
chr14	54577058	54579558	1.7435108226365743	0.0	-1.456023266980856	Micall1	0.3644964662610582
chr5	21370642	21373142	1.758286338082647	0.0	-1.4637722309959118	Me3	0.3625439412121095
chr1	119421748	119424248	1.758286338082647	0.0	-1.4637722309959118	Mctp1	0.3625439412121095
chr12	79007127	79009627	1.7730618535287197	0.0	-1.4714797962489854	Maneal	0.3606122231739983
chr5	138996870	138999370	1.7730618535287197	0.0	-1.4714797962489854	Mapre3	0.3606122231739983
chr7	16127826	16130326	1.8026128844208649	0.0	-1.48677248347292	Mamdc2	0.3568098917830534
chr5	132542844	132545344	1.8026128844208649	0.0	-1.48677248347292	Mamld1	0.3568098917830534
chr10	10557765	10560265	1.8026128844208649	0.0	-1.48677248347292	Mafb	0.3568098917830534
chr6	121243906	121246406	1.8321639153130105	0.0	-1.5019047657619344	Lrrk2	0.3530869080681299
chr11	4159793	4162293	1.8321639153130105	0.0	-1.5019047657619344	Lurap1	0.3530869080681299
chr1	133920914	133923414	1.8321639153130105	0.0	-1.5019047657619344	Lypd1	0.3530869080681299
chrX	141473576	141476076	1.846939430759083	0.0	-1.5094117997633396	Lrp4	0.3512543994423403
chr10	70655465	70657965	1.8764904616512283	0.0	-1.524309686300272	Lrp2	0.3476458598878709
chr6	85069013	85071513	1.8764904616512283	0.0	-1.524309686300272	Lhfpl2	0.3476458598878709
chr4	46649709	46652209	1.891265977097301	0.0	-1.531701333197084	Lgals3bp	0.3458692517123431
chr8	90347843	90350343	1.9060414925433733	0.0	-1.5390553019587814	Lasp1	0.3441107095565927
chr7	83582927	83585427	1.9060414925433733	0.0	-1.5390553019587814	Layn	0.3441107095565927
chr2	121270907	121273407	1.935592523435519	0.0	-1.5536517279848066	Kmt2e	0.3406467321390033
chr16	35768856	35771356	1.950368038881592	0.0	-1.5608949323560335	Kmt2d	0.3389407649559118
chr13	76382535	76385035	1.9946945852198097	0.0	-1.582408876851647	Klrg2	0.3339238682086174
chr11	7213423	7215923	2.009470100665882	0.0	-1.5895094835160033	Klc2	0.3322844110591887
chr5	120503125	120505625	2.0537966470041003	0.0	-1.610603995950575	Kirrel3	0.3274612279704481
chr11	99039244	99041744	2.068572162450173	0.0	-1.617567511187613	Kcnq5	0.3258844658231947
chr11	114763388	114765888	2.068572162450173	0.0	-1.617567511187613	Kif19a	0.3258844658231947
chr7	143756485	143758985	2.0981231933423183	0.0	-1.631394512394222	Kcnma1	0.3227760607289408
chr1	75544266	75546766	2.0981231933423183	0.0	-1.631394512394222	Kcng3	0.3227760607289408
chr14	55488651	55491151	2.112898708788391	0.0	-1.6382586334385856	Kcng1	0.3212439894612639
chr3	154661859	154664359	2.1720007705726814	0.0	-1.6653931215151736	Kank4	0.3152584353942188
chr2	92024002	92026502	2.1720007705726814	0.0	-1.6653931215151736	Kcnd3os	0.3152584353942188
chr10	110455704	110458204	2.2163273169108995	0.0	-1.685414233150903	Inhbb	0.3109136295743815
chr18	9210163	9212663	2.2163273169108995	0.0	-1.685414233150903	Insm1	0.3109136295743815
chr11	84878148	84880648	2.2163273169108995	0.0	-1.685414233150903	Insyn2a	0.3109136295743815
chr4	116150838	116153338	2.231102832356972	0.0	-1.69202666622403	Il1r1	0.3094918521273234
chr7	101315086	101317586	2.231102832356972	0.0	-1.69202666622403	Il6ra	0.3094918521273234
chr4	124861671	124864171	2.245878347803045	0.0	-1.698608930166189	Igsf9b	0.3080830187849906
chr7	78737512	78740012	2.290204894141263	0.0	-1.71817742911469	Igfbp5	0.3039324395209126
chr2	91455511	91458011	2.304980409587336	0.0	-1.7246417201217827	Igfbp4	0.3025736543245838
chr5	96371955	96374455	2.304980409587336	0.0	-1.7246417201217827	Igfbp3	0.3025736543245838
chr16	4637941	4640441	2.3197559250334083	0.0	-1.7310771757022971	Igfbp2	0.3012269644461698
chr1	72874384	72876884	2.3493069559255537	0.0	-1.7438626016338086	Ifitm2	0.2985692303390742
chr15	79658456	79660956	2.393633502263772	0.0	-1.762830768470269	Ifit1bl2	0.2946694153428575
chr9	3530778	3533278	2.393633502263772	0.0	-1.762830768470269	Hunk	0.2946694153428575
chr14	24013991	24016491	2.408409017709844	0.0	-1.769098473009231	Hsdl2	0.2933920180365892
chr2	152103516	152106016	2.4231845331559168	0.0	-1.7753390656148007	Hs3st3a1	0.2921256480082526
chr2	25397351	25399851	2.437960048601989	0.0	-1.7815527798309012	Hexa	0.2908701630801788
chr11	102088015	102090515	2.452735564048062	0.0	-1.7877398461967502	Hectd4	0.2896254235084189
chr5	113015291	113017791	2.49706211038628	0.0	-1.8061434195845367	Gulp1	0.2859543149176557
chr6	83163920	83166420	2.49706211038628	0.0	-1.8061434195845367	H2-T10	0.2859543149176557
chr2	104711669	104714169	2.511837625832353	0.0	-1.812226141621017	Gucy1a2	0.2847512062187061
chr3	84039675	84042175	2.6004907185087887	0.0	-1.8481935479195108	Grk3	0.2777399188558855
chr16	5145109	5147609	2.6152662339548614	0.0	-1.8541018934456563	Gria4	0.2766048017730816
chrX	129747742	129750242	2.6152662339548614	0.0	-1.8541018934456563	Gja1	0.2766048017730816
chr8	105878881	105881381	2.689143811185225	0.0	-1.88328602965072	Gfra2	0.2710656052409966
chr3	54915387	54917887	2.748245872969516	0.0	-1.9062155922925408	Gbx2	0.2667914629644503
chr7	134937930	134940430	2.7925724193077333	0.0	-1.9231767290493973	Gbp6	0.2636732775118721
chr11	78463697	78466197	2.807347934753806	0.0	-1.9287864167105704	Gan	0.2626500170556812
chr17	32534558	32537058	2.851674481092024	0.0	-1.9454857809699173	Gabrb3	0.2596273399813581
chr2	165234353	165236853	2.8664499965380967	0.0	-1.951009555291896	Gab2	0.2586351823754012
chr13	74007407	74009907	2.9255520583223875	0.0	-1.9728955573923035	Fzd8	0.2547412402492394
chr12	111907610	111910110	2.955103089214533	0.0	-1.9837152988346776	Furin	0.2528379102752024
chr4	155692342	155694842	3.0142051509988232	0.0	-2.0051143493277195	Fndc10	0.2491153198164717
chr18	24706623	24709123	3.0142051509988232	0.0	-2.0051143493277195	Fras1	0.2491153198164717
chr10	58811359	58813859	3.0142051509988232	0.0	-2.0051143493277195	Fndc5	0.2491153198164717
chr2	27027498	27029998	3.073307212783114	0.0	-2.0262006279049043	Fhod3	0.2455007559610863
chr2	129590835	129593335	3.1028582436752594	0.0	-2.036629309073326	Fam227a	0.2437325251345315
chr2	181362928	181365428	3.1028582436752594	0.0	-2.036629309073326	Fgl2	0.2437325251345315
chr9	59537540	59540040	3.117633759121332	0.0	-2.0418155158864604	Exoc6b	0.2428579272706836
chr2	180587245	180589745	3.117633759121332	0.0	-2.0418155158864604	Fam120c	0.2428579272706836
chr2	146219921	146222421	3.16196030545955	0.0	-2.0572632054889737	Erich3	0.2402713929511116
chr6	37299684	37302184	3.191511336351695	0.0	-2.067470531351521	Erbb2	0.2385774294172381
chr8	117156135	117158635	3.206286851797768	0.0	-2.072547239407469	Endod1	0.2377393732842067
chr16	97462407	97464907	3.250613398135986	0.0	-2.0876710489193546	Elfn1	0.2352601627893349
chr18	79108891	79111391	3.280164429028132	0.0	-2.0976662210158623	Dyrk3	0.2336358839903408
chr10	60752294	60754794	3.280164429028132	0.0	-2.0976662210158623	Edc4	0.2336358839903408
chr7	126200001	126202501	3.294939944474204	0.0	-2.1026379585080948	Dusp8	0.2328321263924965
chr9	37432746	37435246	3.3097154599202767	0.0	-2.107592621492329	Dusp14	0.2320338800321862
chr8	122550829	122553329	3.38359303715064	0.0	-2.132113867975139	Dse	0.2281233662717024
chr7	74554280	74556780	3.38359303715064	0.0	-2.132113867975139	Dtna	0.2281233662717024
chr15	91671175	91673675	3.427919583488858	0.0	-2.146629021226212	Dner	0.2258396931436766
chr9	75683556	75686056	3.427919583488858	0.0	-2.146629021226212	Dnhd1	0.2258396931436766
chr17	45553703	45556203	3.4426950989349305	0.0	-2.151435132941751	Dmd	0.2250885954878458
chr3	90389438	90391938	3.4574706143810032	0.0	-2.1562252869974285	Dlgap3	0.2243424772725882
chr1	132314126	132316626	3.516572676165294	0.0	-2.175228423374622	Disp2	0.2214068214328015
chr1	131137840	131140340	3.6200012842878015	0.0	-2.207893252687953	Diaph2	0.2164501562804555
chr4	115826092	115828592	3.649552315179948	0.0	-2.2170918121856404	Dgki	0.2150744700162165
chr9	14381007	14383507	3.679103346072093	0.0	-2.2262320934597457	Ddit4l	0.2137161601355646
chr1	72822503	72825003	3.708654376964239	0.0	-2.2353148303164923	Dcxr	0.2123748994813077
chr16	74411325	74413825	3.782531954194602	0.0	-2.257774607882225	Dctn1	0.2090942642051629
chr5	121218219	121220719	3.812082985086747	0.0	-2.26666152221906	Dcc	0.2078102150563749
chr7	110625661	110628161	3.812082985086747	0.0	-2.26666152221906	Cyp4f16	0.2078102150563749
chr5	139905943	139908443	3.871185046871038	0.0	-2.284272789405491	Cul9	0.2052888548428972
chr15	32242810	32245310	3.885960562317112	0.0	-2.2886422187465625	Ctsd	0.2046680457702592
chr10	117627500	117630000	3.915511593209256	0.0	-2.297341576194806	Cryba1	0.2034376241491308
chr2	118777719	118780219	4.018940201331764	0.0	-2.327382757064535	Creb3l1	0.1992452509664594
chr15	72809824	72812324	4.04849123222391	0.0	-2.3358522953864456	Cpxm1	0.1980789812245529
chr13	55513176	55515676	4.181470871238564	0.0	-2.373361695869935	Cpm	0.1929953916272741
chr12	79295804	79298304	4.32922602569929	0.0	-2.4139260226720363	Col5a1	0.1876445088231704
chr2	27884425	27886925	4.521307726498235	0.0	-2.46501001104127	Col4a6	0.1811165125248738
chr14	70888120	70890620	4.565634272836453	0.0	-2.4765461098731487	Col28a1	0.1796740409050203
chrX	133688487	133690987	4.609960819174671	0.0	-2.4879906948661907	Col27a1	0.1782543643766693
chr13	94055796	94058296	4.698613911851107	0.0	-2.5106110516150544	Col18a1	0.1754812688608983
chr5	23432441	23434941	4.875920097203979	0.0	-2.55481477776088	Cep170b	0.1701861127206007
chr4	59579563	59582063	5.186205921571505	0.0	-2.6290548575276382	Cemip	0.1616499697355639
chr5	30812641	30815141	5.200981437017577	0.0	-2.632496570703228	Celsr3	0.1612647949613859
chr9	35419128	35421628	5.363512106924377	0.0	-2.6698232278902974	Cdon	0.1571459255828023
chr8	128356604	128359104	5.393063137816522	0.0	-2.6765073419514227	Cdh22	0.1564195407495285
chr9	51076594	51079094	5.481716230492959	0.0	-2.6963758608559942	Cd93	0.1542801265034624
chr19	60753987	60756487	5.540818292277248	0.0	-2.7094711360843515	Cd180	0.1528860694969467
chr11	120230947	120233447	5.792002054860484	0.0	-2.763836895365713	Ccdc157	0.1472319931476436
chr5	136170213	136172713	5.93975720932121	0.0	-2.794885190320046	Cast	0.1440972601544098
chr15	103501034	103503534	5.93975720932121	0.0	-2.794885190320046	Ccdc122	0.1440972601544098
chr7	84086002	84088502	6.560328858056263	0.0	-2.918448989944784	Carmil3	0.132269378591171
chr17	26939253	26941753	6.944492259654152	0.0	-2.989955018455308	Cacna1b	0.1258733682803704
chr9	27297204	27299704	7.993553856325311	0.0	-3.168891317937159	Bahcc1	0.111190750172323
chr7	45015863	45018363	9.958697410652976	0.0	-3.4540044195659725	Bag3	0.0912517211240724
