chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation
chr10	80290453	80292953	5.470468980490015	0.0	2.7352344902450074	-2.693870282744328	1.0
chr15	79345541	79348041	5.390020907247514	0.0	2.695010453623757	-2.675820651474768	1.0
chr9	35569898	35572398	5.309572834005015	0.0	2.6547864170025073	-2.657542336250096	1.0
chr6	82773954	82776454	5.309572834005015	0.0	2.6547864170025073	-2.657542336250096	1.0
chr7	19506395	19508895	5.309572834005015	0.0	2.6547864170025073	-2.657542336250096	1.0
chr17	26508019	26510519	5.188900724141264	0.0	2.594450362070632	-2.629683179929428	1.0
chr7	126693401	126695901	5.128564669209389	0.0	2.5642823346046946	-2.6155492293675326	1.0
chr1	104766529	104769029	1.0056009155312526	11.115063133558598	6.060332024544925	2.5946954579574832	0.8340683461799664
chr7	19147722	19150222	5.028004577656263	0.0	2.5140022888281317	-2.591680512516275	1.0
chr4	111413006	111415506	1.2067210986375032	11.115063133558598	6.160892116098051	2.456825714901835	0.8041320841369042
chr11	31369574	31372074	1.2469451352587533	11.115063133558598	6.181004134408676	2.4307651198455846	0.7982617212117353
chr4	135961727	135964227	3.70061136915501	11.115063133558598	7.4078372513568045	1.3658816095583897	0.5004464537234247
chr11	32203415	32205915	2.6547864170025077	5.557531566779299	4.106158991890903	0.8433657487648952	0.3534623422411689
chr1	39365842	39368342	1.5687374282287545	0.0	0.7843687141143773		1.0
chr1	87156021	87158521	1.508401373296879	0.0	0.7542006866484395		1.0
chr1	134403559	134406059	1.3072811901906285	0.0	0.6536405950953142		1.0
chr10	29535367	29537867	2.151985959236881	0.0	1.0759929796184404		1.0
chr10	31445421	31447921	3.278258984631884	0.0	1.639129492315942		1.0
chr10	75559830	75562330	1.468177336675629	0.0	0.7340886683378145		1.0
chr10	78778496	78780996	1.126273025395003	0.0	0.5631365126975015		1.0
chr10	80854709	80857209	3.4190431128062597	0.0	1.7095215564031299		1.0
chr10	81266434	81268934	3.70061136915501	0.0	1.850305684577505		1.0
chr10	110918177	110920677	2.514002288828132	0.0	1.257001144414066		1.0
chr10	128192457	128194957	2.192209995858131	0.0	1.0961049979290656		1.0
chr10	128673418	128675918	2.252546050790006	0.0	1.126273025395003		1.0
chr10	128891218	128893718	1.3877292634331289	0.0	0.6938646317165644		1.0
chr11	51617735	51620235	2.172097977547506	0.0	1.086048988773753		1.0
chr11	78174711	78177211	1.890529721198755	0.0	0.9452648605993775		1.0
chr11	94473698	94476198	1.1866090803268785	0.0	0.5933045401634393		1.0
chr11	98329148	98331648	1.6894095380925045	0.0	0.8447047690462522		1.0
chr11	115187359	115189859	4.967668522724389	0.0	2.4838342613621944		1.0
chr11	116012219	116014719	2.0112018310625053	0.0	1.0056009155312526		1.0
chr12	4841095	4843595	2.2927700874112564	0.0	1.1463850437056282		1.0
chr12	11150342	11152842	2.3933301789643817	0.0	1.1966650894821909		1.0
chr12	81594508	81597008	2.614562380381257	0.0	1.3072811901906285		1.0
chr13	54787377	54789877	4.6659882480650126	0.0	2.3329941240325063		1.0
chr13	55725368	55727868	0.1206721098637503	0.0	0.06033605493187515		1.0
chr13	73328042	73330542	3.0570267832150084	0.0	1.5285133916075042		1.0
chr14	24488681	24491181	0.8044807324250022	0.0	0.4022403662125011		1.0
chr14	122983535	122986035	2.0112018310625053	0.0	1.0056009155312526		1.0
chr15	66969140	66971640	4.122963753678136	0.0	2.061481876839068		1.0
chr15	83724521	83727021	2.6547864170025077	0.0	1.3273932085012539		1.0
chr15	85581321	85583821	4.424644028337512	0.0	2.212322014168756		1.0
chr15	103537492	103539992	1.5687374282287545	0.0	0.7843687141143773		1.0
chr16	23890344	23892844	0.8044807324250022	0.0	0.4022403662125011		1.0
chr16	33054453	33056953	0.4022403662125011	0.0	0.20112018310625054		1.0
chr16	36071015	36073515	4.545316138201263	0.0	2.2726580691006313		1.0
chr17	23676949	23679449	1.7698576113350049	0.0	0.8849288056675024		1.0
chr17	24533710	24536210	2.3531061423431314	0.0	1.1765530711715657		1.0
chr17	24893116	24895616	2.091649904305006	0.0	1.045824952152503		1.0
chr17	25715171	25717671	4.605652193133137	0.0	2.3028260965665686		1.0
chr17	33522204	33524704	1.2469451352587533	0.0	0.6234725676293766		1.0
chr17	45684322	45686822	3.1776988930787584	0.0	1.5888494465393792		1.0
chr17	46031877	46034377	4.726324302996888	0.0	2.363162151498444		1.0
chr18	9210856	9213356	4.102851735367511	0.0	2.0514258676837556		1.0
chr18	31787159	31789659	4.002291643814386	0.0	2.001145821907193		1.0
chr18	33792892	33795392	2.373218160653757	0.0	1.1866090803268785		1.0
chr18	35962830	35965330	2.7955705451768824	0.0	1.3977852725884412		1.0
chr18	37969274	37971774	3.0972508198362583	0.0	1.5486254099181291		1.0
chr18	60772510	60775010	4.404532010026887	0.0	2.2022660050134437		1.0
chr18	61013699	61016199	3.016802746593758	0.0	1.508401373296879		1.0
chr18	67341564	67344064	4.082739717056886	0.0	2.041369858528443		1.0
chr2	25271938	25274438	3.016802746593758	0.0	1.508401373296879		1.0
chr2	39005124	39007624	4.042515680435636	0.0	2.021257840217818		1.0
chr2	119349229	119351729	4.625764211443762	0.0	2.312882105721881		1.0
chr2	148393344	148395844	2.131873940926256	0.0	1.065936970463128		1.0
chr2	148407688	148410188	2.131873940926256	0.0	1.065936970463128		1.0
chr2	152413587	152416087	0.8447047690462522	0.0	0.4223523845231261		1.0
chr2	155234533	155237033	2.7151224719343823	0.0	1.3575612359671911		1.0
chr3	8923418	8925918	3.3587070578743843	0.0	1.6793535289371921		1.0
chr3	18052174	18054674	0.2614562380381257	0.0	0.13072811901906284		1.0
chr3	89394276	89396776	2.172097977547506	0.0	1.086048988773753		1.0
chr3	94785992	94788492	0.8044807324250022	0.0	0.4022403662125011		1.0
chr3	102467919	102470419	2.312882105721881	0.0	1.1564410528609406		1.0
chr3	145648312	145650812	0.9251528422887524	0.0	0.4625764211443762		1.0
chr4	117017402	117019902	1.427953300054379	0.0	0.7139766500271895		1.0
chr4	119193306	119195806	1.0056009155312526	0.0	0.5028004577656263		1.0
chr4	122993652	122996152	2.4536662338962567	0.0	1.2268331169481284		1.0
chr4	155774198	155776698	1.890529721198755	0.0	0.9452648605993775		1.0
chr5	28466756	28469256	0.2815682563487507	0.0	0.14078412817437536		1.0
chr5	30907288	30909788	4.545316138201263	0.0	2.2726580691006313		1.0
chr5	121545405	121547905	0.3217922929700009	0.0	0.16089614648500045		1.0
chr5	122987354	122989854	0.5229124760762515	0.0	0.26145623803812573		1.0
chr5	135743948	135746448	4.826884394550013	0.0	2.4134421972750064		1.0
chr5	140319656	140322156	2.2726580691006317	0.0	1.1363290345503159		1.0
chr6	41603482	41605982	2.151985959236881	0.0	1.0759929796184404		1.0
chr6	72958248	72960748	2.473778252206882	0.0	1.236889126103441		1.0
chr6	85185438	85187938	3.82128347901876	0.0	1.91064173950938		1.0
chr6	87728869	87731369	0.8849288056675024	0.0	0.4424644028337512		1.0
chr6	89641988	89644488	2.855906600108758	0.0	1.427953300054379		1.0
chr6	91210455	91212955	1.086048988773753	0.0	0.5430244943868765		1.0
chr7	16450779	16453279	2.876018618419383	0.0	1.4380093092096915		1.0
chr7	25297486	25299986	3.0972508198362583	0.0	1.5486254099181291		1.0
chr7	31050967	31053467	1.2469451352587533	0.0	0.6234725676293766		1.0
chr7	45713457	45715957	3.640275314223135	0.0	1.8201376571115675		1.0
chr7	99483238	99485738	2.7754585268662577	0.0	1.3877292634331289		1.0
chr7	100535071	100537571	3.8816195339506354	0.0	1.9408097669753177		1.0
chr7	109174707	109177207	3.66038733253376	0.0	1.83019366626688		1.0
chr7	119184103	119186603	1.488289354986254	0.0	0.744144677493127		1.0
chr7	129255031	129257531	3.238034948010634	0.0	1.619017474005317		1.0
chr7	138909019	138911519	1.1664970620162531	0.0	0.5832485310081266		1.0
chr7	142530686	142533186	0.3217922929700009	0.0	0.16089614648500045		1.0
chr8	27258329	27260829	3.901731552261261	0.0	1.9508657761306305		1.0
chr8	70872990	70875490	2.131873940926256	0.0	1.065936970463128		1.0
chr8	72132975	72135475	1.9508657761306305	0.0	0.9754328880653153		1.0
chr8	84249219	84251719	1.5888494465393792	0.0	0.7944247232696896		1.0
chr9	20640878	20643378	4.384419991716262	0.0	2.192209995858131		1.0
chr9	53769535	53772035	0.7642566958037521	0.0	0.38212834790187605		1.0
chr9	106427454	106429954	1.6089614648500044	0.0	0.8044807324250022		1.0
chr9	107549555	107552055	3.74083540577626	0.0	1.87041770288813		1.0
chr9	121838961	121841461	0.7441446774931271	0.0	0.37207233874656354		1.0
chrX	36326353	36328853	2.614562380381257	0.0	1.3072811901906285		1.0
chrX	99134130	99136630	3.62016329591251	0.0	1.810081647956255		1.0
chrX	109012904	109015404	2.815682563487508	0.0	1.407841281743754		1.0
chrX	136031367	136033867	0.3620163295912509	0.0	0.18100816479562545		1.0
