chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr13	73328042	73330542	3.0570267832150084	0.0	1.5285133916075042	-8.260696954958972	1.0	Ndufs6	0.0032604866885177657
chr18	61013699	61016199	3.016802746593758	0.0	1.508401373296879	-8.241650849154372	1.0	Slc6a7	0.003303816217047379
chr2	25271938	25274438	3.016802746593758	0.0	1.508401373296879	-8.241650849154372	1.0	Ssna1	0.003303816217047379
chr7	16450779	16453279	2.876018618419383	0.0	1.4380093092096915	-8.172936796816126	1.0	Tmem160	0.0034649811114097423
chr18	35962830	35965330	2.7955705451768824	0.0	1.3977852725884412	-8.132150379145642	1.0	Psd2	0.003564337391975839
chr7	99483238	99485738	2.7754585268662577	0.0	1.3877292634331289	-8.12177102541387	1.0	Rps3	0.003590073197481911
chr12	81594508	81597008	2.614562380381257	0.0	1.3072811901906285	-8.03593307758715	1.0	Med6	0.0038101590096507277
chr6	72958248	72960748	2.473778252206882	0.0	1.236889126103441	-7.956392567551411	1.0	Tmsb10	0.0040261243092513666
chr12	30909668	30912168	2.4536662338962567	0.0	1.2268331169481284	-7.944663009395831	1.0	Sh3yl1	0.004058991377328384
chr4	122993652	122996152	2.4536662338962567	0.0	1.2268331169481284	-7.944663009395831	1.0	Mycl	0.004058991377328384
chr12	11150342	11152842	2.3933301789643817	0.0	1.1966650894821909	-7.908891054984813	1.0	Kcns3	0.004160893117195033
chr18	33792892	33795392	2.373218160653757	0.0	1.1866090803268785	-7.896767212174574	1.0	Epb41l4aos	0.004196006964489072
chr17	24533710	24536210	2.3531061423431314	0.0	1.1765530711715655	-7.884540621284098	1.0	Rab26	0.004231718508456216
chr3	102467919	102470419	2.312882105721881	0.0	1.1564410528609406	-7.859772124030558	1.0	Ngf	0.004304996786262773
chr5	140319656	140322156	2.272658069100632	0.0	1.136329034550316	-7.834570956933439	1.0	Nudt1	0.0043808576218075474
chr10	128673418	128675918	2.252546050790006	0.0	1.126273025395003	-7.821803346200512	1.0	Suox	0.004419799542426257
chr11	51617735	51620235	2.172097977547506	0.0	1.086048988773753	-7.769572070789346	1.0	Nhp2	0.004582745643364355
chr10	29535367	29537867	2.151985959236881	0.0	1.0759929796184404	-7.756213343464726	1.0	Rspo3	0.004625376939788136
chr6	41603482	41605982	2.151985959236881	0.0	1.0759929796184404	-7.756213343464726	1.0	Ephb6	0.004625376939788136
chr2	148407688	148410188	2.131873940926256	0.0	1.065936970463128	-7.742729763162505	1.0	Thbd	0.004668808844873236
chr2	148393344	148395844	2.131873940926256	0.0	1.065936970463128	-7.742729763162505	1.0	Sstr4	0.004668808844873236
chr17	24893116	24895616	2.091649904305006	0.0	1.045824952152503	-7.715378552990498	1.0	Mrps34	0.004758166419400333
chr14	122983535	122986035	2.0112018310625053	0.0	1.0056009155312526	-7.659069581821062	1.0	Tmtc4	0.004947551425254352
chr11	116012219	116014719	2.0112018310625053	0.0	1.0056009155312526	-7.659069581821062	1.0	Galk1	0.004947551425254352
chr11	78174711	78177211	1.890529721198755	0.0	0.9452648605993776	-7.570257776558805	1.0	Tlcd1	0.005261690931985281
chr4	155774198	155776698	1.890529721198755	0.0	0.9452648605993776	-7.570257776558805	1.0	Vwa1	0.005261690931985281
chr17	23676949	23679449	1.7698576113350049	0.0	0.8849288056675024	-7.4756180199340445	1.0	Tnfrsf12a	0.005618426966469174
chr11	98329148	98331648	1.6894095380925045	0.0	0.8447047690462522	-7.408889757056571	1.0	Neurod2	0.0058843967718484515
chr1	39365842	39368342	1.5687374282287545	0.0	0.7843687141143773	-7.302627435392147	1.0	Rpl31	0.006334175538752747
chr15	103537492	103539992	1.5687374282287545	0.0	0.7843687141143773	-7.302627435392147	1.0	Ppp1r1a	0.006334175538752747
chr1	87156021	87158521	1.508401373296879	0.0	0.7542006866484395	-7.24640939207232	1.0	Ecel1	0.006585873917044196
chr4	119320046	119322546	1.488289354986254	0.0	0.744144677493127	-7.227172458892695	1.0	Ppih	0.006674278213831228
chr7	119184103	119186603	1.488289354986254	0.0	0.744144677493127	-7.227172458892695	1.0	Gpr139	0.006674278213831228
chr4	117017402	117019902	1.427953300054379	0.0	0.7139766500271895	-7.16787301237114	1.0	Eif2b3	0.006954328766881256
chr10	128891218	128893718	1.3877292634331289	0.0	0.6938646317165644	-7.126941131226172	1.0	Gdf11	0.0071544613550107794
chr1	134403559	134406059	1.3072811901906285	0.0	0.6536405950953142	-7.041419529592865	1.0	Cyb5r1	0.007591393602570809
chr11	31369574	31372074	1.2469451352587533	0.0	0.6234725676293766	-6.973777868317888	1.0	Stc2	0.007955796732481415
chr7	31050967	31053467	1.2469451352587533	0.0	0.6234725676293766	-6.973777868317888	1.0	Fxyd7	0.007955796732481415
chr11	94473698	94476198	1.1866090803268785	0.0	0.5933045401634393	-6.902808105642936	1.0	Cacna1g	0.008356948116479523
chr7	138909019	138911519	1.1664970620162531	0.0	0.5832485310081266	-6.87835390760011	1.0	Bnip3	0.008499808731236638
chr10	78778496	78780996	1.126273025395003	0.0	0.5631365126975015	-6.828165719209828	1.0	Slc1a6	0.008800701747296778
chr4	119193306	119195806	1.0056009155312526	0.0	0.5028004577656263	-6.666189790416108	1.0	Svbp	0.009846387342777334
chr14	24488681	24491181	0.8044807324250022	0.0	0.4022403662125011	-6.347808665260395	1.0	Rps24	0.012277761280155026
chr16	23890344	23892844	0.8044807324250022	0.0	0.4022403662125011	-6.347808665260395	1.0	Sst	0.012277761280155026
chr9	53769535	53772035	0.7642566958037521	0.0	0.382128347901876	-6.2747400493273044	1.0	Slc35f2	0.012915613199339591
chr5	122987354	122989854	0.5229124760762515	0.0	0.2614562380381257	-5.7358267034828625	1.0	A930024E05Rik	0.018764807447610127
chr16	33054453	33056953	0.4022403662125011	0.0	0.2011201831062505	-5.365413874105352	1.0	Rpl35a	0.024257692403769158
chr1	104766529	104769029	1.0056009155312526	79.13270554720266	40.06915323136696	5.320284722740075	0.9749033649469776	Cdh20	39.95446199024931
chr3	145648312	145650812	0.9251528422887524	74.73644412791363	37.83079848510119	5.297942793076074	0.9755449824128586	Gm17501	39.34048376017408
chr6	87728869	87731369	0.8849288056675024	70.34018270862458	35.61255575714604	5.242132972074714	0.9751512131928378	Efcc1	37.847680238172806
chr13	55725368	55727868	0.1206721098637503	4.396261419289036	2.258466764576393	5.075531935297838	0.9465690123244368	Pcbd2	33.71998373549928
chr5	121545405	121547905	0.3217922929700009	0.0	0.1608961464850004	-5.052208469960234	1.0	Mapkapk5	0.030139337808259923
chr7	142530686	142533186	0.3217922929700009	0.0	0.1608961464850004	-5.052208469960234	1.0	Mrpl23	0.030139337808259923
chr5	28466756	28469256	0.2815682563487507	0.0	0.1407841281743753	-4.8657617538487745	1.0	Shh	0.03429728642352204
chrX	109012904	109015404	2.815682563487508	105.51027406293689	54.1629783132122	4.802907635611635	0.9480146282354516	Hmgn5	27.91381942568808
chr3	18052174	18054674	0.2614562380381257	0.0	0.1307281190190628	-4.7626477321281575	1.0	Bhlhe22	0.03683835034432147
chr17	26508019	26510519	5.188900724141264	162.66167251369436	83.92528661891781	4.7248895103464505	0.9381723800634406	Dusp1	26.444384844515838
chr8	70872990	70875490	2.131873940926256	79.13270554720266	40.63228974406446	4.677293137803087	0.9475325177499336	Ccdc124	25.586184839707602
chr11	32203415	32205915	2.654786417002508	83.5289669664917	43.0918766917471	4.531586815032863	0.93839241590722	Snrnp25	23.128291867686915
chr2	152413587	152416087	0.8447047690462522	39.56635277360133	20.20552877132379	4.45882175150494	0.9581943744899624	6820408C15Rik	21.990701956375876
chr13	51844678	51847178	7.260438610135645	180.2467181908505	93.75357840049308	4.455592675020252	0.922558277411868	Gadd45g	21.94153685355872
chr18	60772510	60775010	4.404532010026887	101.11401264364784	52.75927232683736	4.239867346761488	0.9165164374758368	Rps14	18.89414522001135
chr6	91210455	91212955	1.086048988773753	32.971960644667774	17.029004816720764	4.025499540148505	0.9362235785083952	Fbln2	16.28531296603806
chr3	94785992	94788492	0.8044807324250022	26.37756851573421	13.591024624079608	3.923338678327964	0.9408079409259784	Cgn	15.171992708917482
chr12	4841095	4843595	2.2927700874112564	46.16074490253489	24.22675749497307	3.840212819213843	0.9053620738191236	Fkbp1b	14.322513765184318
chr17	45684322	45686822	3.1776988930787584	54.95326774111296	29.065483317095858	3.7434419695939463	0.8906710458446192	Mrpl14	13.39332229850537
chrX	106185100	106187600	9.774440898963777	0.0	4.887220449481888	-3.429541102649988	1.0	Pgk1	0.09281224050300134
chr8	57509907	57512407	9.774440898963777	0.0	4.887220449481888	-3.429541102649988	1.0	Hmgb2	0.09281224050300134
chr11	101440298	101442798	9.693992825721276	0.0	4.846996412860638	-3.4187287088760665	1.0	Rpl27	0.09351044238544766
chrX	36326353	36328853	2.614562380381257	37.368222063956814	19.99139222216904	3.4080190198258	0.8692155928249012	Lonrf3	10.614901065813067
chr4	111413006	111415506	1.2067210986375032	21.98130709644518	11.594014097541342	3.3804846477455923	0.8959186103721054	Bend5	10.414232732280729
chr1	91413538	91416038	8.94984814822815	0.0	4.474924074114075	-3.3146745078201127	1.0	Hes6	0.10050404640377132
chr13	34129854	34132354	8.849288056675023	96.7177512243588	52.783519640516914	3.3105293132251634	0.8323475183742339	Tubb2b	9.921300977498964
chr18	9210856	9213356	4.102851735367511	43.96261419289036	24.032732964128936	3.1393502888417983	0.8292806839117551	Fzd8	8.811271917084639
chr2	180497976	180500476	2.192209995858131	26.37756851573421	14.284889255796172	3.100366856369824	0.8465364374477996	Ntsr1	8.57636826877192
chr7	25297486	25299986	3.0972508198362583	32.971960644667774	18.034605732252015	3.0516163662218188	0.8282606858270641	Pafah1b3	8.291403709091313
chr9	121838961	121841461	0.7441446774931271	13.188784257867107	6.966464467680117	3.024159357476779	0.8931818742569525	Ccdc13	8.13509592464586
chr13	54787377	54789877	4.6659882480650126	43.96261419289036	24.314301220477688	2.988326403910596	0.8080969629456066	Tspan17	7.935529024128407
chr6	89641988	89644488	2.855906600108758	28.57569922537873	15.715802912743746	2.939270265652657	0.8182780341567569	Txnrd3	7.670232267696665
chr4	72199348	72201848	18.38238473591129	147.2747575461827	82.82857114104701	2.935455022172304	0.7780671031423646	C630043F03Rik	7.649974942013311
chr7	127260209	127262709	6.395621822778767	0.0	3.197810911389384	-2.8866714540077965	1.0	Dctpp1	0.13521513457055984
chr10	127288774	127291274	14.15886089068004	101.11401264364784	57.63643676716394	2.751947602621213	0.7543418419865524	Ddit3	6.736258969592465
chr17	33522204	33524704	1.2469451352587533	13.188784257867107	7.21786469656293	2.6587141767130293	0.8272418246004895	Adamts10	6.31469991644151
chr6	82773954	82776454	5.309572834005015	0.0	2.6547864170025077	-2.657542336250096	1.0	Hk2	0.15848933458863773
chr7	19506395	19508895	5.309572834005015	0.0	2.6547864170025077	-2.657542336250096	1.0	Trappc6a	0.15848933458863773
chr7	126693401	126695901	5.128564669209389	0.0	2.5642823346046946	-2.6155492293675326	1.0	Bola2	0.16317034313501078
chr7	19147722	19150222	5.028004577656263	0.0	2.514002288828132	-2.591680512516275	1.0	Snrpd2	0.16589237568044582
chrX	136031367	136033867	0.3620163295912509	2.198130709644518	1.2800735196178843	2.56938771986969	0.7171909862651353	Arxes1	5.935574688537674
chr18	37969274	37971774	3.0972508198362583	21.98130709644518	12.53927895814072	2.487732738225728	0.7529960988845001	Fchsd1	5.608957837090286
chr10	80854709	80857209	3.41904311280626	21.98130709644518	12.70017510462572	2.3786549443584284	0.7307877187015351	Lsm7	5.200516607282245
chr8	57487360	57489860	6.817974207301893	39.56635277360133	23.192163490451613	2.3754168689450403	0.7060225015182863	Sap30	5.188857330293166
chr3	89394276	89396776	2.172097977547506	15.386914967511627	8.779506472529567	2.369035037625941	0.752594524038015	Zbtb7b	5.1659548612622315
chr15	79345541	79348041	5.390020907247514	30.77382993502325	18.08192542113538	2.313946442662653	0.7019111194349198	Maff	4.9724140806778285
chr10	128192457	128194957	2.192209995858131	13.188784257867107	7.690497126862619	2.152123513967704	0.7149456062858638	Gls2	4.444815433908468
chr15	99723618	99726118	11.906314839890031	52.75513703146844	32.33072593567924	2.058325505853236	0.6317337611417325	Cox14	4.165026012330449
chr17	25715171	25717671	4.605652193133137	21.98130709644518	13.29347964478916	2.0355067165992367	0.653540508866053	Gng13	4.099666961963325
chr10	110918177	110920677	2.514002288828132	13.188784257867107	7.85139327334762	2.01356394364254	0.6798017624002892	Csrp2	4.03778458055554
chr2	155234533	155237033	2.7151224719343823	13.188784257867107	7.951953364900745	1.933269303556895	0.6585590549463349	Dynlrb1	3.819196908057602
chr9	106427454	106429954	1.6089614648500044	8.792522838578073	5.200742151714039	1.908204952629953	0.690628487643878	Rpl29	3.7534179674597334
chr5	34658379	34660879	12.067210986375033	43.96261419289036	28.014912589632697	1.7827746675320555	0.5692575892297923	Grk4	3.44087305544941
chr8	72132975	72135475	1.9508657761306305	8.792522838578073	5.371694307354352	1.7305422884504211	0.636824870421291	Tpm4	3.3185253351030672
chr10	81266434	81268934	3.70061136915501	13.188784257867107	8.444697813511059	1.5938306664258344	0.5617828546529832	Mrpl54	3.0184976258562104
chr8	84249219	84251719	1.5888494465393792	4.396261419289036	2.992555432914208	1.4625209954810479	0.4690659932096472	D8Ertd738e	2.7558951399871603
chr7	45123939	45126439	5.993381456566266	13.188784257867107	9.591082857216689	1.020688875015145	0.3751089896948785	Rps11	2.028887505420556
chr2	39005124	39007624	4.042515680435636	8.792522838578073	6.417519259506854	0.957536922785352	0.3700812546145319	Rpl35	1.9419915492919344
chr11	69836514	69839014	11.34317832719253	21.98130709644518	16.662242711818855	0.8967469242918955	0.3192285982518673	Tmem256	1.8618630053992182
chr10	59951270	59953770	16.652751161197546	30.77382993502325	23.7132905481104	0.8479459558492685	0.2977460834711306	Ddit4	1.7999364317141229
chr17	46031877	46034377	4.726324302996888	8.792522838578073	6.75942357078748	0.7740712100752449	0.3007799772420141	Vegfa	1.7100887620795644
chr15	83724521	83727021	2.654786417002508	4.396261419289036	3.525523918145772	0.725535185886887	0.2469810222139191	Scube1	1.6535139143516917
chr11	115187359	115189859	4.967668522724389	8.792522838578073	6.88009568065123	0.7145131853340294	0.2779651979703024	Nat9	1.6409294184636687
chr8	70510301	70512801	2.855906600108758	4.396261419289036	3.626084009698897	0.6205634983620382	0.212399218421333	Uba52	1.5374755824637913
chr10	75559830	75562330	1.468177336675629	2.198130709644518	1.8331540231600736	0.5790062148122953	0.1990976654843663	Lrrc75b	1.4938198921453698
chr10	75515551	75518051	6.757638152370018	4.396261419289036	5.576949785829527	-0.5236572436584803	0.211708624226903	Snrpd3	0.6956062287644129
chrX	155215949	155218449	6.1945016396725165	8.792522838578073	7.493512239125295	0.4447858323976916	0.1733513682236154	Sat1	1.3611120448676157
chr10	31445421	31447921	3.278258984631884	4.396261419289036	3.837260201960461	0.4222311605492073	0.1456771727502299	Tpd52l1	1.3399982908530883
chr2	29252505	29255005	3.559827240980635	4.396261419289036	3.978044330134836	0.30370083346263654	0.1051313294791828	6530402F18Rik	1.2343066265802354
chr2	29252506	29255006	3.559827240980635	4.396261419289036	3.978044330134836	0.30370083346263654	0.1051313294791828	6530402F18Rik	1.2343066265802354
chr10	80290453	80292953	5.470468980490015	4.396261419289036	4.933365199889526	-0.2619100420978149	0.1088716847097629	Rps15	0.8339830444377422
chr15	75747422	75749922	14.76222143999879	17.585045677156145	16.173633558577468	0.2376713594145982	0.0872662357204299	Mafa	1.1790879697955552
chr9	35569898	35572398	5.309572834005015	4.396261419289036	4.852917126647025	-0.225582095603583	0.094099218148714	Hyls1	0.8552498816094573
chr5	110839277	110841777	8.004583287628773	8.792522838578073	8.398553063103423	0.1210210749874381	0.0469092440703197	Hscb	1.0875042770754129
chr18	67341564	67344064	4.082739717056886	4.396261419289036	4.239500568172961	0.10648817161125321	0.0369762543005465	Cidea	1.0766043589152563
