chr	start	end	gene	raw_count	count
chr7	45015863	45018363	Scaf1	1423	5.729902756664672
chr7	45333280	45335780	Trpm4	914	3.680345129719965
chr7	74554280	74556780	Slco3a1	822	3.3098946352623755
chr7	84086002	84088502	Cemip	1364	5.4923312439146965
chr7	89630392	89632892	Me3	735	2.959577319851394
chr7	97079586	97082086	Gab2	1031	4.151461519410595
chr7	99827917	99830417	Neu3	501	2.017344540470134
chr7	126200001	126202501	Xpo6	776	3.1246693880335807
chr7	128521616	128524116	Bag3	1392	5.605077046575702
chr7	134937930	134940430	Insyn2a	694	2.7944852516692076
chr7	142095343	142097843	Dusp8	1393	5.609103682385023
chr7	142387538	142390038	Ctsd	1615	6.503016832054424
chr8	54075606	54078106	Vegfc	312	1.2563103725083469
chr8	90347843	90350343	Tox3	1278	5.1460405643130365
chr8	105496402	105498902	Zdhhc1	629	2.532753924063302
chr8	105878881	105881381	Edc4	749	3.015950221181897
chr8	105965597	105968097	Slc12a4	1419	5.713796213427385
chr8	117156135	117158635	Gan	520	2.093850620847245
chr8	122550829	122553329	Piezo1	921	3.7085315803852166
chr8	128356604	128359104	Nrp1	1258	5.065507848126604
chr9	3530778	3533278	Gucy1a2	709	2.854884788809032
chr9	14381007	14383507	Endod1	709	2.854884788809032
chr9	27297204	27299704	Igsf9b	525	2.113983799893853
chr9	34483894	34486394	Kirrel3	565	2.275049232266718
chr9	35419128	35421628	Cdon	636	2.5609403747285535
chr9	37255238	37257738	Slc37a2	893	3.595785777724211
chr9	37432746	37435246	Robo3	701	2.822671702334459
chr9	51763337	51765837	Arhgap20	711	2.862938060427675
chr9	59537540	59540040	Hexa	1700	6.845280875846762
chr9	75683556	75686056	Scg3	574	2.3112889545506126
chr9	86880154	86882654	Snap91	533	2.146196886368426
chr9	90161069	90163569	Adamts7	1256	5.05745457650796
chr9	108824320	108826820	Celsr3	907	3.652158679054714
chrX	71048240	71050740	Mamld1	655	2.6374464551056644
chrX	129747742	129750242	Diaph2	470	1.8925188303811638
chrX	133688487	133690987	Pcdh19	751	3.0240034928005404
chrX	151342175	151344675	Fam120c	806	3.2454684623132297
