chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation
chr11	102088015	102090515	1.3601119902746337	0.0	0.6800559951373168		1.0
chr11	114763388	114765888	3.86487268523584	0.0	1.93243634261792		1.0
chr11	118401592	118404092	0.4578594818746291	0.0	0.22892974093731455		1.0
chr11	120726781	120729281	3.353147381964196	0.0	1.676573690982098		1.0
chr12	79007127	79009627	0.9157189637492584	0.0	0.4578594818746292		1.0
chr12	79295804	79298304	3.541677756853749	0.0	1.7708388784268745		1.0
chr12	111907610	111910110	3.151150551725389	0.0	1.5755752758626944		1.0
chr12	112718455	112720955	0.8349202316537355	0.0	0.41746011582686776		1.0
chr13	12106445	12108945	2.208498677277623	0.0	1.1042493386388115		1.0
chr13	55513176	55515676	3.7167416763940486	0.0	1.8583708381970243		1.0
chr13	74007407	74009907	1.6967733740059787	0.0	0.8483866870029894		1.0
chr13	74808310	74810810	0.0942651874447765	0.0	0.04713259372238825		1.0
chr13	76382535	76385035	1.2389138921313494	0.0	0.6194569460656747		1.0
chr13	94055796	94058296	1.9930353916895625	0.0	0.9965176958447812		1.0
chr13	102691558	102694058	1.0638499725910502	0.0	0.5319249862955251		1.0
chr14	24013991	24016491	1.3870449009731414	0.0	0.6935224504865707		1.0
chr14	31216446	31218946	0.9695847851462736	0.0	0.4847923925731368		1.0
chr14	54577058	54579558	3.47434548010748	0.0	1.73717274005374		1.0
chr14	54912632	54915132	1.5082429991164257	0.0	0.7541214995582128		1.0
chr14	55488651	55491151	1.7910385614507554	0.0	0.8955192807253777		1.0
chr14	63543482	63545982	1.6294410972597098	0.0	0.8147205486298549		1.0
chr14	70888120	70890620	2.2354315879761306	0.0	1.1177157939880653		1.0
chr14	77034772	77037272	1.144648704686573	0.0	0.5723243523432865		1.0
chr15	32242810	32245310	3.218482828471658	0.0	1.609241414235829		1.0
chr15	39196261	39198761	0.5655911246686596	0.0	0.2827955623343298		1.0
chr15	64921796	64924296	1.0638499725910502	0.0	0.5319249862955251		1.0
chr15	72809824	72812324	3.7302081317433022	0.0	1.8651040658716511		1.0
chr15	79106898	79109398	2.343163230770161	0.0	1.1715816153850804		1.0
chr15	79658456	79660956	2.814489167994044	0.0	1.407244583997022		1.0
chr15	84667620	84670120	1.7102398293552326	0.0	0.8551199146776163		1.0
chr15	91671175	91673675	3.205016373122404	0.0	1.602508186561202		1.0
chr15	103501034	103503534	4.32273216711047	0.0	2.161366083555235		1.0
chr15	103537503	103540003	2.033434757737324	0.0	1.016717378868662		1.0
chr16	4637941	4640441	2.343163230770161	0.0	1.1715816153850804		1.0
chr16	5145109	5147609	2.154632855880608	0.0	1.077316427940304		1.0
chr16	35768856	35771356	1.3735784456238875	0.0	0.6867892228119438		1.0
chr16	35936470	35938970	2.289297409373146	0.0	1.144648704686573		1.0
chr16	74411325	74413825	1.7237062847044862	0.0	0.8618531423522431		1.0
chr16	90384013	90386513	2.7740898019462827	0.0	1.3870449009731414		1.0
chr16	97462407	97464907	1.8314379274985169	0.0	0.9157189637492584		1.0
chr17	22422222	22424722	1.0907828832895576	0.0	0.5453914416447788		1.0
chr17	32534558	32537058	2.558626516358222	0.0	1.279313258179111		1.0
chr17	32809431	32811931	1.333179079576126	0.0	0.666589539788063		1.0
chr17	32916842	32919342	1.73717274005374	0.0	0.86858637002687		1.0
chr17	36120965	36123465	2.033434757737324	0.0	1.016717378868662		1.0
chr17	43566098	43568598	1.400511356322395	0.0	0.7002556781611975		1.0
chr17	45553703	45556203	0.3770607497791063	0.0	0.18853037488955315		1.0
chr17	46282526	46285026	1.5755752758626944	0.0	0.7877876379313472		1.0
chr17	46545888	46548388	0.8214537763044817	0.0	0.41072688815224084		1.0
chr17	78906492	78908992	1.7775721061015015	0.0	0.8887860530507508		1.0
chr17	83631395	83633895	1.0369170618925423	0.0	0.5184585309462711		1.0
chr18	9210163	9212663	3.218482828471658	0.0	1.609241414235829		1.0
chr18	23413135	23415635	1.211980981432842	0.0	0.605990490716421		1.0
chr18	24706623	24709123	0.4174601158268677	0.0	0.20873005791343385		1.0
chr18	72350569	72353069	1.0369170618925423	0.0	0.5184585309462711		1.0
chr18	79108891	79111391	3.016485998232851	0.0	1.5082429991164255		1.0
chr19	5118060	5120560	1.4678436330686642	0.0	0.7339218165343321		1.0
chr19	23447942	23450442	1.9122366595940397	0.0	0.9561183297970198		1.0
chr19	31764533	31767033	0.4309265711761215	0.0	0.21546328558806074		1.0
chr19	34640243	34642743	2.033434757737324	0.0	1.016717378868662		1.0
chr19	60753987	60756487	4.080335970823901	0.0	2.0401679854119505		1.0
chr2	24762652	24765152	1.2523803474806032	0.0	0.6261901737403016		1.0
chr2	25397351	25399851	1.3870449009731414	0.0	0.6935224504865707		1.0
chr2	27027498	27029998	2.868354989391059	0.0	1.4341774946955295		1.0
chr2	27884425	27886925	3.64940939964778	0.0	1.82470469982389		1.0
chr2	69585565	69588065	2.6394252484537444	0.0	1.3197126242268722		1.0
chr2	71979240	71981740	0.942651874447766	0.0	0.471325937223883		1.0
chr2	91455511	91458011	1.6967733740059787	0.0	0.8483866870029894		1.0
chr2	92024002	92026502	2.1007670344835927	0.0	1.0503835172417963		1.0
chr2	104711669	104714169	1.3735784456238875	0.0	0.6867892228119438		1.0
chr2	113216596	113219096	2.450894873564192	0.0	1.225447436782096		1.0
chr2	118777719	118780219	3.4339461140597187	0.0	1.7169730570298594		1.0
chr2	121270907	121273407	3.501278390805988	0.0	1.750639195402994		1.0
chr2	129590835	129593335	1.8449043828477705	0.0	0.9224521914238852		1.0
chr2	146219921	146222421	0.7271885888597052	0.0	0.3635942944298526		1.0
chr2	148443063	148445563	1.211980981432842	0.0	0.605990490716421		1.0
chr2	152103516	152106016	1.4543771777194103	0.0	0.7271885888597052		1.0
chr2	152960485	152962985	1.669840463307471	0.0	0.8349202316537355		1.0
chr2	164443387	164445887	0.6329234014149285	0.0	0.31646170070746427		1.0
chr2	165234353	165236853	3.299281560567181	0.0	1.6496407802835904		1.0
chr2	168281236	168283736	2.289297409373146	0.0	1.144648704686573		1.0
chr2	180587245	180589745	2.531693605659714	0.0	1.265846802829857		1.0
chr2	181362928	181365428	2.545160061008968	0.0	1.272580030504484		1.0
chr3	25143761	25146261	2.868354989391059	0.0	1.4341774946955295		1.0
chr3	32815546	32818046	1.4947765437671716	0.0	0.7473882718835858		1.0
chr3	54753582	54756082	1.6833069186567249	0.0	0.8416534593283624		1.0
chr3	54915387	54917887	1.8314379274985169	0.0	0.9157189637492584		1.0
chr3	84039675	84042175	3.016485998232851	0.0	1.5082429991164255		1.0
chr3	89912696	89915196	1.4678436330686642	0.0	0.7339218165343321		1.0
chr3	90389438	90391938	1.9526360256418007	0.0	0.9763180128209004		1.0
chr3	96179151	96181651	1.7641056507522477	0.0	0.8820528253761238		1.0
chr3	105452455	105454955	1.4947765437671716	0.0	0.7473882718835858		1.0
chr3	108086151	108088651	0.4443930265253754	0.0	0.2221965132626877		1.0
chr3	123235649	123238149	1.4813100884179178	0.0	0.7406550442089589		1.0
chr3	124318855	124321355	0.9157189637492584	0.0	0.4578594818746292		1.0
chr3	137619612	137622112	0.5251917586208982	0.0	0.2625958793104491		1.0
chr3	154661859	154664359	2.0199683023880697	0.0	1.0099841511940348		1.0
chr4	43056953	43059453	1.3197126242268722	0.0	0.6598563121134361		1.0
chr4	46649709	46652209	1.5351759098149331	0.0	0.7675879549074666		1.0
chr4	59579563	59582063	2.437428418214937	0.0	1.2187142091074685		1.0
chr4	63212004	63214504	0.7945208656059741	0.0	0.39726043280298706		1.0
chr4	98817037	98819537	2.208498677277623	0.0	1.1042493386388115		1.0
chr4	108095945	108098445	1.211980981432842	0.0	0.605990490716421		1.0
chr4	115826092	115828592	3.0299524535821045	0.0	1.5149762267910523		1.0
chr4	116150838	116153338	1.1311822493373191	0.0	0.5655911246686596		1.0
chr4	124861671	124864171	2.9087543554388207	0.0	1.4543771777194103		1.0
chr4	127167204	127169704	2.1815657665791157	0.0	1.0907828832895579		1.0
chr4	128805545	128808045	2.033434757737324	0.0	1.016717378868662		1.0
chr4	129134999	129137499	1.73717274005374	0.0	0.86858637002687		1.0
chr4	155692342	155694842	1.9661024809910543	0.0	0.9830512404955272		1.0
chr5	3802425	3804925	3.056885364280612	0.0	1.528442682140306		1.0
chr5	21370642	21373142	2.1680993112298617	0.0	1.0840496556149308		1.0
chr5	22344202	22346702	1.333179079576126	0.0	0.666589539788063		1.0
chr5	30812641	30815141	1.871837293546278	0.0	0.935918646773139		1.0
chr5	88884486	88886986	1.7910385614507554	0.0	0.8955192807253777		1.0
chr5	96371955	96374455	1.7775721061015015	0.0	0.8887860530507508		1.0
chr5	105293198	105295698	1.615974641910456	0.0	0.807987320955228		1.0
chr5	113015291	113017791	3.218482828471658	0.0	1.609241414235829		1.0
chr5	120503125	120505625	0.8349202316537355	0.0	0.41746011582686776		1.0
chr5	121218219	121220719	1.7641056507522477	0.0	0.8820528253761238		1.0
chr5	132542844	132545344	2.9760866321850896	0.0	1.4880433160925448		1.0
chr5	136170213	136172713	1.9930353916895625	0.0	0.9965176958447812		1.0
chr5	138996870	138999370	1.9930353916895625	0.0	0.9965176958447812		1.0
chr5	139905943	139908443	3.1107511856776275	0.0	1.5553755928388138		1.0
chr6	3399072	3401572	1.211980981432842	0.0	0.605990490716421		1.0
chr6	8192117	8194617	0.605990490716421	0.0	0.3029952453582105		1.0
chr6	23132486	23134986	0.9157189637492584	0.0	0.4578594818746292		1.0
chr6	37299684	37302184	0.4309265711761215	0.0	0.21546328558806074		1.0
chr6	38636742	38639242	1.1311822493373191	0.0	0.5655911246686596		1.0
chr6	55449978	55452478	3.299281560567181	0.0	1.6496407802835904		1.0
chr6	56651987	56654487	0.9830512404955272	0.0	0.4915256202477636		1.0
chr6	83163920	83166420	2.7606233465970287	0.0	1.3803116732985143		1.0
chr6	85069013	85071513	2.558626516358222	0.0	1.279313258179111		1.0
chr6	90484427	90486927	1.73717274005374	0.0	0.86858637002687		1.0
chr6	116673452	116675952	1.9257031149432933	0.0	0.9628515574716466		1.0
chr6	121243906	121246406	1.6429075526089634	0.0	0.8214537763044817		1.0
chr7	16127826	16130326	4.14766824757017	0.0	2.073834123785085		1.0
chr7	31126503	31129003	1.8179714721492628	0.0	0.9089857360746314		1.0
chr7	45333280	45335780	2.6259587931044908	0.0	1.3129793965522454		1.0
chr7	57417692	57420192	0.9695847851462736	0.0	0.4847923925731368		1.0
chr7	74554280	74556780	3.837939774537333	0.0	1.9189698872686665		1.0
chr7	78737512	78740012	1.023450606543289	0.0	0.5117253032716444		1.0
chr7	83582927	83585427	1.4947765437671716	0.0	0.7473882718835858		1.0
chr7	84086002	84088502	3.056885364280612	0.0	1.528442682140306		1.0
chr7	89630392	89632892	0.7406550442089589	0.0	0.37032752210447945		1.0
chr7	97079586	97082086	0.942651874447766	0.0	0.471325937223883		1.0
chr7	99827917	99830417	1.4947765437671716	0.0	0.7473882718835858		1.0
chr7	101315086	101317586	2.208498677277623	0.0	1.1042493386388115		1.0
chr7	105648827	105651327	1.3870449009731414	0.0	0.6935224504865707		1.0
chr7	110625661	110628161	2.9895530875343432	0.0	1.4947765437671716		1.0
chr7	126200001	126202501	2.962620176835836	0.0	1.481310088417918		1.0
chr7	126246862	126249362	2.747156891247775	0.0	1.3735784456238875		1.0
chr7	134937930	134940430	2.397029052167176	0.0	1.198514526083588		1.0
chr7	140955487	140957987	2.1680993112298617	0.0	1.0840496556149308		1.0
chr7	141265981	141268481	1.1042493386388117	0.0	0.5521246693194058		1.0
chr7	141443525	141446025	2.0469012130865774	0.0	1.0234506065432887		1.0
chr7	142095343	142097843	2.0469012130865774	0.0	1.0234506065432887		1.0
chr7	142387538	142390038	4.982588479223906	0.0	2.491294239611953		1.0
chr7	143756485	143758985	3.231949283820912	0.0	1.615974641910456		1.0
chr8	3351415	3353915	1.5082429991164257	0.0	0.7541214995582128		1.0
chr8	45410580	45413080	0.8349202316537355	0.0	0.41746011582686776		1.0
chr8	86580186	86582686	0.9561183297970196	0.0	0.4780591648985098		1.0
chr8	90347843	90350343	1.73717274005374	0.0	0.86858637002687		1.0
chr8	95674980	95677480	2.599025882405983	0.0	1.2995129412029915		1.0
chr8	105496402	105498902	0.9965176958447812	0.0	0.4982588479223906		1.0
chr8	105878881	105881381	0.9022525084000044	0.0	0.4511262542000022		1.0
chr8	117156135	117158635	2.5720929717074754	0.0	1.2860464858537377		1.0
chr8	122550829	122553329	2.275830954023892	0.0	1.137915477011946		1.0
chr9	3530778	3533278	0.9830512404955272	0.0	0.4915256202477636		1.0
chr9	14381007	14383507	4.282332801062708	0.0	2.141166400531354		1.0
chr9	27297204	27299704	4.161134702919424	0.0	2.080567351459712		1.0
chr9	34483894	34486394	1.6563740079582172	0.0	0.8281870039791086		1.0
chr9	35419128	35421628	4.107268881522408	0.0	2.053634440761204		1.0
chr9	37255238	37257738	1.7506391954029938	0.0	0.8753195977014969		1.0
chr9	37432746	37435246	1.5621088205134406	0.0	0.7810544102567203		1.0
chr9	51076594	51079094	2.962620176835836	0.0	1.481310088417918		1.0
chr9	51763337	51765837	1.6563740079582172	0.0	0.8281870039791086		1.0
chr9	58249286	58251786	0.5655911246686596	0.0	0.2827955623343298		1.0
chr9	59537540	59540040	2.5047606949612065	0.0	1.2523803474806032		1.0
chr9	75683556	75686056	3.0434189089313586	0.0	1.5217094544656793		1.0
chr9	86880154	86882654	1.5755752758626944	0.0	0.7877876379313472		1.0
chr9	88546020	88548520	0.7541214995582127	0.0	0.37706074977910636		1.0
chr9	90161069	90163569	1.9661024809910543	0.0	0.9830512404955272		1.0
chr9	108824320	108826820	1.3601119902746337	0.0	0.6800559951373168		1.0
chrX	16911274	16913774	0.0942651874447765	0.0	0.04713259372238825		1.0
chrX	48208378	48210878	2.3296967754209077	0.0	1.1648483877104538		1.0
chrX	58020700	58023200	0.1077316427940303	0.0	0.05386582139701515		1.0
chrX	82946870	82949370	0.0269329106985075	0.0	0.01346645534925375		1.0
chrX	103821483	103823983	1.804505016800009	0.0	0.9022525084000045		1.0
chrX	129747742	129750242	1.198514526083588	0.0	0.599257263041794		1.0
chrX	133688487	133690987	3.407013203361211	0.0	1.7035066016806055		1.0
chrX	141473576	141476076	0.6733227674626899	0.0	0.33666138373134497		1.0
chrX	151342175	151344675	1.265846802829857	0.0	0.6329234014149285		1.0
chrX	168793099	168795599	1.1042493386388117	0.0	0.5521246693194058		1.0
