chr	start	end	gene	raw_count	count
chr14	55488651	55491151	Carmil3	143	2.112898708788391
chr14	63543482	63545982	Mtmr9	96	1.4184494828229757
chr14	70888120	70890620	Gfra2	309	4.565634272836453
chr14	77034772	77037272	Ccdc122	27	0.3989389170439619
chr15	32242810	32245310	Sema5a	263	3.8859605623171105
chr15	39196261	39198761	Rims2	107	1.580980152729775
chr15	64921796	64924296	Adcy8	26	0.38416340159788925
chr15	72809824	72812324	Peg13	274	4.04849123222391
chr15	79106898	79109398	Micall1	84	1.2411432974701038
chr15	79658456	79660956	Fam227a	162	2.3936335022637714
chr15	84667620	84670120	Prr5	113	1.669633245406211
chr15	91671175	91673675	Lrrk2	232	3.427919583488858
chr15	98870704	98873204	Kmt2d	384	5.673797931291903
chr15	103501034	103503534	Pde1b	402	5.93975720932121
chr15	103537503	103540003	Ppp1r1a	87	1.2854698438083216
chr16	4637941	4640441	Vasn	157	2.3197559250334083
chr16	5145109	5147609	Sec14l5	177	2.6152662339548614
chr16	35768856	35771356	Slc49a4	132	1.9503680388815916
chr16	35936470	35938970	Parp9	96	1.4184494828229757
chr16	74411325	74413825	Robo2	256	3.782531954194602
chr16	90384013	90386513	Hunk	83	1.226367782024031
chr16	97462407	97464907	Mx1	220	3.250613398135986
chr17	22422222	22424722	Zfp946	105	1.5514291218376297
chr17	26939253	26941753	Syngap1	470	6.944492259654152
chr17	32534558	32537058	Cyp4f16	193	2.851674481092024
chr17	32809431	32811931	Zfp811	20	0.29551030892145325
chr17	32916842	32919342	Cyp4f14	67	0.9899595348868685
chr17	36120965	36123465	H2-T10	61	0.9013064422104324
chr17	43566098	43568598	Pla2g7	74	1.093388143009377
chr17	45553703	45556203	Nfkbie	233	3.4426950989349305
chr17	46282526	46285026	Tjap1	33	0.4875920097203979
chr17	46545888	46548388	Cul9	100	1.4775515446072665
chr17	78906492	78908992	Sult6b1	61	0.9013064422104324
chr17	83631395	83633895	Kcng3	40	0.5910206178429065
chr18	9210163	9212663	Fzd8	150	2.2163273169108995
chr18	23413135	23415635	Dtna	28	0.4137144324900346
chr18	24706623	24709123	Fhod3	204	3.0142051509988232
chr18	72350569	72353069	Dcc	0	0.0
chr18	79108891	79111391	Setbp1	222	3.2801644290281313
chr19	4876668	4879168	Zdhhc24	385	5.688573446737975
chr19	5118060	5120560	Klc2	97	1.4332249982690484
chr19	23447942	23450442	Mamdc2	28	0.4137144324900346
chr19	31764533	31767033	Prkg1	33	0.4875920097203979
chr19	34640243	34642743	Ifit1bl2	66	0.9751840194407958
chr19	60753987	60756487	Nanos1	375	5.540818292277248
chr2	24762652	24765152	Cacna1b	79	1.1672657202397405
chr2	25397351	25399851	Npdc1	165	2.4379600486019894
chr2	27027498	27029998	Slc2a6	208	3.073307212783114
chr2	27884425	27886925	Col5a1	306	4.521307726498235
chr2	29252505	29255005	Ntng2	268	3.959838139547474
chr2	69585565	69588065	Lrp2	109	1.6105311836219203
chr2	71979240	71981740	Rapgef4	22	0.3250613398135986
chr2	91455511	91458011	Lrp4	156	2.3049804095873356
chr2	92024002	92026502	Creb3l1	147	2.1720007705726814
chr2	104711669	104714169	Tcp11l1	170	2.511837625832353
chr2	113216596	113219096	Ryr3	79	1.1672657202397405
chr2	118777719	118780219	Disp2	272	4.018940201331764
chr2	121270907	121273407	Trp53bp1	131	1.935592523435519
chr2	129590835	129593335	Sirpa	210	3.1028582436752594
chr2	130397074	130399574	Cpxm1	129	1.9060414925433735
chr2	146219921	146222421	Insm1	214	3.16196030545955
chr2	148443063	148445563	Cd93	72	1.0638371121172319
chr2	152103516	152106016	Srxn1	164	2.4231845331559168
chr2	152960485	152962985	Ttll9	20	0.29551030892145325
chr2	160366565	160369065	Mafb	747	11.03731003821628
chr2	164443387	164445887	Sdc4	40	0.5910206178429065
chr2	165234353	165236853	Cdh22	194	2.8664499965380967
chr2	168281236	168283736	Kcng1	100	1.4775515446072665
chr2	180587245	180589745	Ogfr	211	3.117633759121332
chr2	181362928	181365428	Zgpat	210	3.1028582436752594
chr3	25143761	25146261	Naaladl2	80	1.182041235685813
chr3	32815546	32818046	Usp13	99	1.4627760291611938
chr3	54753582	54756082	Smad9	56	0.8274288649800692
chr3	54915387	54917887	Sertm1	186	2.7482458729695156
chr3	84039675	84042175	Tmem131l	176	2.6004907185087887
chr3	89912696	89915196	Il6ra	76	1.1229391739015224
chr3	90389438	90391938	Slc27a3	234	3.4574706143810032
chr3	93553080	93555580	S100a10	137	2.024245616111955
chr3	96179151	96181651	Sv2a	14	0.2068572162450173
chr3	100488824	100491324	Tent5c	228	3.3688175217045675
chr3	105452455	105454955	Kcnd3os	63	0.9308574731025778
chr3	108086151	108088651	Ampd2	26	0.38416340159788925
chr3	123235649	123238149	Synpo2	106	1.5662046372837024
chr3	124318855	124321355	Tram1l1	46	0.6796737105193426
chr3	137619612	137622112	Ddit4l	87	1.2854698438083216
chr3	154661859	154664359	Erich3	147	2.1720007705726814
chr4	43056953	43059453	Unc13b	90	1.3297963901465397
chr4	46649709	46652209	Tbc1d2	128	1.891265977097301
chr4	59579563	59582063	Hsdl2	351	5.186205921571505
chr4	63212004	63214504	Col27a1	88	1.3002453592543943
chr4	98817037	98819537	Kank4	50	0.7387757723036332
chr4	108095945	108098445	Podn	42	0.6205716487350519
chr4	115826092	115828592	Mob3c	247	3.649552315179948
chr4	116150838	116153338	Lurap1	151	2.231102832356972
chr4	124861671	124864171	Maneal	152	2.245878347803045
chr4	127167204	127169704	Dlgap3	79	1.1672657202397405
chr4	128805545	128808045	Zfp362	104	1.536653606391557
chr4	129134999	129137499	Fndc5	48	0.7092247414114878
chr4	155692342	155694842	Fndc10	204	3.0142051509988232
chr4	155837680	155840180	Mxra8	211	3.117633759121332
chr5	3802425	3804925	Ankib1	56	0.8274288649800692
chr5	21370642	21373142	Fgl2	119	1.758286338082647
chr5	22344202	22346702	Reln	40	0.5910206178429065
chr5	23432441	23434941	Kmt2e	330	4.875920097203979
chr5	30812641	30815141	Mapre3	352	5.200981437017577
chr5	88884486	88886986	Slc4a4	62	0.9160819576565051
chr5	96371955	96374455	Fras1	156	2.3049804095873356
chr5	105293198	105295698	Gbp6	72	1.0638371121172319
chr5	113015291	113017791	Grk3	169	2.4970621103862802
chr5	120503125	120505625	Plbd2	139	2.0537966470041003
chr5	121218219	121220719	Hectd4	258	3.812082985086747
chr5	132542844	132545344	Auts2	122	1.8026128844208649
chr5	136170213	136172713	Orai2	402	5.93975720932121
chr5	138996870	138999370	Pdgfa	120	1.7730618535287197
chr5	139905943	139908443	Elfn1	262	3.871185046871038
chr6	3399072	3401572	Samd9l	33	0.4875920097203979
chr6	8192117	8194617	Col28a1	43	0.6353471641811246
chr6	23132486	23134986	Aass	94	1.3888984519308303
chr6	37299684	37302184	Dgki	216	3.191511336351695
chr6	38636742	38639242	Klrg2	43	0.6353471641811246
chr6	55449978	55452478	Adcyap1r1	100	1.4775515446072665
chr6	56651987	56654487	Pde1c	71	1.0490615966711592
chr6	83163920	83166420	Dctn1	169	2.4970621103862802
chr6	85069013	85071513	Exoc6b	127	1.8764904616512283
chr6	90484427	90486927	Aldh1l1	108	1.5957556681758476
chr6	116673452	116675952	Rassf4	36	0.5319185560586159
chr6	121243906	121246406	Usp18	124	1.8321639153130103
chr6	148443889	148446389	Tmtc1	216	3.191511336351695
chr7	16127826	16130326	Slc8a2	122	1.8026128844208649
chr7	31126503	31129003	Scn1b	91	1.3445719055926124
chr7	45015863	45018363	Scaf1	674	9.958697410652976
chr7	45333280	45335780	Trpm4	60	0.8865309267643599
chr7	57417692	57420192	Gabrb3	64	0.9456329885486505
chr7	74554280	74556780	Slco3a1	229	3.3835930371506397
chr7	78737512	78740012	Ntrk3	155	2.290204894141263
chr7	80404936	80407436	Furin	118	1.7435108226365743
chr7	83582927	83585427	Tmc3	129	1.9060414925433735
chr7	84086002	84088502	Cemip	444	6.560328858056263
chr7	89630392	89632892	Me3	73	1.0786126275633043
chr7	97079586	97082086	Gab2	100	1.4775515446072665
chr7	99827917	99830417	Neu3	109	1.6105311836219203
chr7	101315086	101317586	Stard10	151	2.231102832356972
chr7	105648827	105651327	Dnhd1	101	1.492327060053339
chr7	110625661	110628161	Adm	258	3.812082985086747
chr7	126200001	126202501	Xpo6	223	3.294939944474204
chr7	126246862	126249362	Sbk1	77	1.1377146893475951
chr7	128521616	128524116	Bag3	173	2.556164172170571
chr7	134937930	134940430	Insyn2a	189	2.7925724193077333
chr7	140955487	140957987	Ifitm2	104	1.536653606391557
chr7	141265981	141268481	Irf7	51	0.7535512877497058
chr7	141443525	141446025	Pidd1	45	0.6648981950732699
chr7	142095343	142097843	Dusp8	115	1.6991842762983562
chr7	142387538	142390038	Ctsd	103	1.5218780909454843
chr7	143756485	143758985	Osbpl5	142	2.0981231933423183
chr8	3351415	3353915	Arhgef18	52	0.7683268031957785
chr8	45410580	45413080	Tlr3	24	0.3546123707057439
chr8	54075606	54078106	Vegfc	100	1.4775515446072665
chr8	86580186	86582686	Abcc12	103	1.5218780909454843
chr8	90347843	90350343	Tox3	129	1.9060414925433735
chr8	95674980	95677480	Ndrg4	76	1.1229391739015224
chr8	105496402	105498902	Zdhhc1	64	0.9456329885486505
chr8	105878881	105881381	Edc4	182	2.689143811185225
chr8	105965597	105968097	Slc12a4	243	3.590450253395657
chr8	117156135	117158635	Gan	217	3.206286851797768
chr8	122550829	122553329	Piezo1	229	3.3835930371506397
chr8	128356604	128359104	Nrp1	365	5.393063137816522
chr9	3530778	3533278	Gucy1a2	162	2.3936335022637714
chr9	4795734	4798234	Gria4	45	0.6648981950732699
chr9	14381007	14383507	Endod1	249	3.679103346072093
chr9	27297204	27299704	Igsf9b	541	7.993553856325311
chr9	34483894	34486394	Kirrel3	18	0.26595927802930797
chr9	35419128	35421628	Cdon	363	5.363512106924377
chr9	37255238	37257738	Slc37a2	67	0.9899595348868685
chr9	37432746	37435246	Robo3	224	3.3097154599202767
chr9	51076594	51079094	Layn	371	5.4817162304929585
chr9	51763337	51765837	Arhgap20	86	1.2706943283622492
chr9	58249286	58251786	Pml	47	0.6944492259654151
chr9	59537540	59540040	Hexa	211	3.117633759121332
chr9	75683556	75686056	Scg3	232	3.427919583488858
chr9	86880154	86882654	Snap91	111	1.6400822145140657
chr9	88546020	88548520	Zfp949	30	0.4432654633821799
chr9	90161069	90163569	Adamts7	43	0.6353471641811246
chr9	108824320	108826820	Celsr3	64	0.9456329885486505
chrX	16911274	16913774	Ndp	17	0.25118376258323527
chrX	48208378	48210878	Zdhhc9	117	1.7287353071905016
chrX	58020700	58023200	Zic3	16	0.23640824713716263
chrX	71048240	71050740	Mamld1	70	1.0342860812250865
chrX	82946870	82949370	Dmd	4	0.05910206178429066
chrX	103821483	103823983	Slc16a2	31	0.45804097882825257
chrX	129747742	129750242	Diaph2	177	2.6152662339548614
chrX	133688487	133690987	Pcdh19	312	4.609960819174671
chrX	141473576	141476076	Col4a6	125	1.846939430759083
chrX	151342175	151344675	Fam120c	113	1.669633245406211
chrX	168793099	168795599	Arhgap6	4	0.05910206178429066
