chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr7	141265981	141268481	0.7535512877497058	11.058098000913928	5.905824644331817	2.7816508277194303	0.872405407689689	Col27a1	6.876387411735087
chr7	141443525	141446025	0.6648981950732699	10.35723263465882	5.511065414866045	2.770105475287718	0.8793521497168745	Col28a1	6.821577840775424
chr9	34483894	34486394	0.2659592780293079	7.631645099222289	3.9488021886257982	2.7694045493497352	0.93264811319357	Col4a6	6.81826441736656
chr17	36120965	36123465	0.9013064422104324	11.914711226336838	6.408008834273635	2.7639524035111176	0.8593468789571982	Col5a1	6.792545872469865
chr7	45015863	45018363	9.958697410652976	71.02102378051762	40.4898605955853	2.716341782938696	0.7540446604615183	Cpm	6.572042377089984
chr16	35768856	35771356	1.950368038881592	18.37824738180061	10.1643077103411	2.715471258159292	0.8081159982103552	Cpxm1	6.568077991092394
chr3	89912696	89915196	1.1229391739015224	12.693450522175848	6.908194848038685	2.6893510865119605	0.8374482482612173	Creb3l1	6.450232154796091
chr4	98817037	98819537	0.7387757723036332	10.045736916323216	5.392256344313425	2.667345867496782	0.8629932026353435	Cryba1	6.352594217303345
chr1	132314126	132316626	3.516572676165294	27.255875354365315	15.386224015265304	2.645250555440053	0.7714466738118231	Ctsd	6.256043549011459
chr5	30812641	30815141	5.200981437017577	0.0	2.6004907185087887	-2.632496570703228	1.0	Cul9	0.16126479496138596
chr19	23447942	23450442	0.4137144324900346	7.70951902880619	4.061616730648112	2.623102322135848	0.8981404549158389	Cyp4f14	6.1607343241631565
chr2	180587245	180589745	3.117633759121332	24.29666603017708	13.707149894649206	2.619059836700085	0.7725541937541408	Cyp4f16	6.1434958789475145
chr3	54753582	54756082	0.8274288649800692	10.201484775491018	5.514456820235544	2.615802822969556	0.8499527891951602	Dcc	6.129642028836614
chr9	58249286	58251786	0.6944492259654151	9.344871550068108	5.019660388016762	2.610027419349369	0.8616541414588034	Dctn1	6.105152867105889
chr2	146219921	146222421	3.16196030545955	24.374539959760984	13.768250132610268	2.6080465558819044	0.7703440687810856	Dcxr	6.096776061625415
chr14	54912632	54915132	1.1081636584554495	11.447467648833433	6.277815653644441	2.561793491799554	0.8234794202961135	Ddit4l	5.904412401242651
chr14	31216446	31218946	1.0490615966711592	11.058098000913928	6.053579798792543	2.5569671010371087	0.8267039286604587	Dgki	5.884692788397936
chr5	96371955	96374455	2.304980409587336	18.06675166346501	10.185866036526171	2.528345452386522	0.7737079595076398	Diaph2	5.769096726913944
chr13	102691558	102694058	1.2411432974701038	11.758963367169036	6.50005333231957	2.509204316579352	0.8090564439988683	Disp2	5.693060047330259
chr8	90347843	90350343	1.9060414925433733	15.49691198719628	8.701476739869825	2.505068788448304	0.7809519522347321	Dlgap3	5.676764089406771
chr3	100488824	100491324	3.3688175217045675	23.751548523089777	13.560183022397172	2.5022040337139013	0.75156548284486	Dmd	5.665502942185726
chr9	86880154	86882654	1.6400822145140657	13.939433395518265	7.789757805016165	2.5004706701932995	0.7894565844578704	Dner	5.658700063728137
chr9	14381007	14383507	3.679103346072093	25.3090271147678	14.494065230419944	2.491253901293978	0.7461648414310679	Dnhd1	5.622664251870627
chr3	93553080	93555580	2.024245616111955	15.49691198719628	8.760578801654116	2.4475487766559905	0.7689370004034723	Dse	5.454884980012013
chr11	99039244	99041744	2.068572162450173	15.49691198719628	8.782742074823226	2.4265565792194725	0.7644730831410864	Dtna	5.3760873506797155
chr17	46545888	46548388	1.4775515446072665	12.304080874256345	6.890816209431805	2.4248818661614706	0.7855767009741361	Dusp14	5.369850287560925
chrX	48208378	48210878	1.7287353071905016	13.004946240511453	7.366840773850977	2.359632083290427	0.765335594964025	Dusp8	5.132394557877035
chr11	4159793	4162293	1.8321639153130105	13.394315888430956	7.613239901871983	2.345522553398697	0.7593450437753172	Dyrk3	5.082444490802043
chr7	45333280	45335780	0.8865309267643599	8.410384395061298	4.648457660912829	2.318517904213792	0.809284930307342	Edc4	4.98819513719889
chr2	29252505	29255005	3.959838139547474	23.67367459350588	13.816756366526675	2.314607643622385	0.71340320155454	Elfn1	4.9746935079936
chr11	77724783	77727283	1.0490615966711592	9.189123690900306	5.1190926437857325	2.3139947199200974	0.7950688394075743	Endod1	4.972580476571927
chr10	56375330	56377830	1.3297963901465395	10.201484775491018	5.765640582818778	2.2654141937507046	0.7693584310285932	Erbb2	4.807924341743214
chr1	153549545	153552045	1.448000513715121	10.590854423410525	6.019427468562823	2.243311153080374	0.7594454752918819	Erich3	4.734825159746422
chr1	75544266	75546766	2.0981231933423183	13.627937677182658	7.863030435262488	2.2392599676477163	0.7331660851860512	Exoc6b	4.7215481000294695
chr1	21961442	21963942	1.6991842762983562	11.681089437585136	6.690136856941746	2.232083313656072	0.7460165146643798	Fam120c	4.698119186947808
chr3	123235649	123238149	1.5662046372837024	10.824476212162226	6.195340424722964	2.204068152839639	0.7471963556621285	Fam227a	4.607768234990914
chr2	113216596	113219096	1.1672657202397403	8.799754042980803	4.983509881610272	2.176869492861434	0.765774374292487	Fgl2	4.521713212857335
chr9	90161069	90163569	0.6353471641811246	6.385662225879874	3.510504695030499	2.1751303494499736	0.8190154352789992	Fhod3	4.516265651506561
chr5	21370642	21373142	1.758286338082647	11.13597193049783	6.447129134290238	2.137445517758249	0.7272760787850705	Fndc10	4.399823094122216
chr15	32242810	32245310	3.885960562317112	20.480843480565937	12.183402021441523	2.136336520364393	0.6810447069317564	Fndc5	4.396442256664244
chr10	86498396	86500896	2.3493069559255537	13.70581160676656	8.027559281346056	2.134451901330685	0.7073448013788292	Fras1	4.390702852943714
chr9	35419128	35421628	5.363512106924377	26.86650570644581	16.115008906685095	2.130636975429565	0.6671728735626452	Furin	4.379107831997872
chr6	38636742	38639242	0.6353471641811246	6.074166507544271	3.3547568358626974	2.112963242010162	0.8106130502845401	Fzd8	4.325788837067237
chr2	118777719	118780219	4.018940201331764	20.40296955098204	12.2109548761569	2.0923563147884767	0.6708742074561963	Gab2	4.264440039612906
chr7	31126503	31129003	1.3445719055926124	8.955501902148605	5.150036903870609	2.086169524900262	0.7389199474314303	Gabrb3	4.246191758248616
chrX	103821483	103823983	0.4580409788282525	5.13967935253746	2.798860165682856	2.0741320444187865	0.8363473157950707	Gan	4.2109100098624
chr6	85069013	85071513	1.8764904616512283	11.058098000913928	6.467294231282578	2.067620768474145	0.7098492206254412	Gbp6	4.191947848139938
chr17	83631395	83633895	0.5910206178429065	5.529049000456964	3.0600348091499354	2.036920337417251	0.806858204332947	Gbx2	4.103685978192412
chr1	119421748	119424248	1.758286338082647	10.201484775491018	5.979885556786832	2.0218458404835644	0.705966557154745	Gfra2	4.061030437933955
chr6	90484427	90486927	1.5957556681758476	9.50061940923591	5.548187538705879	2.016247934261647	0.7123825290613627	Gja1	4.045303469033802
chr7	143756485	143758985	2.0981231933423183	11.447467648833433	6.772795421087876	2.006385848314598	0.6902131154280002	Gria4	4.0177445737413855
chr14	63543482	63545982	1.4184494828229757	8.644006183813	5.031227833317987	1.9955501732841492	0.7180709103591641	Grk3	3.9876814679444412
chr14	55488651	55491151	2.112898708788391	10.824476212162226	6.468687460475309	1.925445739486798	0.6733651576616536	Gucy1a2	3.7985419116848083
chr9	51076594	51079094	5.481716230492959	23.517926734338072	14.499821482415516	1.9193892221730136	0.6219459503593996	Gulp1	3.7826288381763034
chr8	122550829	122553329	3.38359303715064	15.49691198719628	9.44025251217346	1.912010222431947	0.6415781216882276	H2-T10	3.7633310956072146
chr5	136170213	136172713	5.93975720932121	0.85661322542291	3.39818521737206	-1.902211889792032	0.7479203837849192	Hectd4	0.2675328789498831
chr3	105452455	105454955	0.9308574731025778	6.152040437128171	3.5414489551153747	1.889113218243091	0.7371534970854177	Hexa	3.7040747630305364
chr10	34207215	34209715	1.1081636584554495	6.775031873799379	3.941597766127414	1.882861720684848	0.7188541996906471	Hs3st3a1	3.688058961938359
chrX	133688487	133690987	4.609960819174671	19.234860607223524	11.922410713199096	1.850780310705799	0.6133365197634852	Hsdl2	3.6069522157911336
chr3	32815546	32818046	1.4627760291611938	7.865266887973991	4.664021458567593	1.847878632359416	0.6863702188860771	Hunk	3.5997048789667843
chr11	114763388	114765888	2.068572162450173	9.889989057155416	5.979280609802794	1.8273630880580083	0.6540433042967024	Ifit1bl2	3.548878266711528
chr11	60914250	60916750	1.182041235685813	6.619284014631577	3.900662625158695	1.803977068178428	0.6969639906661441	Ifitm2	3.491814861251623
chr4	124861671	124864171	2.245878347803045	10.27935870507492	6.262618526438982	1.7970042094695045	0.6413834982409372	Igfbp2	3.474978879818244
chr17	32916842	32919342	0.9899595348868684	5.451175070873063	3.220567302879965	1.6968228746069012	0.6926133063570493	Igfbp3	3.241862438795681
chr15	72809824	72812324	4.04849123222391	15.107542339276776	9.578016785750345	1.6738121864430555	0.5773142475332642	Igfbp4	3.1905655765952963
chr8	128356604	128359104	5.393063137816522	19.312734536807422	12.352898837311972	1.667805223841836	0.5634172019990354	Igfbp5	3.177308607614503
chrX	129747742	129750242	2.6152662339548614	10.43510656424272	6.52518639909879	1.661296011790168	0.5992043638299647	Igsf9b	3.1630053844564223
chr16	97462407	97464907	3.250613398135986	12.381954803840244	7.816284100988115	1.6545459227704915	0.584122921309238	Il1r1	3.1482408655909775
chr2	69585565	69588065	1.6105311836219205	7.164401521718883	4.387466352670402	1.6450037429924955	0.6329245504887617	Il6ra	3.127486686595091
chr9	37432746	37435246	3.3097154599202767	12.381954803840244	7.845835131880261	1.6346243501975173	0.5781563843380048	Inhbb	3.1050668955504057
chr1	158360273	158362773	0.9899595348868684	5.13967935253746	3.064819443712164	1.6254242177967553	0.6769925429317261	Insm1	3.0853287440774557
chr11	120230947	120233447	5.792002054860484	19.85785204389473	12.824927049377608	1.6186817952903405	0.5483793371642165	Insyn2a	3.0709431292012734
chr17	22422222	22424722	1.5514291218376297	6.697157944215478	4.124293533026554	1.593020286920102	0.6238315460783569	Irf7	3.0168025748141156
chr4	46649709	46652209	1.891265977097301	7.631645099222289	4.761455538159795	1.5779342146550386	0.6027966738447722	Kank4	2.985420631514527
chr17	32534558	32537058	2.851674481092024	10.43510656424272	6.643390522667372	1.5699121242659069	0.570750135587836	Kcnd3os	2.968866299677704
chr9	75683556	75686056	3.427919583488858	12.07045908550464	7.749189334496749	1.561608888761529	0.5576415240973751	Kcng1	2.9518284691173475
chr11	7213423	7215923	2.009470100665882	7.70951902880619	4.859494564736036	1.5330835666611262	0.5864857807953872	Kcng3	2.894037401095662
chr3	90389438	90391938	3.4574706143810032	11.836837296752938	7.647153955566971	1.5259926070533432	0.5478748519422659	Kcnma1	2.8798478794987084
chr7	99827917	99830417	1.6105311836219205	6.229914366712072	3.920222775166996	1.469635167324049	0.5891735556907697	Kcnq5	2.7695184842347285
chr2	165234353	165236853	2.8664499965380967	9.578493338819811	6.222471667678954	1.4520527032100872	0.539339003915897	Kif19a	2.7359705539426287
chr7	128521616	128524116	2.556164172170571	8.410384395061298	5.483274283615934	1.4039317268425269	0.5338252219466005	Kirrel3	2.6462176489780833
chr7	78737512	78740012	2.290204894141263	7.631645099222289	4.960924996681776	1.3914581187374329	0.5383512357729421	Klc2	2.62343695208536
chr11	78463697	78466197	2.807347934753806	8.955501902148605	5.881424918451206	1.3867076338899658	0.5226755465420302	Klrg2	2.6148127443971982
chr5	138996870	138999370	1.7730618535287197	6.229914366712072	4.001488110120396	1.3824987633130972	0.5568993822462284	Kmt2d	2.60719549313767
chr7	97079586	97082086	1.4775515446072665	5.451175070873063	3.4643633077401645	1.3806468964902574	0.5734998285814641	Kmt2e	2.6038510015724747
chr10	117627500	117630000	3.915511593209256	11.369593719249533	7.642552656229395	1.3313846342978892	0.4876696609976578	Lasp1	2.5164407579341357
chr7	126200001	126202501	3.294939944474204	9.734241197987611	6.514590571230908	1.3215103472692766	0.4942214850730615	Layn	2.499276203337395
chr19	4876668	4879168	5.688573446737975	14.951794480108974	10.320183963423474	1.2539482798577442	0.4487914685533447	Lgals3bp	2.384932244092899
chr17	26939253	26941753	6.944492259654152	2.414091817100928	4.67929203837754	-1.2184531603547573	0.4840903715131294	Lhfpl2	0.42974323663694447
chr1	133920914	133923414	1.8321639153130105	5.529049000456964	3.6806064578849873	1.2049681031551895	0.5022114055720481	Lrp2	2.3053217241966633
chr6	37299684	37302184	3.191511336351695	8.488258324645198	5.839884830498447	1.1786727574754006	0.4534975553483145	Lrp4	2.263684280740562
chr2	160366565	160369065	11.03731003821628	24.374539959760984	17.705924998988632	1.075868635524711	0.3766318315000919	Lrrk2	2.1079908949093626
chr13	94055796	94058296	4.698613911851107	10.590854423410525	7.644734167630816	1.024303962246775	0.3853790323088163	Lurap1	2.0339778414020353
chr18	9210163	9212663	2.2163273169108995	5.529049000456964	3.872688158683932	1.0214586357662212	0.4277031286546755	Lypd1	2.029970322401063
