chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr8	57487360	57489860	6.648490359500636	0.0	3.324245179750318	-2.935175020251413	1.0	Sap30	0.1307447552389004
chr10	127288774	127291274	6.836832862602638	0.0	3.418416431301319	-2.9702707287560624	1.0	Ddit3	0.1276025682226808
chr9	35569898	35572398	7.175849368186239	0.0	3.58792468409312	-3.0313686163131304	1.0	Hyls1	0.1223114510757973
chr13	51844678	51847178	7.45836312283924	0.0	3.72918156141962	-3.0803784975000905	1.0	Gadd45g	0.118226184603
chr7	127260209	127262709	7.722042627182042	0.0	3.861021313591021	-3.124666041310812	1.0	Dctpp1	0.1146520422731624
chr3	8923418	8925918	7.835048129043242	0.0	3.917524064521621	-3.143237993898893	1.0	Mrps28	0.1131855747013674
chr10	75515551	75518051	7.872716629663643	0.0	3.936358314831821	-3.149375893487534	1.0	Snrpd3	0.112705053225385
chr17	26508019	26510519	8.324738637108446	0.0	4.162369318554223	-3.221063288667407	1.0	Dusp1	0.1072416116866193
chr15	75747422	75749922	8.381241388039046	0.0	4.190620694019523	-3.229778842342753	1.0	Mafa	0.1065957007859307
chr1	91413538	91416038	8.607252391761447	0.0	4.303626195880724	-3.26412388910945	1.0	Hes6	0.104088032584377
chrX	106185100	106187600	9.567799157581652	0.0	4.783899578790826	-3.4016030482355406	1.0	Pgk1	0.0946270822418659
chr8	57509907	57512407	9.680804659442853	0.0	4.840402329721426	-3.416948434277828	1.0	Hmgb2	0.093625904778242
chr11	101440298	101442798	10.754356927124258	0.0	5.377178463562129	-3.555123707172486	1.0	Rpl27	0.0850748370327608
chr5	34658379	34660879	11.14987618363846	0.0	5.57493809181923	-3.602869706647558	1.0	Grk4	0.0823053654939004
chr15	99723618	99726118	15.067400248160082	0.0	7.533700124080041	-4.006064610552294	1.0	Cox14	0.0622378222086371
chr10	59951270	59953770	17.384013036314695	0.0	8.692006518157347	-4.200379821016004	1.0	Ddit4	0.0543950876244843
chr10	29535367	29537867	0.188342503102001	0.0	0.0941712515510005	-4.309921962791691	1.0	Rspo3	0.0504178370425088
chr10	31445421	31447921	0.4896905080652026	0.0	0.2448452540326013	-5.642962908323735	1.0	Tpd52l1	0.0200123873449586
chr14	122983535	122986035	0.5273590086856029	0.0	0.2636795043428014	-5.747814367445082	1.0	Tmtc4	0.018609532618538
chrX	136031367	136033867	0.5650275093060031	0.0	0.2825137546530015	-5.845559071100912	1.0	Arxes1	0.0173904723481298
chr18	61013699	61016199	0.6591987608570036	0.0	0.3295993804285018	-6.0643628688543165	1.0	Slc6a7	0.0149432434501127
chr8	70872990	70875490	0.6968672614774037	0.0	0.3484336307387018	-6.143367419981991	1.0	Ccdc124	0.0141469276411235
chr18	60772510	60775010	0.753370012408004	0.0	0.376685006204002	-6.254310608923146	1.0	Rps14	0.0130998072199032
chr2	148393344	148395844	0.8287070136488045	0.0	0.4143535068244022	-6.390095015472994	1.0	Sstr4	0.0119231147912962
chr1	134403559	134406059	0.8475412639590046	0.0	0.4237706319795023	-6.422134188769558	1.0	Cyb5r1	0.0116612464265953
chr10	78778496	78780996	0.922878265199805	0.0	0.4614391325999025	-6.543616925534484	1.0	Slc1a6	0.0107195122590386
chrX	36326353	36328853	0.9417125155100052	0.0	0.4708562577550026	-6.5724539382903	1.0	Lonrf3	0.0105073746924943
chr5	140319656	140322156	1.0170495167508056	0.0	0.5085247583754028	-6.682361929219249	1.0	Nudt1	0.0097366288936449
chr18	37969274	37971774	1.092386517991606	0.0	0.546193258995803	-6.784486339110999	1.0	Fchsd1	0.0090712284999807
chr6	89641988	89644488	1.092386517991606	0.0	0.546193258995803	-6.784486339110999	1.0	Txnrd3	0.0090712284999807
chr6	41603482	41605982	1.1300550186120062	0.0	0.5650275093060031	-6.832959639746639	1.0	Ephb6	0.0087715064946381
chr13	55725368	55727868	1.1488892689222063	0.0	0.5744446344611032	-6.856598914178972	1.0	Pcbd2	0.0086289521079958
chr7	25297486	25299986	1.1677235192324065	0.0	0.5838617596162032	-6.879857083570768	1.0	Pafah1b3	0.0084909572040453
chr3	18052174	18054674	1.2053920198528063	0.0	0.6026960099264032	-6.9252779142044485	1.0	Bhlhe22	0.0082277979751842
chr17	23676949	23679449	1.2430605204732068	0.0	0.6215302602366034	-6.969312285582157	1.0	Tnfrsf12a	0.0079804605097793
chr17	25715171	25717671	1.2807290210936069	0.0	0.6403645105468034	-7.0120423391734885	1.0	Gng13	0.0077475595857658
chr5	121545405	121547905	1.3560660223344074	0.0	0.6780330111672037	-7.093883400922984	1.0	Mapkapk5	0.0073202904080078
chr9	121838961	121841461	1.3749002726446076	0.0	0.6874501363223038	-7.113638280604251	1.0	Ccdc13	0.0072207365378764
chr4	122993652	122996152	1.3937345229548077	0.0	0.6968672614774039	-7.133126305879184	1.0	Mycl	0.0071238541451202
chr3	102467919	102470419	1.4314030235752078	0.0	0.7157015117876039	-7.171329966521902	1.0	Ngf	0.0069376849059164
chr12	11150342	11152842	1.469071524195608	0.0	0.734535762097804	-7.208548009018548	1.0	Kcns3	0.0067609982589844
chr10	128192457	128194957	1.5255742751262082	0.0	0.7627871375631041	-7.262634486370273	1.0	Gls2	0.0065122216241725
chr5	28466756	28469256	1.5444085254364084	0.0	0.7722042627182042	-7.280221908555793	1.0	Shh	0.0064333152040532
chrX	109012904	109015404	1.5820770260568089	0.0	0.7910385130284044	-7.314766326172599	1.0	Hmgn5	0.0062811031352971
chr9	53769535	53772035	1.657414027297609	0.0	0.8287070136488045	-7.381468567023312	1.0	Slc35f2	0.0059973107076513
chr17	24893116	24895616	1.657414027297609	0.0	0.8287070136488045	-7.381468567023312	1.0	Mrps34	0.0059973107076513
chr11	94473698	94476198	1.6950825279180093	0.0	0.8475412639590046	-7.413697758781719	1.0	Cacna1g	0.0058648187617114
chr6	85185438	85187938	1.6950825279180093	0.0	0.8475412639590046	-7.413697758781719	1.0	Emx1	0.0058648187617114
chr18	67341564	67344064	1.7139167782282094	0.0	0.8569583891141047	-7.42954632003965	1.0	Cidea	0.005800744053479
chr8	84249219	84251719	1.7327510285384091	0.0	0.8663755142692046	-7.445222668848832	1.0	D8Ertd738e	0.0057380542809873
chr8	72132975	72135475	1.7704195291588096	0.0	0.8852097645794048	-7.476073420473122	1.0	Tpm4	0.0056166537359454
chr7	31050967	31053467	1.7704195291588096	0.0	0.8852097645794048	-7.476073420473122	1.0	Fxyd7	0.0056166537359454
chr7	142530686	142533186	1.7892537794690098	0.0	0.8946268897345049	-7.491254878620751	1.0	Mrpl23	0.0055578596605483
chr3	145648312	145650812	1.84575653039961	0.0	0.922878265199805	-7.53586363546343	1.0	Gm17501	0.0053886379146119
chr6	72958248	72960748	1.9399277819506109	0.0	0.9699638909753054	-7.6072768826977795	1.0	Tmsb10	0.0051283950577884
chr2	155234533	155237033	1.9399277819506109	0.0	0.9699638909753054	-7.6072768826977795	1.0	Dynlrb1	0.0051283950577884
chr5	122987354	122989854	1.9964305328812109	0.0	0.9982152664406054	-7.648487397423817	1.0	A930024E05Rik	0.0049839751918249
chr7	99483238	99485738	2.052933283811812	0.0	1.026466641905906	-7.688553354348501	1.0	Rps3	0.004847466507265
chr2	39005124	39007624	2.090601784432212	0.0	1.045300892216106	-7.714658882924974	1.0	Rpl35	0.004760540562286
chr6	91210455	91212955	2.165938785673012	0.0	1.082969392836506	-7.765494160495238	1.0	Fbln2	0.004595717520108
chr3	89394276	89396776	2.222441536603612	0.0	1.111220768301806	-7.802478584177685	1.0	Zbtb7b	0.0044794006185773
chr14	24488681	24491181	2.222441536603612	0.0	1.111220768301806	-7.802478584177685	1.0	Rps24	0.0044794006185773
chr2	148407688	148410188	2.241275786913812	0.0	1.120637893456906	-7.814598991143193	1.0	Thbd	0.0044419257996411
chr4	155774198	155776698	2.2601100372240124	0.0	1.1300550186120062	-7.826618419586002	1.0	Vwa1	0.0044050728096988
chr15	103537492	103539992	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Ppp1r1a	0.0043331714183201
chr11	78174711	78177211	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Tlcd1	0.0043331714183201
chr16	33054453	33056953	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Rpl35a	0.0043331714183201
chr6	87728869	87731369	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Efcc1	0.0043331714183201
chr17	24533710	24536210	2.335447038464813	0.0	1.1677235192324065	-7.873719114097502	1.0	Rab26	0.004263579537718
chr7	109174707	109177207	2.410784039705613	0.0	1.2053920198528063	-7.919330570746099	1.0	Lmo1	0.0041308930643875
chr11	116012219	116014719	2.4484525403260133	0.0	1.224226270163007	-7.9416066944157855	1.0	Galk1	0.0040675993682895
chr18	31787159	31789659	2.4484525403260133	0.0	1.224226270163007	-7.9416066944157855	1.0	Polr2d	0.0040675993682895
chr2	152413587	152416087	2.467286790636213	0.0	1.2336433953181063	-7.952617086004587	1.0	6820408C15Rik	0.0040366743316916
chr1	87156021	87158521	2.523789541566814	0.0	1.261894770783407	-7.985152887912769	1.0	Ecel1	0.0039466576982618
chr16	23890344	23892844	2.580292292497414	0.0	1.290146146248707	-8.016971092761304	1.0	Sst	0.0038605681794924
chrX	155215949	155218449	2.6367950434280143	0.0	1.3183975217140071	-8.04810267275379	1.0	Sat1	0.0037781542718352
chr11	51617735	51620235	2.6744635440484146	0.0	1.3372317720242073	-8.068490002504172	1.0	Nhp2	0.0037251390588523
chr17	33522204	33524704	2.787469045909615	0.0	1.3937345229548077	-8.12797835759489	1.0	Adamts10	0.0035746597498984
chr9	20640878	20643378	2.825137546530016	0.0	1.4125687732650078	-8.147274918904511	1.0	Ubl5	0.0035271657321314
chr7	45123939	45126439	2.8628060471504155	0.0	1.4314030235752078	-8.166316784712802	1.0	Rps11	0.0034809172063387
chr13	73328042	73330542	2.938143048391216	0.0	1.469071524195608	-8.203662717666905	1.0	Ndufs6	0.003391965666475
chr9	107549555	107552055	2.9758115490116164	0.0	1.4879057745058082	-8.221979301701952	1.0	Rassf1	0.0033491731932346
chr4	119193306	119195806	3.0888170508728168	0.0	1.5444085254364084	-8.2755737728403	1.0	Svbp	0.0032270378779487
chr15	66969140	66971640	3.107651301183017	0.0	1.5538256505915085	-8.28431576624336	1.0	Ndrg1	0.0032075428051255
chr13	54787377	54789877	3.126485551493217	0.0	1.5632427757466083	-8.293005106532382	1.0	Tspan17	0.0031882818638329
chr11	115187359	115189859	3.2583253036646176	0.0	1.6291626518323088	-8.352407775041375	1.0	Nat9	0.0030596709540471
chr18	33792892	33795392	3.2771595539748177	0.0	1.6385797769874089	-8.360697674225088	1.0	Epb41l4aos	0.0030421401321721
chr7	19506395	19508895	3.295993804285018	0.0	1.647996902142509	-8.368940210673658	1.0	Trappc6a	0.0030248090565198
chr2	25271938	25274438	3.314828054595218	0.0	1.657414027297609	-8.377135922509732	1.0	Ssna1	0.0030076743325655
chr18	35962830	35965330	3.333662304905418	0.0	1.666831152452709	-8.385285338736724	1.0	Psd2	0.0029907326422674
chr12	4841095	4843595	3.333662304905418	0.0	1.666831152452709	-8.385285338736724	1.0	Fkbp1b	0.0029907326422674
chr7	126693401	126695901	3.3524965552156183	0.0	1.6762482776078091	-8.393388979443722	1.0	Bola2	0.0029739807419248
chr15	85581321	85583821	3.3713308055258184	0.0	1.6856654027629092	-8.401447356004647	1.0	Wnt7b	0.0029574154601075
chr10	110918177	110920677	3.4089993061462187	0.0	1.7044996530731094	-8.41743031976466	1.0	Csrp2	0.0029248324157373
chr10	128891218	128893718	3.4089993061462187	0.0	1.7044996530731094	-8.41743031976466	1.0	Gdf11	0.0029248324157373
chr7	138909019	138911519	3.4089993061462187	0.0	1.7044996530731094	-8.41743031976466	1.0	Bnip3	0.0029248324157373
chr10	128673418	128675918	3.446667806766619	0.0	1.7233339033833095	-8.433238153930915	1.0	Suox	0.0028929595086992
chrX	99134130	99136630	3.503170557697219	0.0	1.7515852788486097	-8.45662980811438	1.0	Efnb1	0.0028464316877785
chr5	30907288	30909788	3.503170557697219	0.0	1.7515852788486097	-8.45662980811438	1.0	Ost4	0.0028464316877785
chr9	106427454	106429954	3.5785075589380195	0.0	1.7892537794690098	-8.487240149423046	1.0	Rpl29	0.0027866738012276
chr10	80290453	80292953	3.63501030986862	0.0	1.81750515493431	-8.509779084978595	1.0	Rps15	0.0027434764650529
chr5	135743948	135746448	3.72918156141962	0.0	1.86459078070981	-8.546578714835533	1.0	Tmem120a	0.002674382036748
chr6	82773954	82776454	3.766850062040021	0.0	1.8834250310200105	-8.561039700837691	1.0	Hk2	0.0026477090262351
chr15	83724521	83727021	3.8045185626604208	0.0	1.9022592813302104	-8.575357173153858	1.0	Scube1	0.0026215628094952
chr12	81594508	81597008	3.823352812970621	0.0	1.9116764064853105	-8.582462976355288	1.0	Med6	0.0026086823957773
chr15	79345541	79348041	3.842187063280821	0.0	1.9210935316404103	-8.589533952331708	1.0	Maff	0.0025959279328151
chr17	46031877	46034377	3.898689814211421	0.0	1.9493449071057103	-8.61054128955799	1.0	Vegfa	0.0025584020414312
chr7	16450779	16453279	3.955192565142021	0.0	1.9775962825710105	-8.631247120276361	1.0	Tmem160	0.0025219456144223
chr2	119349229	119351729	3.9928610657624217	0.0	1.9964305328812109	-8.644887732251606	1.0	Chac1	0.0024982131119995
chr10	81266434	81268934	4.030529566382822	0.0	2.015264783191411	-8.658400579961114	1.0	Mrpl54	0.0024749231098814
chr10	80854709	80857209	4.049363816693022	0.0	2.024681908346511	-8.665109835801296	1.0	Lsm7	0.0024634401969288
chr7	119184103	119186603	4.087032317313422	0.0	2.043516158656711	-8.678435462589015	1.0	Gpr139	0.00244079109597
chr7	129255031	129257531	4.105866567623623	0.0	2.052933283811812	-8.685052401999798	1.0	Plpp4	0.0024296220092901
chr4	117017402	117019902	4.124700817933823	0.0	2.062350408966912	-8.69163913123926	1.0	Eif2b3	0.0024185546767074
chr3	94785992	94788492	4.256540570105223	0.0	2.1282702850526114	-8.73692295629774	1.0	Cgn	0.0023438192689571
chr18	9210856	9213356	4.4825515738276245	0.0	2.241275786913812	-8.811391255530703	1.0	Fzd8	0.0022259065556992
chr11	98329148	98331648	4.4825515738276245	0.0	2.241275786913812	-8.811391255530703	1.0	Neurod2	0.0022259065556992
chr10	75559830	75562330	4.576722825378625	0.0	2.2883614126893126	-8.84131991809415	1.0	Lrrc75b	0.0021802058639055
chr1	39365842	39368342	4.708562577550025	0.0	2.3542812887750126	-8.882203626040921	1.0	Rpl31	0.0021192894733616
chr17	45684322	45686822	4.727396827860225	0.0	2.3636984139301127	-8.88795071404944	1.0	Mrpl14	0.0021108639118409
chr7	100535071	100537571	4.802733829101026	0.0	2.401366914550513	-8.910712826238834	1.0	Coa4	0.0020778211210296
chr7	19147722	19150222	4.896905080652027	0.0	2.4484525403260133	-8.93866955390614	1.0	Snrpd2	0.0020379444549335
chr16	36071015	36073515	4.896905080652027	0.0	2.4484525403260133	-8.93866955390614	1.0	Fam162a	0.0020379444549335
